TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,FUTSTK,KSCL,2017-01-25,417.9,417.9,410.45,412.15,2347500.0,214071225.0,517500.0,345.0,311.0,
2017-01-02,,KSCL,2017-02-23,416.5,416.5,409.0,411.05,,0.0,0.0,0.0,,0.0
2017-01-02,,KSCL,2017-03-30,416.5,416.5,409.0,411.05,,0.0,0.0,0.0,,0.0
2017-01-03,FUTSTK,KSCL,2017-01-25,416.55,421.35,412.55,418.55,2296500.0,324472275.0,778500.0,519.0,497.0,
2017-01-03,FUTSTK,KSCL,2017-02-23,415.6,415.6,415.6,415.6,4500.0,623400.0,1500.0,1.0,1.0,
2017-01-03,,KSCL,2017-03-30,416.8,419.75,411.2,418.05,,0.0,0.0,0.0,,0.0
2017-01-04,FUTSTK,KSCL,2017-01-25,419.8,424.25,411.5,415.95,2193000.0,384038100.0,916500.0,611.0,590.0,
2017-01-04,,KSCL,2017-02-23,415.1,420.8,409.15,412.35,,0.0,0.0,0.0,,0.0
2017-01-04,,KSCL,2017-03-30,417.55,423.25,411.6,414.8,,0.0,0.0,0.0,,0.0
2017-01-05,FUTSTK,KSCL,2017-01-25,419.25,422.45,418.5,419.5,2124000.0,178354350.0,424500.0,283.0,273.0,
2017-01-05,,KSCL,2017-02-23,413.55,418.55,413.55,415.8,,0.0,0.0,0.0,,0.0
2017-01-05,,KSCL,2017-03-30,416.0,421.0,416.0,418.25,,0.0,0.0,0.0,,0.0
2017-01-06,FUTSTK,KSCL,2017-01-25,420.2,423.9,416.0,417.3,2052000.0,320909400.0,765000.0,510.0,445.0,
2017-01-06,FUTSTK,KSCL,2017-02-23,420.75,420.75,420.75,420.75,3000.0,631125.0,1500.0,1.0,1.0,
2017-01-06,,KSCL,2017-03-30,418.25,422.35,414.4,416.55,,0.0,0.0,0.0,,0.0
2017-01-09,FUTSTK,KSCL,2017-01-25,420.75,420.75,410.55,414.6,2070000.0,179320950.0,432000.0,288.0,274.0,
2017-01-09,,KSCL,2017-02-23,421.2,423.15,413.4,416.9,,0.0,0.0,0.0,,0.0
2017-01-09,,KSCL,2017-03-30,417.0,418.95,409.2,412.7,,0.0,0.0,0.0,,0.0
2017-01-10,FUTSTK,KSCL,2017-01-25,419.4,428.45,400.25,425.75,2271000.0,901813275.0,2173500.0,1449.0,1389.0,
2017-01-10,,KSCL,2017-02-23,419.1,431.2,404.5,429.0,,0.0,0.0,0.0,,0.0
2017-01-10,,KSCL,2017-03-30,414.9,427.0,400.3,424.8,,0.0,0.0,0.0,,0.0
2017-01-11,FUTSTK,KSCL,2017-01-25,430.5,442.0,429.25,437.75,2313000.0,1156226850.0,2653500.0,1769.0,1623.0,
2017-01-11,FUTSTK,KSCL,2017-02-23,431.0,431.0,431.0,431.0,4500.0,646500.0,1500.0,1.0,1.0,
2017-01-11,,KSCL,2017-03-30,429.8,440.0,428.5,436.55,,0.0,0.0,0.0,,0.0
2017-01-12,FUTSTK,KSCL,2017-01-25,443.4,443.4,431.1,436.0,2349000.0,313140675.0,718500.0,479.0,457.0,
2017-01-12,FUTSTK,KSCL,2017-02-23,433.5,434.0,433.5,433.95,9000.0,1952175.0,4500.0,3.0,3.0,
2017-01-12,,KSCL,2017-03-30,436.55,440.0,430.0,434.1,,0.0,0.0,0.0,,0.0
2017-01-13,FUTSTK,KSCL,2017-01-25,433.55,465.5,428.6,460.7,2502000.0,2545933275.0,5587500.0,3725.0,3446.0,
2017-01-13,FUTSTK,KSCL,2017-02-23,433.6,465.0,433.1,462.0,18000.0,25251150.0,55500.0,37.0,37.0,
2017-01-13,FUTSTK,KSCL,2017-03-30,454.35,454.35,454.35,454.35,1500.0,681525.0,1500.0,1.0,1.0,
2017-01-16,FUTSTK,KSCL,2017-01-25,458.4,469.7,452.65,454.85,2796000.0,1706929425.0,3705000.0,2470.0,2360.0,
