TIMESTAMP,EXP_DATE,SYMBOL,INSTRUMENT,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,2017-01-25,RELIANCE,FUTSTK,246.54,248.52,244.69,247.06,64007966,3619765975.0,14634982,29270,5729.0,64007966
2017-01-02,2017-02-23,RELIANCE,FUTSTK,248.48,249.36,246.32,247.81,554506,61742125.0,248648,498,96.0,554506
2017-01-02,2017-03-30,RELIANCE,,246.32,247.68,243.67,246.57,0,0.0,0,0,,0
2017-01-03,2017-01-25,RELIANCE,FUTSTK,248.06,249.49,246.21,247.94,64113586,3736383425.0,15044260,30088,5941.0,64113586
2017-01-03,2017-02-23,RELIANCE,FUTSTK,248.08,250.21,247.84,248.98,693132,81756125.0,327862,656,137.0,693132
2017-01-03,2017-03-30,RELIANCE,,247.65,249.27,245.66,247.54,0,0.0,0,0,,0
2017-01-04,2017-01-25,RELIANCE,FUTSTK,245.71,248.58,242.92,243.48,64826522,4480187975.0,18294278,36588,7502.0,64826522
2017-01-04,2017-02-23,RELIANCE,FUTSTK,247.83,247.83,244.11,244.58,712936,111342325.0,453286,906,195.0,712936
2017-01-04,2017-03-30,RELIANCE,FUTSTK,246.67,246.67,245.37,245.76,4400,1624325.0,6602,14,3.0,4400
2017-01-05,2017-01-25,RELIANCE,FUTSTK,244.25,246.25,243.82,245.75,64406242,3377541100.0,13757014,27514,5669.0,64406242
2017-01-05,2017-02-23,RELIANCE,FUTSTK,245.68,246.9,245.09,246.71,800952,50989600.0,206840,414,75.0,800952
2017-01-05,2017-03-30,RELIANCE,,246.63,248.66,246.12,248.09,0,0.0,0,0,,0
2017-01-06,2017-03-30,RELIANCE,FUTSTK,249.12,249.12,249.12,249.12,6602,548175.0,2200,4,1.0,6602
2017-01-06,2017-01-25,RELIANCE,FUTSTK,246.04,247.49,244.5,245.19,64989354,3553661250.0,14441346,28882,5956.0,64989354
2017-01-06,2017-02-23,RELIANCE,FUTSTK,247.66,248.46,245.89,246.14,882368,65848100.0,266250,532,108.0,882368
2017-01-09,2017-01-25,RELIANCE,FUTSTK,245.4,247.25,244.04,245.46,64195002,2405480325.0,9787460,19574,3967.0,64195002
2017-01-09,2017-02-23,RELIANCE,FUTSTK,245.86,248.21,245.07,246.43,1042998,70050200.0,283854,568,87.0,1042998
2017-01-09,2017-03-30,RELIANCE,,249.59,251.63,248.23,249.75,0,0.0,0,0,,0
