exdate,recdate,bcstartdate,bcenddate,ndstartdate,ndenddate,cabroadcastdate,symbol,series,ind,faceval,subject,comp,isin
2026-01-02,2026-01-02,0,0,0,0,0.0,MCX,EQ,0,2,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,Multi Commodity Exchange of India Limited,INE745G01035
2026-01-05,2026-01-05,0,0,0,0,0.0,SILGO,EQ,0,10,Rights 3:10 @ Premium Rs 50/-,Silgo Retail Limited,INE01II01013
2026-01-05,2026-01-05,0,0,0,0,0.0,ORIENTTECH,EQ,0,10,Bonus 1:10,Orient Technologies Limited,INE0PPK01015



2026-01-05,2216.0,2225.0,2232.0,2176.0,2199.0,1638124,3610466391.0,73783
2026-01-06,2199.00,2212.00,2270.00,2190.00,2246.00,2414137,5424228939.00,73748
2026-01-07,2246.00,2251.00,2315.00,2236.00,2305.00,2484262,5694983214.00,83612




2026-01-07,FUTSTK,APOLLOHOSP,2026-01-27,7350.0,7523.0,7335.5,7474.0,3072750.0,6303800187.5,846625.0,6773.0,5690.0,
2026-01-07,FUTSTK,APOLLOHOSP,2026-02-24,7380.0,7552.5,7370.0,7507.5,54125.0,217984875.0,29125.0,233.0,223.0,
2026-01-07,FUTSTK,APOLLOHOSP,2026-03-30,7517.0,7600.0,7478.5,7558.5,10375.0,78295750.0,10375.0,83.0,52.0,







TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE
2017-04-28,FUTSTK,MCX,25/05/2017,1230.55,1249.0,1220.0,1224.6,365500.0,815108500.0,660000.0,1320.0,1254.0
2017-04-28,FUTSTK,MCX,29/06/2017,1235.0,1235.0,1235.0,1235.0,500.0,617500.0,500.0,1.0,1.0
2017-05-02,FUTSTK,MCX,25/05/2017,1238.85,1238.9,1189.0,1192.4,456000.0,292859400.0,244000.0,488.0,470.0
2017-05-02,FUTSTK,MCX,29/06/2017,1200.55,1206.1,1198.9,1198.9,8500.0,13219475.0,11000.0,22.0,19.0
2017-05-03,FUTSTK,MCX,25/05/2017,1194.05,1194.05,1156.05,1162.75,668500.0,780868325.0,665500.0,1331.0,1292.0
2017-05-03,FUTSTK,MCX,27/07/2017,1195.0,1195.0,1190.0,1190.0,1000.0,1192500.0,1000.0,2.0,2.0
2017-05-03,FUTSTK,MCX,29/06/2017,1180.1,1180.1,1164.45,1167.45,11500.0,5852900.0,5000.0,10.0,10.0
2017-05-04,FUTSTK,MCX,27/07/2017,1180.0,1180.0,1178.6,1178.6,2000.0,1179300.0,1000.0,2.0,2.0
2017-05-04,FUTSTK,MCX,29/06/2017,1174.1,1174.1,1164.45,1165.8,13500.0,2335725.0,2000.0,4.0,4.0
2017-05-04,FUTSTK,MCX,25/05/2017,1165.0,1178.75,1156.1,1162.35,767000.0,390765050.0,334500.0,669.0,651.0
2017-05-05,FUTSTK,MCX,25/05/2017,1142.7,1147.1,1104.9,1127.0,880500.0,944596700.0,837000.0,1674.0,1517.0
2017-05-05,FUTSTK,MCX,29/06/2017,1111.75,1150.0,1111.75,1135.5,8000.0,18640575.0,16500.0,33.0,31.0
2017-05-08,FUTSTK,MCX,25/05/2017,1131.95,1143.65,1115.1,1119.5,963000.0,372624125.0,330500.0,661.0,636.0
2017-05-08,FUTSTK,MCX,29/06/2017,1133.3,1139.0,1123.0,1125.55,11500.0,9598950.0,8500.0,17.0,17.0
2017-05-09,FUTSTK,MCX,25/05/2017,1124.35,1150.0,1121.05,1136.35,994000.0,386057000.0,340000.0,680.0,662.0
2017-05-09,FUTSTK,MCX,29/06/2017,1128.0,1145.6,1126.15,1142.0,12000.0,6243500.0,5500.0,11.0,11.0
2017-05-10,FUTSTK,MCX,29/06/2017,1146.0,1146.0,1142.0,1145.55,11500.0,3429850.0,3000.0,6.0,6.0
2017-05-10,FUTSTK,MCX,25/05/2017,1142.0,1146.05,1130.0,1132.8,996000.0,156418300.0,137500.0,275.0,266.0
2017-05-11,FUTSTK,MCX,29/06/2017,1142.25,1148.75,1136.7,1136.7,22500.0,14238475.0,12500.0,25.0,22.0
2017-05-11,FUTSTK,MCX,25/05/2017,1136.75,1142.95,1126.1,1129.8,1033500.0,266017600.0,234500.0,469.0,433.0
2017-05-12,FUTSTK,MCX,25/05/2017,1127.2,1130.6,1105.0,1109.65,1091500.0,190967650.0,171000.0,342.0,333.0
2017-05-12,FUTSTK,MCX,29/06/2017,1124.65,1124.65,1111.1,1114.55,25000.0,4477200.0,4000.0,8.0,8.0
2017-05-15,FUTSTK,MCX,25/05/2017,1114.9,1116.0,1074.0,1079.05,1210500.0,426439475.0,391000.0,782.0,758.0
2017-05-15,FUTSTK,MCX,29/06/2017,1118.4,1118.4,1080.0,1084.4,40500.0,28032250.0,25500.0,51.0,49.0
2017-05-16,FUTSTK,MCX,25/05/2017,1081.9,1098.4,1066.0,1082.25,1300500.0,638095850.0,590500.0,1181.0,1122.0
2017-05-16,FUTSTK,MCX,29/06/2017,1085.0,1098.8,1072.4,1091.2,53500.0,24943475.0,23000.0,46.0,38.0
2017-05-17,FUTSTK,MCX,27/07/2017,1085.0,1085.0,1085.0,1085.0,2500.0,542500.0,500.0,1.0,1.0
2017-05-17,FUTSTK,MCX,29/06/2017,1098.05,1098.05,1079.0,1080.2,67000.0,20632700.0,19000.0,38.0,38.0
2017-05-17,FUTSTK,MCX,25/05/2017,1078.6,1092.4,1071.55,1073.9,1342000.0,240929100.0,223000.0,446.0,430.0
2017-05-18,FUTSTK,MCX,25/05/2017,1065.35,1072.45,1000.0,1007.25,1381500.0,580122850.0,560500.0,1121.0,1065.0
2017-05-18,FUTSTK,MCX,29/06/2017,1075.15,1075.9,1008.55,1014.8,176000.0,189900800.0,182500.0,365.0,353.0
2017-05-19,FUTSTK,MCX,25/05/2017,1007.55,1026.9,985.2,995.5,1389500.0,502941575.0,501500.0,1003.0,907.0
2017-05-19,FUTSTK,MCX,29/06/2017,1012.5,1030.35,990.0,1000.0,274500.0,223681150.0,222000.0,444.0,407.0
2017-05-22,FUTSTK,MCX,25/05/2017,998.85,1001.6,973.55,977.7,1201500.0,458287800.0,465000.0,930.0,625.0
2017-05-22,FUTSTK,MCX,29/06/2017,1008.7,1008.7,980.15,984.3,527000.0,314913025.0,317500.0,635.0,370.0
2017-05-23,FUTSTK,MCX,29/06/2017,991.0,991.0,964.55,977.2,755500.0,389460725.0,397500.0,795.0,516.0
2017-05-23,FUTSTK,MCX,25/05/2017,981.45,984.0,959.55,970.6,1000000.0,475996075.0,489000.0,978.0,733.0
2017-05-24,FUTSTK,MCX,29/06/2017,976.35,979.05,938.0,942.55,1096500.0,576245900.0,599000.0,1198.0,1007.0
2017-05-24,FUTSTK,MCX,25/05/2017,974.3,974.3,931.7,936.95,891500.0,602395000.0,629500.0,1259.0,1084.0
2017-05-24,FUTSTK,MCX,27/07/2017,950.0,950.0,950.0,950.0,3000.0,475000.0,500.0,1.0,1.0
2017-05-25,FUTSTK,MCX,25/05/2017,937.9,992.95,937.85,987.9,435000.0,1191027575.0,1223000.0,2446.0,1886.0
2017-05-25,FUTSTK,MCX,27/07/2017,967.05,1000.0,967.05,1000.0,6000.0,4927425.0,5000.0,10.0,9.0
2017-05-25,FUTSTK,MCX,29/06/2017,945.85,1005.9,945.8,999.2,1624500.0,1190666925.0,1213000.0,2426.0,1914.0
2017-05-26,FUTSTK,MCX,29/06/2017,1009.65,1014.1,994.15,999.85,1653000.0,347753350.0,347500.0,695.0,622.0
2017-05-29,FUTSTK,MCX,27/07/2017,995.75,995.75,986.0,986.75,7500.0,1977275.0,2000.0,4.0,4.0
2017-05-29,FUTSTK,MCX,29/06/2017,987.4,1011.85,978.55,981.05,1634500.0,175584450.0,177000.0,354.0,337.0
2017-05-30,FUTSTK,MCX,29/06/2017,983.6,987.9,971.05,982.35,1641000.0,108476475.0,110500.0,221.0,197.0
2017-05-30,FUTSTK,MCX,27/07/2017,982.75,991.65,982.75,983.25,6500.0,1970325.0,2000.0,4.0,4.0
2017-05-31,FUTSTK,MCX,27/07/2017,1012.0,1012.0,1012.0,1012.0,7000.0,506000.0,500.0,1.0,1.0
2017-05-31,FUTSTK,MCX,29/06/2017,985.85,1022.65,982.4,1008.55,1664500.0,465429525.0,461000.0,922.0,861.0
2017-06-01,FUTSTK,MCX,27/07/2017,1018.0,1018.0,1000.0,1007.05,9000.0,4033150.0,4000.0,8.0,8.0
2017-06-01,FUTSTK,MCX,29/06/2017,1017.55,1023.0,995.05,1010.2,1661000.0,295324550.0,292500.0,585.0,567.0
2017-06-02,FUTSTK,MCX,27/07/2017,1010.05,1010.05,1010.0,1010.0,9500.0,1010025.0,1000.0,2.0,2.0
2017-06-02,FUTSTK,MCX,29/06/2017,1016.0,1018.0,1005.1,1010.8,1608500.0,194110475.0,192000.0,384.0,374.0
2017-06-05,FUTSTK,MCX,27/07/2017,1045.0,1045.0,1045.0,1045.0,9000.0,1045000.0,1000.0,2.0,2.0
2017-06-05,FUTSTK,MCX,29/06/2017,1010.05,1043.65,1010.05,1029.05,1594500.0,500030650.0,484500.0,969.0,941.0
2017-06-06,FUTSTK,MCX,29/06/2017,1031.0,1037.4,1011.2,1016.45,1565000.0,168566075.0,165000.0,330.0,316.0
2017-06-06,FUTSTK,MCX,27/07/2017,1023.45,1023.45,1023.45,1023.45,9000.0,511725.0,500.0,1.0,1.0
2017-06-07,FUTSTK,MCX,27/07/2017,1026.3,1026.3,1026.3,1026.3,9500.0,1026300.0,1000.0,2.0,2.0
2017-06-07,FUTSTK,MCX,29/06/2017,1023.05,1042.7,1018.8,1036.8,1601000.0,269380650.0,261000.0,522.0,498.0
2017-06-08,FUTSTK,MCX,27/07/2017,1041.4,1041.4,1027.8,1028.25,12500.0,4134750.0,4000.0,8.0,8.0
2017-06-08,FUTSTK,MCX,29/06/2017,1037.0,1041.0,1022.05,1025.1,1638000.0,255593850.0,248000.0,496.0,483.0
2017-06-09,FUTSTK,MCX,27/07/2017,1038.5,1066.55,1033.45,1062.7,11500.0,6280525.0,6000.0,12.0,12.0
2017-06-09,FUTSTK,MCX,29/06/2017,1023.1,1071.9,1023.1,1056.7,1785000.0,900410625.0,858000.0,1716.0,1465.0
2017-06-12,FUTSTK,MCX,27/07/2017,1072.0,1076.0,1067.0,1071.7,14000.0,5354400.0,5000.0,10.0,10.0
2017-06-12,FUTSTK,MCX,29/06/2017,1066.65,1083.0,1058.3,1069.9,1821000.0,906862150.0,847000.0,1694.0,1524.0
2017-06-13,FUTSTK,MCX,27/07/2017,1078.6,1091.1,1050.2,1052.5,18000.0,11235425.0,10500.0,21.0,21.0
2017-06-13,FUTSTK,MCX,29/06/2017,1075.0,1088.95,1042.0,1049.7,1783000.0,1602684500.0,1499000.0,2998.0,2689.0
2017-06-14,FUTSTK,MCX,27/07/2017,1086.7,1086.7,1075.5,1078.0,17500.0,2161200.0,2000.0,4.0,4.0
2017-06-14,FUTSTK,MCX,29/06/2017,1065.45,1088.0,1053.5,1071.65,1675500.0,1422175825.0,1326500.0,2653.0,2431.0
2017-06-15,FUTSTK,MCX,27/07/2017,1086.4,1098.45,1084.05,1084.05,26500.0,20224125.0,18500.0,37.0,33.0
2017-06-15,FUTSTK,MCX,29/06/2017,1069.55,1094.0,1068.0,1081.7,1610500.0,785579775.0,725000.0,1450.0,1325.0
2017-06-16,FUTSTK,MCX,29/06/2017,1083.75,1118.55,1083.75,1112.3,1425500.0,1262186450.0,1140500.0,2281.0,2109.0
2017-06-16,FUTSTK,MCX,27/07/2017,1100.0,1125.55,1100.0,1117.55,35000.0,19543600.0,17500.0,35.0,32.0
2017-06-19,FUTSTK,MCX,31/08/2017,1130.0,1130.0,1130.0,1130.0,500.0,565000.0,500.0,1.0,1.0
2017-06-19,FUTSTK,MCX,27/07/2017,1124.0,1142.15,1113.05,1127.5,42000.0,31149050.0,27500.0,55.0,44.0
2017-06-19,FUTSTK,MCX,29/06/2017,1117.0,1137.45,1105.3,1121.45,1388500.0,779656950.0,693500.0,1387.0,1274.0
2017-06-20,FUTSTK,MCX,27/07/2017,1129.0,1129.45,1100.0,1102.05,64000.0,36179500.0,32500.0,65.0,60.0
2017-06-20,FUTSTK,MCX,29/06/2017,1123.3,1125.0,1093.05,1098.0,1407500.0,504482075.0,456500.0,913.0,868.0
2017-06-21,FUTSTK,MCX,27/07/2017,1109.95,1121.0,1106.5,1107.25,72500.0,19466475.0,17500.0,35.0,33.0
2017-06-21,FUTSTK,MCX,29/06/2017,1094.2,1115.75,1091.0,1101.15,1400000.0,388244750.0,351000.0,702.0,660.0
2017-06-22,FUTSTK,MCX,27/07/2017,1138.0,1143.0,1109.05,1112.3,130500.0,131606275.0,117000.0,234.0,199.0
2017-06-22,FUTSTK,MCX,29/06/2017,1130.0,1137.8,1101.55,1107.3,1454000.0,813330375.0,725000.0,1450.0,1350.0
2017-06-22,FUTSTK,MCX,31/08/2017,1138.0,1138.0,1138.0,1138.0,1000.0,569000.0,500.0,1.0,1.0
2017-06-23,FUTSTK,MCX,29/06/2017,1112.75,1112.75,1073.0,1083.3,1350500.0,536374575.0,493000.0,986.0,813.0
2017-06-23,FUTSTK,MCX,27/07/2017,1113.0,1117.5,1079.0,1088.65,241500.0,213737100.0,195500.0,391.0,255.0
2017-06-27,FUTSTK,MCX,27/07/2017,1089.95,1089.95,1064.0,1069.9,434500.0,318503125.0,297000.0,594.0,388.0
2017-06-27,FUTSTK,MCX,29/06/2017,1084.85,1089.0,1055.0,1064.7,1165500.0,503376900.0,471500.0,943.0,714.0
2017-06-27,FUTSTK,MCX,31/08/2017,1075.0,1075.0,1075.0,1075.0,1500.0,537500.0,500.0,1.0,1.0
2017-06-28,FUTSTK,MCX,27/07/2017,1055.85,1081.8,1055.85,1070.5,709000.0,678770050.0,633000.0,1266.0,961.0
2017-06-28,FUTSTK,MCX,29/06/2017,1060.05,1076.0,1047.9,1065.6,927000.0,760204175.0,712500.0,1425.0,1115.0
2017-06-28,FUTSTK,MCX,31/08/2017,1072.0,1072.0,1072.0,1072.0,2000.0,536000.0,500.0,1.0,1.0
2017-06-29,FUTSTK,MCX,29/06/2017,1065.2,1090.0,1059.85,1073.5,519000.0,1043745550.0,970500.0,1941.0,1496.0
2017-06-29,FUTSTK,MCX,31/08/2017,1092.35,1092.35,1092.35,1092.35,2500.0,546175.0,500.0,1.0,1.0
2017-06-29,FUTSTK,MCX,27/07/2017,1073.55,1095.65,1073.5,1082.95,1197500.0,1047451700.0,968000.0,1936.0,1512.0
2017-06-30,FUTSTK,MCX,27/07/2017,1076.8,1095.9,1075.05,1092.85,1176500.0,246278550.0,226500.0,453.0,443.0
2017-06-30,FUTSTK,MCX,31/08/2017,1092.8,1097.95,1091.85,1095.9,4000.0,3283050.0,3000.0,6.0,6.0
2017-07-03,FUTSTK,MCX,27/07/2017,1090.4,1111.5,1086.0,1092.95,1239500.0,498528000.0,454500.0,909.0,873.0
2017-07-03,FUTSTK,MCX,28/09/2017,1094.95,1094.95,1093.95,1093.95,1500.0,1641925.0,1500.0,3.0,3.0
2017-07-03,FUTSTK,MCX,31/08/2017,1111.7,1111.7,1085.5,1087.9,18500.0,27314975.0,25000.0,50.0,50.0
2017-07-04,FUTSTK,MCX,27/07/2017,1091.55,1104.0,1088.15,1097.2,1212500.0,296531725.0,270000.0,540.0,518.0
2017-07-04,FUTSTK,MCX,28/09/2017,1100.9,1100.9,1100.9,1100.9,2500.0,1100900.0,1000.0,2.0,1.0
2017-07-04,FUTSTK,MCX,31/08/2017,1092.7,1094.0,1092.7,1094.0,20500.0,2186700.0,2000.0,4.0,4.0
2017-07-05,FUTSTK,MCX,27/07/2017,1097.2,1113.5,1097.2,1104.55,1213500.0,230091800.0,208000.0,416.0,381.0
2017-07-05,FUTSTK,MCX,28/09/2017,1100.4,1100.4,1100.4,1100.4,2500.0,550200.0,500.0,1.0,1.0
2017-07-05,FUTSTK,MCX,31/08/2017,1108.5,1108.5,1100.05,1101.55,22500.0,5520800.0,5000.0,10.0,10.0
