TIMESTAMP,EXP_DATE,SYMBOL,INSTRUMENT,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,2017-01-25,AARTIIND,,148.11,151.8,146.3,151.21,0,0.0,0,0,,0
2017-01-02,2017-02-23,AARTIIND,,148.11,151.8,146.3,151.21,0,0.0,0,0,,0
2017-01-02,2017-03-30,AARTIIND,,148.11,151.8,146.3,151.21,0,0.0,0,0,,0
2017-01-03,2017-01-25,AARTIIND,,152.03,154.42,148.69,152.99,0,0.0,0,0,,0
2017-01-03,2017-02-23,AARTIIND,,152.03,154.42,148.69,152.99,0,0.0,0,0,,0
2017-01-03,2017-03-30,AARTIIND,,152.03,154.42,148.69,152.99,0,0.0,0,0,,0
2017-01-04,2017-01-25,AARTIIND,,153.68,154.72,148.55,151.81,0,0.0,0,0,,0
2017-01-04,2017-02-23,AARTIIND,,153.68,154.72,148.55,151.81,0,0.0,0,0,,0
2017-01-04,2017-03-30,AARTIIND,,153.68,154.72,148.55,151.81,0,0.0,0,0,,0
2017-01-05,2017-01-25,AARTIIND,,153.33,154.4,152.05,152.54,0,0.0,0,0,,0
2017-01-05,2017-02-23,AARTIIND,,153.33,154.4,152.05,152.54,0,0.0,0,0,,0
2017-01-05,2017-03-30,AARTIIND,,153.33,154.4,152.05,152.54,0,0.0,0,0,,0
2017-01-06,2017-03-30,AARTIIND,,153.12,154.39,151.81,152.19,0,0.0,0,0,,0
2017-01-06,2017-01-25,AARTIIND,,153.12,154.39,151.81,152.19,0,0.0,0,0,,0
2017-01-06,2017-02-23,AARTIIND,,153.12,154.39,151.81,152.19,0,0.0,0,0,,0
2017-01-09,2017-01-25,AARTIIND,,153.0,153.12,151.38,152.02,0,0.0,0,0,,0
2017-01-09,2017-02-23,AARTIIND,,153.0,153.12,151.38,152.02,0,0.0,0,0,,0
2017-01-09,2017-03-30,AARTIIND,,153.0,153.12,151.38,152.02,0,0.0,0,0,,0
2017-01-10,2017-01-25,AARTIIND,,152.25,153.23,151.38,151.78,0,0.0,0,0,,0
2017-01-10,2017-02-23,AARTIIND,,152.25,153.23,151.38,151.78,0,0.0,0,0,,0
2017-01-10,2017-03-30,AARTIIND,,152.25,153.23,151.38,151.78,0,0.0,0,0,,0
2017-01-11,2017-03-30,AARTIIND,,152.46,152.83,150.83,152.5,0,0.0,0,0,,0
2017-01-11,2017-01-25,AARTIIND,,152.46,152.83,150.83,152.5,0,0.0,0,0,,0
2017-01-11,2017-02-23,AARTIIND,,152.46,152.83,150.83,152.5,0,0.0,0,0,,0
2017-01-12,2017-03-30,AARTIIND,,152.9,153.09,151.84,152.15,0,0.0,0,0,,0
2017-01-12,2017-02-23,AARTIIND,,152.9,153.09,151.84,152.15,0,0.0,0,0,,0
2017-01-12,2017-01-25,AARTIIND,,152.9,153.09,151.84,152.15,0,0.0,0,0,,0
2017-01-13,2017-01-25,AARTIIND,,154.42,154.42,151.43,152.77,0,0.0,0,0,,0
2017-01-13,2017-02-23,AARTIIND,,154.42,154.42,151.43,152.77,0,0.0,0,0,,0
2017-01-13,2017-03-30,AARTIIND,,154.42,154.42,151.43,152.77,0,0.0,0,0,,0
2017-01-16,2017-01-25,AARTIIND,,153.09,154.42,152.26,153.79,0,0.0,0,0,,0
2017-01-16,2017-02-23,AARTIIND,,153.09,154.42,152.26,153.79,0,0.0,0,0,,0
2017-01-16,2017-03-30,AARTIIND,,153.09,154.42,152.26,153.79,0,0.0,0,0,,0
2017-01-17,2017-01-25,AARTIIND,,153.79,154.2,153.17,153.71,0,0.0,0,0,,0
2017-01-17,2017-02-23,AARTIIND,,153.79,154.2,153.17,153.71,0,0.0,0,0,,0
2017-01-17,2017-03-30,AARTIIND,,153.79,154.2,153.17,153.71,0,0.0,0,0,,0
2017-01-18,2017-02-23,AARTIIND,,154.42,156.93,153.33,154.52,0,0.0,0,0,,0
2017-01-18,2017-03-30,AARTIIND,,154.42,156.93,153.33,154.52,0,0.0,0,0,,0
