INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,HAVELLS   ,27/01/2026,00001510.00,00001518.80,00001492.00,00001499.60,000000008506000,     2355506100.00,          1569000,             3138,             2739
FUTSTK    ,HAVELLS   ,24/02/2026,00001514.00,00001524.80,00001497.60,00001503.90,000000000209000,       67928450.00,            45000,              090,              082
FUTSTK    ,HAVELLS   ,30/03/2026,00001520.00,00001522.00,00001510.00,00001513.40,000000000017500,       10594000.00,             7000,              014,              013
FUTSTK    ,HCLTECH   ,27/01/2026,00001615.00,00001650.50,00001609.70,00001643.40,000000017478300,     8455525645.00,          5174050,            14783,            12587
FUTSTK    ,HCLTECH   ,24/02/2026,00001626.90,00001658.60,00001625.20,00001654.00,000000000235200,      185887730.00,           113050,              323,              313
FUTSTK    ,HCLTECH   ,30/03/2026,00001642.00,00001668.20,00001640.50,00001664.00,000000000028700,       27235530.00,            16450,              047,              041
FUTSTK    ,HDFCAMC   ,27/01/2026,00002637.30,00002657.70,00002617.10,00002636.30,000000006446400,     1402242570.00,           531000,             1770,             1651
FUTSTK    ,HDFCAMC   ,24/02/2026,00002648.70,00002670.60,00002637.70,00002650.00,000000000123300,      119569500.00,            45000,              150,              132
FUTSTK    ,HDFCAMC   ,30/03/2026,00002685.40,00002685.40,00002681.50,00002681.50,000000000006600,        2415390.00,              900,              003,              003
FUTSTK    ,HDFCBANK  ,27/01/2026,00000958.00,00000959.90,00000950.75,00000952.55,000000220710600,    28533842040.00,         29894150,            54353,            43973
FUTSTK    ,HDFCBANK  ,24/02/2026,00000970.00,00000970.00,00000956.25,00000958.00,000000007234700,     3339736922.50,          3478200,             6324,             3730
FUTSTK    ,HDFCBANK  ,30/03/2026,00000967.00,00000971.45,00000962.35,00000963.80,000000002088350,     1576966600.00,          1633500,             2970,             2932
FUTSTK    ,HDFCLIFE  ,27/01/2026,00000779.00,00000781.70,00000772.85,00000775.35,000000035619100,     1925012925.00,          2479400,             2254,             2129
FUTSTK    ,HDFCLIFE  ,24/02/2026,00000783.70,00000784.30,00000778.60,00000780.00,000000000396000,       58421550.00,            74800,              068,              062
FUTSTK    ,HDFCLIFE  ,30/03/2026,00000786.00,00000786.00,00000783.70,00000784.35,000000000031900,        3452240.00,             4400,              004,              004
FUTSTK    ,HINDALCO  ,27/01/2026,00000953.00,00000956.60,00000937.00,00000940.20,000000059088400,     9525902470.00,         10066000,            14380,            11057
FUTSTK    ,HINDALCO  ,24/02/2026,00000957.50,00000961.85,00000943.00,00000945.65,000000000693700,      375545975.00,           394800,              564,              501
FUTSTK    ,HINDALCO  ,30/03/2026,00000959.00,00000967.00,00000948.90,00000950.75,000000000123200,       59001425.00,            61600,              088,              076
FUTSTK    ,HINDPETRO ,27/01/2026,00000483.00,00000486.50,00000476.65,00000478.20,000000036231300,     2304669611.25,          4795200,             2368,             2150
FUTSTK    ,HINDPETRO ,24/02/2026,00000484.00,00000486.25,00000477.25,00000478.50,000000001383075,      114846558.75,           238950,              118,              110
FUTSTK    ,HINDPETRO ,30/03/2026,00000488.55,00000488.55,00000481.20,00000481.20,000000000137700,       13757141.25,            28350,              014,              012
FUTSTK    ,HINDUNILVR,27/01/2026,00002422.80,00002428.90,00002383.10,00002398.40,000000013516800,     4912595760.00,          2042700,             6809,             5564
FUTSTK    ,HINDUNILVR,24/02/2026,00002436.00,00002438.60,00002400.00,00002412.90,000000000222600,      194491680.00,            80400,              268,              213
FUTSTK    ,HINDUNILVR,30/03/2026,00002448.60,00002448.60,00002415.40,00002426.80,000000000041100,       37273830.00,            15300,              051,              046
FUTSTK    ,HINDZINC  ,27/01/2026,00000651.00,00000652.00,00000629.10,00000631.20,000000032493125,     7888063487.50,         12330850,            10066,             7589
FUTSTK    ,HINDZINC  ,24/02/2026,00000650.05,00000654.40,00000632.40,00000633.80,000000002546775,      582952877.50,           906500,              740,              625
FUTSTK    ,HINDZINC  ,30/03/2026,00000653.95,00000657.00,00000637.00,00000638.10,000000000221725,       95787833.75,           148225,              121,              113
FUTSTK    ,HUDCO     ,27/01/2026,00000225.86,00000229.38,00000224.97,00000227.86,000000038278350,     1129874772.00,          4970025,             1791,             1505
FUTSTK    ,HUDCO     ,24/02/2026,00000226.75,00000229.92,00000226.00,00000228.74,000000001415250,       63935972.25,           280275,              101,              099
FUTSTK    ,HUDCO     ,30/03/2026,00000227.75,00000229.87,00000227.75,00000229.87,000000000163725,        3170160.00,            13875,              005,              005
FUTSTK    ,DABUR     ,27/01/2026,00000522.60,00000528.45,00000520.70,00000523.40,000000022298750,     1703024375.00,          3251250,             2601,             2277
FUTSTK    ,DABUR     ,24/02/2026,00000525.55,00000530.00,00000523.50,00000526.15,000000000435000,       44729500.00,            85000,              068,              065
FUTSTK    ,DABUR     ,30/03/2026,00000528.55,00000530.50,00000527.50,00000528.35,000000000052500,        3967625.00,             7500,              006,              006
FUTSTK    ,DALBHARAT ,27/01/2026,00002121.60,00002159.00,00002121.60,00002131.60,000000002685150,      993951855.00,           464425,             1429,             1149
FUTSTK    ,DALBHARAT ,24/02/2026,00002145.70,00002167.40,00002140.00,00002143.60,000000000067600,       35020180.00,            16250,              050,              046
FUTSTK    ,DALBHARAT ,30/03/2026,00002183.50,00002183.50,00002157.40,00002157.60,000000000005200,        5634915.00,             2600,              008,              008
FUTSTK    ,DELHIVERY ,27/01/2026,00000413.60,00000427.75,00000413.50,00000424.40,000000021111050,     3864082533.75,          9150750,             4410,             3573
FUTSTK    ,DELHIVERY ,24/02/2026,00000416.50,00000430.00,00000416.50,00000426.75,000000000454425,      182305453.75,           429525,              207,              204
FUTSTK    ,DELHIVERY ,30/03/2026,00000421.30,00000432.00,00000421.30,00000429.35,000000000039425,        9764950.00,            22825,              011,              011
FUTSTK    ,DIVISLAB  ,27/01/2026,00006698.00,00006744.00,00006631.00,00006657.50,000000003407800,     3062585150.00,           458500,             4585,             3866
FUTSTK    ,DIVISLAB  ,24/02/2026,00006727.00,00006776.00,00006672.50,00006694.50,000000000056500,      110209400.00,            16400,              164,              154
FUTSTK    ,DIVISLAB  ,30/03/2026,00006780.00,00006780.00,00006725.50,00006742.00,000000000003400,       14859000.00,             2200,              022,              020
FUTSTK    ,DLF       ,27/01/2026,00000708.25,00000708.25,00000695.60,00000706.45,000000048907650,     3666869043.75,          5223900,             6332,             4968
FUTSTK    ,DLF       ,24/02/2026,00000711.10,00000712.70,00000700.00,00000710.80,000000001255650,      347528156.25,           492525,              597,              560
FUTSTK    ,DLF       ,30/03/2026,00000715.95,00000716.00,00000705.00,00000714.75,000000000099000,       73811223.75,           103950,              126,              123
FUTSTK    ,DMART     ,27/01/2026,00003704.90,00003867.80,00003669.10,00003857.70,000000005355750,     7578698685.00,          1989750,            13265,            11282
FUTSTK    ,DMART     ,24/02/2026,00003703.00,00003872.90,00003703.00,00003864.20,000000000148650,      499369560.00,           130950,              873,              761
FUTSTK    ,DMART     ,30/03/2026,00003726.00,00003880.00,00003726.00,00003871.80,000000000019650,      120566100.00,            31500,              210,              202
FUTSTK    ,DRREDDY   ,27/01/2026,00001259.70,00001268.50,00001242.50,00001246.20,000000013331875,     3417031937.50,          2727500,             4364,             4193
FUTSTK    ,DRREDDY   ,24/02/2026,00001258.80,00001274.10,00001249.40,00001253.00,000000000178125,      120483937.50,            95625,              153,              151
FUTSTK    ,DRREDDY   ,30/03/2026,00001268.00,00001275.10,00001257.00,00001258.70,000000000023750,       13413125.00,            10625,              017,              017
FUTSTK    ,PAGEIND   ,27/01/2026,00035480.00,00035745.00,00035365.00,00035565.00,000000000241365,      640808850.00,            18015,             1201,             1081
FUTSTK    ,PAGEIND   ,24/02/2026,00035390.00,00035715.00,00035360.00,00035495.00,000000000012105,       61274250.00,             1725,              115,              093
FUTSTK    ,PAGEIND   ,30/03/2026,00035660.00,00035660.00,00035410.00,00035540.00,000000000000990,        6398025.00,              180,              012,              012
FUTSTK    ,PATANJALI ,27/01/2026,00000578.80,00000585.05,00000574.45,00000578.75,000000040806900,     2696384655.00,          4645800,             5162,             3938
FUTSTK    ,PATANJALI ,24/02/2026,00000579.00,00000586.50,00000579.00,00000581.60,000000000180900,       24159735.00,            41400,              046,              045
FUTSTK    ,PATANJALI ,30/03/2026,00000589.90,00000589.90,00000589.90,00000589.90,000000000016200,         530910.00,              900,              001,              001
FUTSTK    ,PAYTM     ,27/01/2026,00001333.70,00001345.40,00001318.00,00001325.40,000000016967175,     2357781707.50,          1771900,             2444,             2123
FUTSTK    ,PAYTM     ,24/02/2026,00001339.80,00001353.30,00001324.70,00001331.60,000000000255925,      159161135.00,           118900,              164,              160
FUTSTK    ,PAYTM     ,30/03/2026,00001344.50,00001360.00,00001335.00,00001338.00,000000000023200,        9775972.50,             7250,              010,              010
FUTSTK    ,PERSISTENT,27/01/2026,00006285.00,00006559.00,00006228.50,00006539.00,000000002136900,     4528616100.00,           701100,             7011,             5606
FUTSTK    ,PERSISTENT,24/02/2026,00006266.00,00006575.00,00006266.00,00006558.00,000000000146100,      200163650.00,            30900,              309,              274
FUTSTK    ,PERSISTENT,30/03/2026,00006405.00,00006592.00,00006405.00,00006586.50,000000000004100,       28574900.00,             4400,              044,              040
FUTSTK    ,PETRONET  ,27/01/2026,00000295.00,00000300.15,00000291.70,00000294.75,000000045121200,     1948744310.00,          6602500,             3475,             3285
FUTSTK    ,PETRONET  ,24/02/2026,00000295.75,00000301.10,00000293.50,00000296.90,000000001727100,       68880130.00,           231800,              122,              113
FUTSTK    ,PETRONET  ,30/03/2026,00000300.00,00000300.00,00000296.60,00000297.65,000000000026600,        3396440.00,            11400,              006,              006
FUTSTK    ,PFC       ,27/01/2026,00000378.00,00000379.50,00000374.25,00000378.70,000000076822200,     2393411930.00,          6341400,             4878,             4169
FUTSTK    ,PFC       ,24/02/2026,00000377.85,00000380.50,00000375.55,00000379.55,000000003862300,      202230275.00,           534300,              411,              399
FUTSTK    ,PFC       ,30/03/2026,00000377.95,00000380.75,00000375.85,00000378.85,000000000824200,      117088010.00,           309400,              238,              234
FUTSTK    ,PGEL      ,27/01/2026,00000623.95,00000636.05,00000621.00,00000623.90,000000011529200,     1857574662.50,          2963050,             3119,             2575
FUTSTK    ,PGEL      ,24/02/2026,00000627.50,00000637.10,00000624.25,00000626.00,000000000344850,       65728505.00,           104500,              110,              104
FUTSTK    ,PGEL      ,30/03/2026,00000633.40,00000633.40,00000627.00,00000629.00,000000000022800,        3587247.50,             5700,              006,              006
FUTSTK    ,PHOENIXLTD,27/01/2026,00001955.70,00001972.20,00001935.90,00001946.30,000000003505950,     1084781460.00,           556850,             1591,             1413
FUTSTK    ,PHOENIXLTD,24/02/2026,00001966.50,00001979.10,00001950.70,00001957.50,000000000176400,      132284740.00,            67550,              193,              177
FUTSTK    ,PHOENIXLTD,30/03/2026,00001990.60,00001990.70,00001989.80,00001989.80,000000000002800,        2786595.00,             1400,              004,              004
FUTSTK    ,PIDILITIND,27/01/2026,00001509.10,00001522.50,00001503.60,00001518.10,000000007829500,     1332270450.00,           880500,             1761,             1471
FUTSTK    ,PIDILITIND,24/02/2026,00001520.00,00001530.00,00001516.40,00001527.20,000000000080500,       26674350.00,            17500,              035,              035
FUTSTK    ,PIIND     ,27/01/2026,00003280.00,00003313.90,00003253.60,00003301.70,000000002259075,      987354602.50,           299775,             1713,             1532
FUTSTK    ,PIIND     ,24/02/2026,00003262.40,00003310.00,00003249.00,00003298.80,000000000101150,      147199150.00,            44800,              256,              208
FUTSTK    ,PIIND     ,30/03/2026,00003260.90,00003293.60,00003260.90,00003284.30,000000000001750,        1721790.00,              525,              003,              003
FUTSTK    ,PNB       ,27/01/2026,00000125.75,00000127.28,00000125.25,00000126.03,000000230480000,     3856284800.00,         30536000,             3817,             3414
FUTSTK    ,PNB       ,24/02/2026,00000126.68,00000128.04,00000126.02,00000126.78,000000008224000,      332481360.00,          2616000,              327,              312
FUTSTK    ,PNB       ,30/03/2026,00000127.63,00000128.75,00000126.85,00000127.42,000000001088000,       63473280.00,           496000,              062,              055
FUTSTK    ,PNBHOUSING,27/01/2026,00000999.10,00001012.25,00000986.85,00001006.50,000000014709500,     2596656140.00,          2595450,             3993,             3189
FUTSTK    ,PNBHOUSING,24/02/2026,00001009.20,00001016.25,00000995.25,00001012.55,000000000096850,       67311107.50,            66950,              103,              102
FUTSTK    ,PNBHOUSING,30/03/2026,00001017.00,00001018.55,00001006.00,00001018.55,000000000023400,        5269582.50,             5200,              008,              006
FUTSTK    ,POLICYBZR ,27/01/2026,00001740.10,00001753.00,00001710.10,00001726.40,000000006667150,     2178163785.00,          1257900,             3594,             3005
FUTSTK    ,POLICYBZR ,24/02/2026,00001758.00,00001760.50,00001721.00,00001736.70,000000000063700,       88302970.00,            50750,              145,              144
FUTSTK    ,POLICYBZR ,30/03/2026,00001768.80,00001773.00,00001739.60,00001747.10,000000000018200,       17291015.00,             9800,              028,              021
FUTSTK    ,POLYCAB   ,27/01/2026,00007830.50,00007975.00,00007830.50,00007936.50,000000003257250,     6435534750.00,           811875,             6495,             5080
FUTSTK    ,POLYCAB   ,24/02/2026,00007930.00,00008011.00,00007930.00,00007975.50,000000000045500,      202332875.00,            25375,              203,              189
FUTSTK    ,POLYCAB   ,30/03/2026,00008010.00,00008058.50,00007979.00,00008034.50,000000000004125,       49029250.00,             6125,              049,              043
FUTSTK    ,POWERGRID ,27/01/2026,00000269.95,00000269.95,00000265.10,00000265.40,000000093071500,     2949479345.00,         11080800,             5832,             5447
FUTSTK    ,POWERGRID ,24/02/2026,00000268.00,00000268.00,00000263.70,00000264.10,000000009399300,      392652005.00,          1483900,              781,              693
FUTSTK    ,POWERGRID ,30/03/2026,00000269.00,00000269.20,00000265.55,00000265.75,000000000364800,       33966110.00,           127300,              067,              065
FUTSTK    ,POWERINDIA,27/01/2026,00018810.00,00019922.00,00018810.00,00019628.00,000000000252450,     3245040650.00,           166200,             3324,             2894
FUTSTK    ,POWERINDIA,24/02/2026,00019150.00,00019986.00,00019120.00,00019727.00,000000000007000,      211204450.00,            10800,              216,              204
FUTSTK    ,POWERINDIA,30/03/2026,00019400.00,00019918.00,00019330.00,00019918.00,000000000000350,       25270700.00,             1300,              026,              023
FUTSTK    ,PPLPHARMA ,27/01/2026,00000181.90,00000186.00,00000180.50,00000181.82,000000024835125,     2040184702.50,         11145750,             4246,             3418
FUTSTK    ,PPLPHARMA ,24/02/2026,00000182.56,00000186.55,00000181.50,00000182.59,000000001241625,      109191573.75,           593250,              226,              219
FUTSTK    ,PPLPHARMA ,30/03/2026,00000184.45,00000187.40,00000182.81,00000183.86,000000000081375,        9246483.75,            49875,              019,              019
FUTSTK    ,PREMIERENE,27/01/2026,00000766.15,00000768.90,00000748.15,00000755.55,000000003299350,     1079939383.75,          1430600,             2488,             2226
FUTSTK    ,PREMIERENE,24/02/2026,00000765.00,00000765.00,00000749.15,00000753.80,000000000419175,      136658180.00,           181125,              315,              298
FUTSTK    ,PREMIERENE,30/03/2026,00000765.00,00000765.95,00000751.05,00000753.90,000000000096025,       15206536.25,            20125,              035,              033
FUTSTK    ,PRESTIGE  ,27/01/2026,00001657.40,00001661.20,00001609.80,00001623.80,000000004138200,     1605791115.00,           984600,             2188,             1821
FUTSTK    ,PRESTIGE  ,24/02/2026,00001665.00,00001666.40,00001620.40,00001631.70,000000000035100,       39160710.00,            23850,              053,              052
FUTSTK    ,PRESTIGE  ,30/03/2026,00001660.90,00001660.90,00001660.90,00001660.90,000000000001350,         747405.00,              450,              001,              001
FUTSTK    ,VBL       ,27/01/2026,00000502.85,00000514.00,00000499.80,00000511.65,000000051210000,     5399898525.00,         10633500,             9452,             7870
FUTSTK    ,VBL       ,24/02/2026,00000504.75,00000516.25,00000503.25,00000514.30,000000000577125,      174749231.25,           343125,              305,              284
FUTSTK    ,VBL       ,30/03/2026,00000512.00,00000519.50,00000507.65,00000517.40,000000000084375,       30001162.50,            58500,              052,              052
FUTSTK    ,VEDL      ,27/01/2026,00000628.80,00000630.00,00000618.40,00000622.20,000000087538000,     7740902827.50,         12408500,            10790,             8440
FUTSTK    ,VEDL      ,24/02/2026,00000624.00,00000631.00,00000620.50,00000623.30,000000002147050,      620183500.00,           991300,              862,              721
FUTSTK    ,VEDL      ,30/03/2026,00000629.00,00000631.95,00000622.00,00000624.10,000000000442750,       86629730.00,           138000,              120,              108
FUTSTK    ,VOLTAS    ,27/01/2026,00001491.30,00001523.30,00001485.30,00001510.10,000000010031625,     2333263350.00,          1549875,             4133,             3444
FUTSTK    ,VOLTAS    ,24/02/2026,00001487.00,00001517.80,00001482.00,00001505.20,000000000229500,      158260425.00,           105375,              281,              235
FUTSTK    ,VOLTAS    ,30/03/2026,00001488.30,00001512.80,00001485.60,00001502.20,000000000043875,       23604225.00,            15750,              042,              031
FUTSTK    ,ZYDUSLIFE ,27/01/2026,00000938.00,00000944.80,00000925.45,00000929.55,000000010089000,     2119135590.00,          2268000,             2520,             2142
FUTSTK    ,ZYDUSLIFE ,24/02/2026,00000938.75,00000948.00,00000931.00,00000934.70,000000000282600,      113276430.00,           120600,              134,              131
FUTSTK    ,ZYDUSLIFE ,30/03/2026,00000950.00,00000950.00,00000950.00,00000950.00,000000000007200,         855000.00,              900,              001,              001
FUTSTK    ,BAJAJFINSV,27/01/2026,00002043.00,00002049.20,00002025.40,00002036.20,000000017613250,     1785665700.00,           877250,             3509,             3139
FUTSTK    ,BAJAJFINSV,24/02/2026,00002060.00,00002060.00,00002038.00,00002046.90,000000000245000,      126425925.00,            61750,              247,              214
FUTSTK    ,BAJAJFINSV,30/03/2026,00002061.20,00002065.00,00002052.50,00002059.30,000000000028000,       15450250.00,             7500,              030,              030
FUTSTK    ,BAJAJHLDNG,27/01/2026,00011251.00,00011276.00,00011078.00,00011256.00,000000000094450,      231024850.00,            20650,              413,              397
FUTSTK    ,BAJAJHLDNG,24/02/2026,00011193.00,00011332.00,00011133.00,00011318.00,000000000004550,       12914350.00,             1150,              023,              023
FUTSTK    ,BAJFINANCE,27/01/2026,00000981.00,00000981.00,00000970.00,00000973.40,000000096271500,     4895229225.00,          5031000,             6708,             5668
FUTSTK    ,BAJFINANCE,24/02/2026,00000982.85,00000982.85,00000975.65,00000979.00,000000001976250,      551255850.00,           563250,              751,              716
FUTSTK    ,BAJFINANCE,30/03/2026,00000986.05,00000987.80,00000982.05,00000985.25,000000000304500,      174282562.50,           177000,              236,              225
FUTSTK    ,BANDHANBNK,27/01/2026,00000149.27,00000149.90,00000146.81,00000148.37,000000124387200,     1291066272.00,          8722800,             2423,             1980
FUTSTK    ,BANDHANBNK,24/02/2026,00000149.54,00000149.71,00000147.75,00000149.25,000000006814800,      102856140.00,           691200,              192,              186
FUTSTK    ,BANDHANBNK,30/03/2026,00000150.29,00000150.52,00000148.70,00000150.29,000000000446400,       17255520.00,           115200,              032,              031
FUTSTK    ,BANKBARODA,27/01/2026,00000306.00,00000310.60,00000306.00,00000308.85,000000079911000,     4592918070.00,         14891175,             5091,             4472
FUTSTK    ,BANKBARODA,24/02/2026,00000308.65,00000312.20,00000308.60,00000310.60,000000001854450,      259428195.00,           836550,              286,              249
FUTSTK    ,BANKBARODA,30/03/2026,00000310.45,00000314.00,00000310.45,00000312.60,000000000362700,       48468420.00,           155025,              053,              048
FUTSTK    ,BANKINDIA ,27/01/2026,00000151.21,00000152.60,00000150.37,00000152.04,000000050824800,     1614990000.00,         10649600,             2048,             1650
FUTSTK    ,BANKINDIA ,24/02/2026,00000152.00,00000153.35,00000151.38,00000152.85,000000001336400,      132332720.00,           868400,              167,              159
FUTSTK    ,BANKINDIA ,30/03/2026,00000152.82,00000154.46,00000152.82,00000154.08,000000000223600,       14390844.00,            93600,              018,              018
FUTSTK    ,BDL       ,27/01/2026,00001539.90,00001562.30,00001530.00,00001542.60,000000004567850,     3961489805.00,          2562350,             7321,             5821
FUTSTK    ,BDL       ,24/02/2026,00001543.10,00001568.40,00001535.50,00001547.20,000000000491400,     1101320885.00,           709450,             2027,             1517
FUTSTK    ,BDL       ,30/03/2026,00001545.70,00001571.00,00001544.20,00001554.60,000000000056700,       27191815.00,            17500,              050,              048
FUTSTK    ,BEL       ,27/01/2026,00000415.00,00000418.15,00000411.00,00000417.70,000000114636975,     3885490428.75,          9350850,             6562,             5484
FUTSTK    ,BEL       ,24/02/2026,00000416.10,00000420.00,00000413.20,00000419.60,000000005187000,      442608776.25,          1060200,              744,              635
FUTSTK    ,BEL       ,30/03/2026,00000417.70,00000421.50,00000414.95,00000421.20,000000000741000,       92436686.25,           220875,              155,              130
FUTSTK    ,BHARATFORG,27/01/2026,00001480.00,00001496.80,00001471.80,00001488.50,000000007442500,     2398108000.00,          1614000,             3228,             2639
FUTSTK    ,BHARATFORG,24/02/2026,00001482.80,00001500.00,00001478.00,00001492.40,000000000131000,       52199150.00,            35000,              070,              069
FUTSTK    ,BHARATFORG,30/03/2026,00001490.00,00001503.40,00001483.80,00001503.40,000000000024000,        3736750.00,             2500,              005,              005
FUTSTK    ,BHARTIARTL,27/01/2026,00002105.10,00002105.90,00002082.60,00002091.50,000000047097675,     6636472380.00,          3172050,             6678,             5779
FUTSTK    ,BHARTIARTL,24/02/2026,00002111.60,00002114.20,00002092.80,00002100.90,000000002313725,      430328957.50,           204725,              431,              388
FUTSTK    ,BHARTIARTL,30/03/2026,00002110.20,00002114.50,00002103.00,00002110.10,000000000057950,       47087082.50,            22325,              047,              046
FUTSTK    ,BHEL      ,27/01/2026,00000298.50,00000306.90,00000297.80,00000304.75,000000073536750,     7951852256.25,         26173875,             9971,             7714
FUTSTK    ,BHEL      ,24/02/2026,00000300.25,00000308.50,00000299.50,00000306.65,000000001929375,      593206162.50,          1942500,              740,              677
FUTSTK    ,BHEL      ,30/03/2026,00000304.00,00000310.00,00000301.45,00000308.50,000000000425250,      100792256.25,           328125,              125,              116
FUTSTK    ,BIOCON    ,27/01/2026,00000388.80,00000395.00,00000388.50,00000388.95,000000045657500,     3791425625.00,          9685000,             3874,             3106
FUTSTK    ,BIOCON    ,24/02/2026,00000389.00,00000397.00,00000389.00,00000391.10,000000001467500,      346786000.00,           882500,              353,              286
FUTSTK    ,BIOCON    ,30/03/2026,00000395.25,00000399.00,00000393.65,00000393.65,000000000100000,       20800250.00,            52500,              021,              020
FUTSTK    ,BLUESTARCO,27/01/2026,00001801.00,00001855.80,00001798.20,00001845.80,000000002373475,     1501212115.00,           822900,             2532,             1915
FUTSTK    ,BLUESTARCO,24/02/2026,00001824.90,00001854.00,00001804.00,00001849.70,000000000111800,      482502702.50,           264550,              814,              470
FUTSTK    ,BPCL      ,27/01/2026,00000372.95,00000374.30,00000368.35,00000369.00,000000028118075,     1250564470.00,          3375275,             1709,             1575
FUTSTK    ,BPCL      ,24/02/2026,00000374.00,00000374.20,00000369.10,00000369.60,000000001451625,       71061191.25,           191575,              097,              088
FUTSTK    ,BPCL      ,30/03/2026,00000373.45,00000374.00,00000369.95,00000370.40,000000000193550,       31520901.25,            84925,              043,              042
FUTSTK    ,BRITANNIA ,27/01/2026,00006222.00,00006297.00,00006180.50,00006199.00,000000003016000,     3288120187.50,           527500,             4220,             3839
FUTSTK    ,BRITANNIA ,24/02/2026,00006289.50,00006332.50,00006221.00,00006233.00,000000000015875,      114454250.00,            18250,              146,              142
FUTSTK    ,BRITANNIA ,30/03/2026,00006290.00,00006350.00,00006269.00,00006269.00,000000000002875,        7091000.00,             1125,              009,              009
FUTSTK    ,EICHERMOT ,27/01/2026,00007572.50,00007625.00,00007527.00,00007617.00,000000002974200,     2785427350.00,           367300,             3673,             3134
FUTSTK    ,EICHERMOT ,24/02/2026,00007613.50,00007662.00,00007575.50,00007658.50,000000000053600,       92325700.00,            12100,              121,              117
FUTSTK    ,EICHERMOT ,30/03/2026,00007615.00,00007703.50,00007615.00,00007699.50,000000000018000,       31414500.00,             4100,              041,              035
FUTSTK    ,ETERNAL   ,27/01/2026,00000278.00,00000287.75,00000277.75,00000282.40,000000282798650,     9460364167.50,         33452875,            13795,            11838
FUTSTK    ,ETERNAL   ,24/02/2026,00000280.75,00000289.05,00000280.75,00000284.00,000000005259825,      550519498.75,          1935150,              798,              763
FUTSTK    ,ETERNAL   ,30/03/2026,00000284.35,00000290.05,00000284.00,00000285.65,000000000383150,       81294002.50,           283725,              117,              108
FUTSTK    ,EXIDEIND  ,27/01/2026,00000364.90,00000365.55,00000358.40,00000360.35,000000030976200,     1608751710.00,          4455000,             2475,             2241
FUTSTK    ,EXIDEIND  ,24/02/2026,00000367.10,00000367.60,00000360.65,00000362.90,000000002185200,      315514440.00,           867600,              482,              406
FUTSTK    ,EXIDEIND  ,30/03/2026,00000368.15,00000369.00,00000363.10,00000364.75,000000000165600,       25685640.00,            70200,              039,              039
FUTSTK    ,JINDALSTEL,27/01/2026,00001083.50,00001091.10,00001070.50,00001077.30,000000012844375,     2303715500.00,          2133750,             3414,             2826
FUTSTK    ,JINDALSTEL,24/02/2026,00001079.40,00001095.00,00001079.40,00001083.70,000000000147500,       30569750.00,            28125,              045,              043
FUTSTK    ,JINDALSTEL,30/03/2026,00001096.00,00001097.00,00001086.00,00001090.20,000000000015625,        6154500.00,             5625,              009,              007
FUTSTK    ,JIOFIN    ,27/01/2026,00000298.80,00000307.55,00000297.50,00000305.10,000000152176600,    11331944517.50,         37200500,            15830,            12791
FUTSTK    ,JIOFIN    ,24/02/2026,00000299.90,00000309.10,00000299.15,00000306.80,000000007207450,      896753655.00,          2930450,             1247,             1135
FUTSTK    ,JIOFIN    ,30/03/2026,00000301.60,00000310.95,00000301.60,00000308.70,000000000535800,      135275635.00,           439450,              187,              170
FUTSTK    ,JSWENERGY ,27/01/2026,00000517.80,00000519.75,00000509.05,00000513.60,000000037804000,     1347429250.00,          2623000,             2623,             2199
FUTSTK    ,JSWENERGY ,24/02/2026,00000521.20,00000521.20,00000512.25,00000516.80,000000000347000,       56258950.00,           109000,              109,              090
FUTSTK    ,JSWENERGY ,30/03/2026,00000518.00,00000518.15,00000518.00,00000518.15,000000000036000,        2072300.00,             4000,              004,              004
FUTSTK    ,JSWSTEEL  ,27/01/2026,00001177.60,00001194.70,00001177.60,00001192.40,000000049700925,     4330298610.00,          3649050,             5406,             3864
FUTSTK    ,JSWSTEEL  ,24/02/2026,00001185.80,00001200.60,00001185.80,00001199.70,000000000323325,       78965212.50,            66150,              098,              088
FUTSTK    ,JSWSTEEL  ,30/03/2026,00001200.00,00001205.00,00001200.00,00001205.00,000000000043200,        8117752.50,             6750,              010,              010
FUTSTK    ,JUBLFOOD  ,27/01/2026,00000545.00,00000555.00,00000535.45,00000539.45,000000024932500,     4864948562.50,          8973750,             7179,             5882
FUTSTK    ,JUBLFOOD  ,24/02/2026,00000550.00,00000552.65,00000533.15,00000537.55,000000001541250,      330050500.00,           612500,              490,              457
FUTSTK    ,JUBLFOOD  ,30/03/2026,00000542.65,00000544.85,00000533.00,00000536.60,000000000186250,       24861437.50,            46250,              037,              037
FUTSTK    ,KALYANKJIL,27/01/2026,00000509.90,00000537.45,00000504.20,00000523.30,000000036417950,     7481967247.50,         14365550,            12226,            10325
FUTSTK    ,KALYANKJIL,24/02/2026,00000515.00,00000540.00,00000507.60,00000526.15,000000001182050,      631479662.50,          1200850,             1022,              884
FUTSTK    ,KALYANKJIL,30/03/2026,00000519.00,00000542.00,00000515.00,00000529.05,000000000079900,       45500758.75,            85775,              073,              067
FUTSTK    ,KAYNES    ,27/01/2026,00003795.00,00003880.00,00003681.20,00003850.80,000000003283800,     5716528530.00,          1501000,            15010,            11620
