INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,HAL       ,27/01/2026,00004550.00,00004569.00,00004494.10,00004528.30,000000008938050,     3763751415.00,           830550,             5537,             4520
FUTSTK    ,HAL       ,24/02/2026,00004561.00,00004581.50,00004505.10,00004538.40,000000000836250,      516933405.00,           113850,              759,              670
FUTSTK    ,HAL       ,30/03/2026,00004585.60,00004596.00,00004525.00,00004558.80,000000000044850,       89717145.00,            19650,              131,              128
FUTSTK    ,HEROMOTOCO,27/01/2026,00006016.00,00006067.50,00005981.00,00006030.00,000000005622900,     4306498875.00,           714150,             4761,             4475
FUTSTK    ,HEROMOTOCO,24/02/2026,00005994.00,00006048.50,00005983.50,00006013.00,000000000093600,      170311425.00,            28350,              189,              169
FUTSTK    ,HEROMOTOCO,30/03/2026,00006030.50,00006074.50,00006019.50,00006049.00,000000000014550,       19049400.00,             3150,              021,              020
FUTSTK    ,KEI       ,27/01/2026,00004535.60,00004592.00,00004517.00,00004545.10,000000000886200,      747355210.00,           163975,              937,              773
FUTSTK    ,KEI       ,24/02/2026,00004585.70,00004585.70,00004537.20,00004553.00,000000000008400,       19986855.00,             4375,              025,              025
FUTSTK    ,MCX       ,27/01/2026,00002214.00,00002282.00,00002197.00,00002260.00,000000013728750,     9418463125.00,          4173750,             6678,             5851
FUTSTK    ,MCX       ,24/02/2026,00002218.00,00002293.00,00002218.00,00002273.00,000000000495000,      627242500.00,           276250,              442,              406
FUTSTK    ,MCX       ,30/03/2026,00002229.00,00002307.00,00002229.00,00002288.00,000000000083750,      255374375.00,           111875,              179,              170
FUTSTK    ,SOLARINDS ,27/01/2026,00012850.00,00012899.00,00012629.00,00012885.00,000000001092150,     1146424100.00,            89600,             1792,             1609
FUTSTK    ,SOLARINDS ,24/02/2026,00012860.00,00012973.00,00012715.00,00012962.00,000000000068150,      110413500.00,             8600,              172,              158
FUTSTK    ,SOLARINDS ,30/03/2026,00012950.00,00013055.00,00012792.00,00013053.00,000000000011100,       28425000.00,             2200,              044,              044
FUTSTK    ,TCS       ,27/01/2026,00003205.00,00003252.40,00003205.00,00003249.20,000000019746825,     8120598272.50,          2506000,            14320,            12642
FUTSTK    ,TCS       ,24/02/2026,00003230.00,00003271.30,00003230.00,00003267.60,000000000596225,      323824182.50,            99400,              568,              468
FUTSTK    ,TCS       ,30/03/2026,00003256.40,00003291.50,00003256.40,00003288.70,000000000063350,       91767340.00,            28000,              160,              143
FUTIDX    ,NIFTYNXT50,27/01/2026,00070735.00,00070900.00,00070477.40,00070841.40,000000000020350,      417080240.00,             5900,              236,              187
FUTIDX    ,NIFTYNXT50,24/02/2026,00071012.40,00071216.80,00070900.00,00071216.80,000000000001250,       10655850.00,              150,              006,              006
FUTSTK    ,ABB       ,27/01/2026,00005187.50,00005278.50,00005176.50,00005247.00,000000002115500,     1451110437.50,           276875,             2215,             1942
FUTSTK    ,ABB       ,24/02/2026,00005197.50,00005295.00,00005197.50,00005267.00,000000000072250,       65124000.00,            12375,              099,              089
FUTSTK    ,ABB       ,30/03/2026,00005221.00,00005284.50,00005221.00,00005283.00,000000000004000,        4608375.00,              875,              007,              007
FUTSTK    ,ANGELONE  ,27/01/2026,00002407.60,00002458.80,00002392.60,00002416.00,000000003828000,     1842657450.00,           759750,             3039,             2692
FUTSTK    ,ANGELONE  ,24/02/2026,00002409.00,00002450.00,00002371.60,00002394.40,000000000209250,      251675475.00,           104500,              418,              415
FUTSTK    ,ANGELONE  ,30/03/2026,00002405.00,00002441.00,00002369.60,00002369.60,000000000016000,       16831650.00,             7000,              028,              027
FUTSTK    ,BAJAJ-AUTO,27/01/2026,00009570.00,00009806.00,00009570.00,00009686.00,000000003479250,     6741655050.00,           693825,             9251,             8234
FUTSTK    ,BAJAJ-AUTO,24/02/2026,00009657.00,00009836.00,00009650.00,00009723.50,000000000054300,      365970787.50,            37500,              500,              459
FUTSTK    ,BAJAJ-AUTO,30/03/2026,00009725.00,00009860.00,00009725.00,00009747.50,000000000009750,       42600937.50,             4350,              058,              052
FUTSTK    ,BOSCHLTD  ,27/01/2026,00039265.00,00039480.00,00038800.00,00039060.00,000000000188500,     1739338000.00,            44400,             1776,             1639
FUTSTK    ,BOSCHLTD  ,24/02/2026,00039345.00,00039545.00,00038900.00,00039135.00,000000000003650,       78367000.00,             2000,              080,              076
FUTSTK    ,BOSCHLTD  ,30/03/2026,00039470.00,00039620.00,00039100.00,00039300.00,000000000000525,       20665625.00,              525,              021,              021
FUTSTK    ,BSE       ,27/01/2026,00002687.50,00002733.90,00002682.00,00002716.60,000000011868750,     7599356850.00,          2802375,             7473,             6366
FUTSTK    ,BSE       ,24/02/2026,00002705.00,00002748.40,00002700.00,00002731.70,000000000519750,      544175287.50,           199500,              532,              482
FUTSTK    ,BSE       ,30/03/2026,00002742.00,00002764.20,00002720.00,00002745.20,000000000044250,      139965750.00,            51000,              136,              118
FUTSTK    ,MARUTI    ,27/01/2026,00017275.00,00017341.00,00017224.00,00017330.00,000000002898350,     4419049450.00,           255550,             5111,             4655
FUTSTK    ,MARUTI    ,24/02/2026,00017400.00,00017433.00,00017336.00,00017426.00,000000000045150,      147830900.00,             8500,              170,              155
FUTSTK    ,MARUTI    ,30/03/2026,00017450.00,00017525.00,00017450.00,00017516.00,000000000005400,       24486350.00,             1400,              028,              026
FUTSTK    ,RELIANCE  ,27/01/2026,00001579.00,00001579.00,00001504.00,00001514.10,000000102228500,    60758785400.00,         39810000,            79620,            63272
FUTSTK    ,RELIANCE  ,24/02/2026,00001583.00,00001590.70,00001513.50,00001523.40,000000003513000,     5209607000.00,          3396500,             6793,             6052
FUTSTK    ,RELIANCE  ,30/03/2026,00001584.70,00001589.30,00001522.80,00001533.10,000000000773500,     1355151750.00,           879000,             1758,             1693
FUTSTK    ,TRENT     ,27/01/2026,00004230.00,00004236.00,00004015.00,00004067.00,000000009687800,    21297995030.00,          5193600,            51936,            40350
FUTSTK    ,TRENT     ,24/02/2026,00004250.00,00004250.00,00004040.10,00004090.40,000000000429900,     1793756480.00,           434900,             4349,             3723
FUTSTK    ,TRENT     ,30/03/2026,00004275.00,00004275.00,00004070.70,00004119.10,000000000078700,      385858840.00,            93000,              930,              872
FUTSTK    ,GAIL      ,27/01/2026,00000173.06,00000173.18,00000169.69,00000170.07,000000083399400,     2198426517.00,         12836250,             4075,             3499
FUTSTK    ,GAIL      ,24/02/2026,00000174.15,00000174.15,00000170.70,00000171.13,000000003789450,      206834481.00,          1200150,              381,              310
FUTSTK    ,GAIL      ,30/03/2026,00000174.80,00000175.00,00000171.90,00000172.12,000000000333900,       38169558.00,           220500,              070,              067
FUTSTK    ,GLENMARK  ,27/01/2026,00002046.00,00002089.00,00002040.90,00002085.50,000000011394000,     2658687600.00,          1282875,             3421,             2571
FUTSTK    ,GLENMARK  ,24/02/2026,00002054.90,00002100.00,00002054.90,00002095.90,000000000048000,       55394625.00,            26625,              071,              070
FUTSTK    ,GLENMARK  ,30/03/2026,00002074.00,00002109.00,00002071.00,00002102.20,000000000008250,        5483587.50,             2625,              007,              007
FUTSTK    ,GMRAIRPORT,27/01/2026,00000105.30,00000106.11,00000103.90,00000105.00,000000164923875,     2447334641.25,         23331375,             3345,             2669
FUTSTK    ,GMRAIRPORT,24/02/2026,00000106.22,00000106.35,00000104.51,00000105.58,000000004164075,      156465780.75,          1485675,              213,              192
FUTSTK    ,GMRAIRPORT,30/03/2026,00000106.25,00000106.76,00000105.80,00000106.22,000000000474300,       10387588.50,            97650,              014,              014
FUTSTK    ,GODREJCP  ,27/01/2026,00001245.00,00001261.60,00001234.10,00001260.20,000000009617500,     1411529050.00,          1128000,             2256,             2025
FUTSTK    ,GODREJCP  ,24/02/2026,00001242.00,00001262.00,00001237.70,00001261.00,000000000037500,       31850050.00,            25500,              051,              050
FUTSTK    ,GODREJPROP,27/01/2026,00002145.00,00002154.00,00002117.10,00002134.90,000000008631975,     1714668477.50,           803275,             2921,             2549
FUTSTK    ,GODREJPROP,24/02/2026,00002145.00,00002164.30,00002128.20,00002147.40,000000000171875,       79696567.50,            37125,              135,              117
FUTSTK    ,GODREJPROP,30/03/2026,00002165.70,00002171.00,00002144.60,00002155.70,000000000016225,        8322572.50,             3850,              014,              011
FUTSTK    ,GRASIM    ,27/01/2026,00002860.10,00002894.40,00002860.10,00002879.70,000000016095250,     3689580675.00,          1282750,             5131,             3762
FUTSTK    ,GRASIM    ,24/02/2026,00002894.30,00002910.00,00002880.40,00002896.40,000000000058000,       73041625.00,            25250,              101,              101
FUTSTK    ,GRASIM    ,30/03/2026,00002905.80,00002907.40,00002905.80,00002907.40,000000000007250,        2179750.00,              750,              003,              003
FUTSTK    ,LAURUSLABS,27/01/2026,00001115.00,00001126.50,00001110.30,00001121.60,000000015617900,     3388429290.00,          3026850,             3561,             2989
FUTSTK    ,LAURUSLABS,24/02/2026,00001121.30,00001131.40,00001117.50,00001127.90,000000000800700,      165655820.00,           147050,              173,              159
FUTSTK    ,LAURUSLABS,30/03/2026,00001135.10,00001137.20,00001128.60,00001134.40,000000000038250,       25076105.00,            22100,              026,              026
FUTSTK    ,LICHSGFIN ,27/01/2026,00000542.70,00000546.50,00000539.75,00000542.05,000000032559000,      833616950.00,          1535000,             1535,             1394
FUTSTK    ,LICHSGFIN ,24/02/2026,00000546.05,00000549.00,00000543.20,00000545.30,000000000873000,       64472600.00,           118000,              118,              105
FUTSTK    ,LICHSGFIN ,30/03/2026,00000547.40,00000548.30,00000547.40,00000548.30,000000000032000,        1095700.00,             2000,              002,              002
FUTSTK    ,LICI      ,27/01/2026,00000852.50,00000863.10,00000852.00,00000854.35,000000010728900,     1058300565.00,          1234100,             1763,             1537
FUTSTK    ,LICI      ,24/02/2026,00000859.05,00000866.85,00000856.90,00000858.40,000000000842100,       71157660.00,            82600,              118,              115
FUTSTK    ,LICI      ,30/03/2026,00000864.30,00000869.50,00000863.45,00000863.60,000000000037100,       12133415.00,            14000,              020,              020
FUTSTK    ,LODHA     ,27/01/2026,00001136.50,00001136.50,00001101.80,00001114.50,000000012574350,     1275359220.00,          1145250,             2545,             2299
FUTSTK    ,LODHA     ,24/02/2026,00001135.70,00001135.70,00001109.60,00001121.40,000000000211950,       55963125.00,            49950,              111,              105
FUTSTK    ,LODHA     ,30/03/2026,00001136.10,00001136.10,00001120.00,00001128.30,000000000012150,        6576705.00,             5850,              013,              013
FUTSTK    ,LT        ,27/01/2026,00004156.40,00004198.00,00004148.00,00004160.10,000000013401500,     4709800305.00,          1129625,             6455,             5279
FUTSTK    ,LT        ,24/02/2026,00004185.00,00004221.90,00004173.70,00004182.20,000000000247100,      258214285.00,            61600,              352,              347
FUTSTK    ,LT        ,30/03/2026,00004219.40,00004247.30,00004203.00,00004206.00,000000000025375,       23647575.00,             5600,              032,              032
FUTSTK    ,LTF       ,27/01/2026,00000324.90,00000329.90,00000317.60,00000319.75,000000040338000,     4670361450.00,         14400000,             6400,             5307
FUTSTK    ,LTF       ,24/02/2026,00000327.50,00000330.95,00000319.00,00000320.40,000000000855000,      169142062.50,           519750,              231,              230
FUTSTK    ,LTF       ,30/03/2026,00000325.80,00000331.85,00000320.00,00000321.55,000000000209250,       49751325.00,           153000,              068,              059
FUTSTK    ,LTIM      ,27/01/2026,00006052.00,00006107.50,00005997.00,00006013.50,000000002310900,     3940143675.00,           653700,             4358,             3688
FUTSTK    ,LTIM      ,24/02/2026,00006105.00,00006105.00,00006027.00,00006032.00,000000000019200,       44491575.00,             7350,              049,              048
FUTSTK    ,LTIM      ,30/03/2026,00006104.00,00006104.00,00006057.50,00006057.50,000000000004350,       16399425.00,             2700,              018,              018
FUTSTK    ,LUPIN     ,27/01/2026,00002088.90,00002171.90,00002083.50,00002161.90,000000007440900,     5610022355.00,          2626075,             6179,             5274
FUTSTK    ,LUPIN     ,24/02/2026,00002102.60,00002184.70,00002102.50,00002174.20,000000000093925,      225678272.50,           104975,              247,              222
FUTSTK    ,LUPIN     ,30/03/2026,00002115.50,00002196.20,00002115.50,00002188.10,000000000009775,       24910440.00,            11475,              027,              026
FUTSTK    ,SAIL      ,27/01/2026,00000152.81,00000153.00,00000146.80,00000147.87,000000190359400,      369719813.00,          2476900,              527,              493
FUTSTK    ,SAIL      ,24/02/2026,00000152.40,00000152.40,00000147.06,00000147.82,000000006147600,       29522674.00,           197400,              042,              041
FUTSTK    ,SAIL      ,30/03/2026,00000151.03,00000151.03,00000148.10,00000148.80,000000000705000,        5623597.00,            37600,              008,              008
FUTSTK    ,SAMMAANCAP,27/01/2026,00000150.60,00000152.50,00000148.35,00000150.51,000000116848200,      386492557.00,          2567100,              597,              515
FUTSTK    ,SAMMAANCAP,24/02/2026,00000151.30,00000153.28,00000149.59,00000149.59,000000006867100,       17587645.00,           116100,              027,              026
FUTSTK    ,SAMMAANCAP,30/03/2026,00000151.06,00000152.85,00000151.06,00000152.84,000000000425700,        2618227.00,            17200,              004,              004
FUTSTK    ,SBICARD   ,27/01/2026,00000877.35,00000907.50,00000877.15,00000902.55,000000015944000,     5209693160.00,          5838400,             7298,             5961
FUTSTK    ,SBICARD   ,24/02/2026,00000872.30,00000903.50,00000872.30,00000896.25,000000000540800,      258333560.00,           291200,              364,              342
FUTSTK    ,SBICARD   ,30/03/2026,00000877.50,00000902.00,00000874.50,00000898.60,000000000080000,       33385080.00,            37600,              047,              039
FUTSTK    ,SBILIFE   ,27/01/2026,00002080.00,00002114.30,00002079.80,00002101.10,000000008519250,     2045185837.50,           972750,             2594,             2473
FUTSTK    ,SBILIFE   ,24/02/2026,00002103.00,00002123.80,00002100.60,00002111.50,000000000136500,       72839587.50,            34500,              092,              090
FUTSTK    ,SBILIFE   ,30/03/2026,00002116.00,00002131.60,00002113.40,00002122.00,000000000013875,       11150625.00,             5250,              014,              012
FUTSTK    ,SBIN      ,27/01/2026,00001008.75,00001026.60,00001008.65,00001021.20,000000076933500,    14436405637.50,         14155500,            18874,            15253
FUTSTK    ,SBIN      ,24/02/2026,00001018.65,00001032.05,00001017.35,00001026.90,000000001731000,      962651962.50,           938250,             1251,             1081
FUTSTK    ,SBIN      ,30/03/2026,00001023.75,00001038.00,00001023.75,00001033.15,000000000207750,      163444350.00,           158250,              211,              179
FUTSTK    ,SHREECEM  ,27/01/2026,00027810.00,00028130.00,00027645.00,00027695.00,000000000272625,     2573231500.00,            92200,             3688,             3130
FUTSTK    ,SHREECEM  ,24/02/2026,00027810.00,00028160.00,00027750.00,00027765.00,000000000003375,       42671875.00,             1525,              061,              061
FUTSTK    ,SHREECEM  ,30/03/2026,00028090.00,00028100.00,00028090.00,00028100.00,000000000000175,        2107125.00,              075,              003,              003
FUTSTK    ,SHRIRAMFIN,27/01/2026,00001011.00,00001016.25,00000997.55,00001007.00,000000044305800,     5243555047.50,          5209875,             6315,             5436
FUTSTK    ,SHRIRAMFIN,24/02/2026,00001014.55,00001019.65,00001001.10,00001010.40,000000002856150,      383044777.50,           379500,              460,              432
FUTSTK    ,SHRIRAMFIN,30/03/2026,00001020.00,00001024.80,00001007.45,00001016.70,000000000198825,       83007746.25,            81675,              099,              092
FUTSTK    ,SIEMENS   ,27/01/2026,00003097.30,00003139.90,00003075.00,00003134.50,000000002523325,     1388868600.00,           446250,             2550,             2301
FUTSTK    ,SIEMENS   ,24/02/2026,00003107.90,00003150.00,00003085.10,00003147.10,000000000092575,       79716892.50,            25550,              146,              136
FUTSTK    ,SIEMENS   ,30/03/2026,00003126.00,00003166.30,00003110.00,00003161.10,000000000004550,        5505605.00,             1750,              010,              009
FUTSTK    ,SONACOMS  ,27/01/2026,00000481.00,00000481.00,00000470.55,00000478.70,000000014551775,     1109486175.00,          2329950,             1902,             1647
FUTSTK    ,SONACOMS  ,24/02/2026,00000481.30,00000481.80,00000472.90,00000480.25,000000000340550,       87089721.25,           182525,              149,              146
FUTSTK    ,SONACOMS  ,30/03/2026,00000485.00,00000485.00,00000478.10,00000480.00,000000000023275,       12398531.25,            25725,              021,              020
FUTSTK    ,SRF       ,27/01/2026,00003109.70,00003109.70,00002964.00,00003057.80,000000003623000,     4710861820.00,          1556800,             7784,             6116
FUTSTK    ,SRF       ,24/02/2026,00003117.10,00003117.10,00002980.00,00003072.10,000000000045800,      104913140.00,            34600,              173,              150
FUTSTK    ,SRF       ,30/03/2026,00003134.00,00003134.00,00003004.10,00003093.60,000000000004400,       12258620.00,             4000,              020,              020
FUTSTK    ,SUNPHARMA ,27/01/2026,00001736.90,00001767.50,00001736.90,00001765.20,000000016807350,     2657962510.00,          1513750,             4325,             3742
FUTSTK    ,SUNPHARMA ,24/02/2026,00001746.50,00001768.40,00001740.00,00001766.30,000000000195300,      116146660.00,            66150,              189,              171
FUTSTK    ,SUNPHARMA ,30/03/2026,00001757.80,00001778.00,00001756.00,00001777.20,000000000022050,       14224210.00,             8050,              023,              022
FUTSTK    ,SUPREMEIND,27/01/2026,00003600.90,00003652.00,00003593.30,00003643.20,000000001900325,     1454694885.00,           400750,             2290,             2031
FUTSTK    ,SUPREMEIND,24/02/2026,00003625.00,00003660.80,00003615.00,00003653.40,000000000060725,       61731670.00,            16975,              097,              084
FUTSTK    ,SUPREMEIND,30/03/2026,00003653.40,00003676.00,00003653.40,00003674.10,000000000005250,        4492635.00,             1225,              007,              007
FUTSTK    ,SUZLON    ,27/01/2026,00000053.87,00000054.08,00000053.16,00000053.68,000000287022075,      987489778.75,         18429050,             2042,             1805
FUTSTK    ,SUZLON    ,24/02/2026,00000054.18,00000054.36,00000053.50,00000054.01,000000015243225,       68561210.25,          1272525,              141,              134
FUTSTK    ,SUZLON    ,30/03/2026,00000054.61,00000054.61,00000053.90,00000054.28,000000000983725,       23491443.25,           433200,              048,              044
FUTSTK    ,SWIGGY    ,27/01/2026,00000378.10,00000379.25,00000356.05,00000362.25,000000014998100,     5745356565.00,         15867800,            12206,            10986
FUTSTK    ,SWIGGY    ,24/02/2026,00000375.00,00000375.00,00000355.90,00000360.75,000000000266500,      298021815.00,           824200,              634,              589
FUTSTK    ,SWIGGY    ,30/03/2026,00000370.00,00000370.00,00000357.00,00000362.95,000000000135200,       62507380.00,           172900,              133,              133
FUTSTK    ,SYNGENE   ,27/01/2026,00000657.20,00000663.00,00000653.25,00000659.15,000000007821000,      983848950.00,          1494000,             1494,             1376
FUTSTK    ,SYNGENE   ,24/02/2026,00000659.05,00000666.10,00000658.05,00000662.70,000000000098000,       23176300.00,            35000,              035,              035
FUTSTK    ,SYNGENE   ,30/03/2026,00000663.80,00000666.55,00000663.05,00000666.40,000000000016000,        5325100.00,             8000,              008,              006
FUTSTK    ,CAMS      ,27/01/2026,00000757.80,00000757.80,00000744.25,00000751.60,000000007342500,      747080475.00,           994500,             1326,             1197
FUTSTK    ,CAMS      ,24/02/2026,00000754.55,00000758.00,00000745.15,00000752.10,000000000453000,      112713750.00,           150000,              200,              193
FUTSTK    ,CAMS      ,30/03/2026,00000758.80,00000758.80,00000749.05,00000749.05,000000000021750,        6233962.50,             8250,              011,              011
FUTSTK    ,CANBK     ,27/01/2026,00000155.08,00000156.58,00000152.70,00000154.10,000000137754000,     7096186777.50,         45812250,             6787,             5494
FUTSTK    ,CANBK     ,24/02/2026,00000155.64,00000157.00,00000153.25,00000154.63,000000006912000,      374220607.50,          2409750,              357,              327
FUTSTK    ,CANBK     ,30/03/2026,00000156.96,00000157.83,00000154.31,00000155.48,000000001188000,       69328507.50,           445500,              066,              063
FUTSTK    ,CDSL      ,27/01/2026,00001478.00,00001484.00,00001451.00,00001462.50,000000010468525,     1901936907.50,          1295800,             2728,             2337
FUTSTK    ,CDSL      ,24/02/2026,00001482.00,00001490.90,00001459.00,00001468.30,000000000699675,      244865682.50,           166250,              350,              293
FUTSTK    ,CDSL      ,30/03/2026,00001496.00,00001498.60,00001466.50,00001476.60,000000000049400,       33018580.00,            22325,              047,              043
FUTSTK    ,CGPOWER   ,27/01/2026,00000642.15,00000649.40,00000637.20,00000641.00,000000015311900,      950441100.00,          1481550,             1743,             1624
FUTSTK    ,CGPOWER   ,24/02/2026,00000651.00,00000651.00,00000641.15,00000644.70,000000000492150,       75094652.50,           116450,              137,              135
FUTSTK    ,CGPOWER   ,30/03/2026,00000656.35,00000656.35,00000646.00,00000647.15,000000000035700,        7730410.00,            11900,              014,              014
FUTSTK    ,CHOLAFIN  ,27/01/2026,00001785.00,00001837.00,00001785.00,00001813.30,000000011340000,     5708857750.00,          3140625,             5025,             4276
FUTSTK    ,CHOLAFIN  ,24/02/2026,00001802.70,00001836.00,00001800.00,00001812.30,000000000178125,      255800562.50,           140625,              225,              210
FUTSTK    ,CHOLAFIN  ,30/03/2026,00001790.00,00001833.00,00001790.00,00001810.20,000000000019375,       42155562.50,            23125,              037,              032
FUTSTK    ,CIPLA     ,27/01/2026,00001528.30,00001547.50,00001528.30,00001537.90,000000011903250,     2401472250.00,          1561125,             4163,             3621
FUTSTK    ,CIPLA     ,24/02/2026,00001541.10,00001556.30,00001539.60,00001546.70,000000000135750,      157195687.50,           101625,              271,              242
FUTSTK    ,CIPLA     ,30/03/2026,00001551.00,00001560.10,00001551.00,00001557.40,000000000019125,       22172437.50,            14250,              038,              019
FUTSTK    ,COALINDIA ,27/01/2026,00000428.00,00000432.30,00000426.50,00000428.15,000000051688800,     3921191505.00,          9139500,             6770,             5460
FUTSTK    ,COALINDIA ,24/02/2026,00000426.00,00000430.35,00000424.40,00000425.85,000000003123900,      391808002.50,           918000,              680,              625
FUTSTK    ,COALINDIA ,30/03/2026,00000425.40,00000432.60,00000425.40,00000428.75,000000000394200,       60385162.50,           140400,              104,              091
FUTSTK    ,COFORGE   ,27/01/2026,00001646.30,00001666.40,00001638.60,00001661.50,000000016845750,     4041271312.50,          2442750,             6514,             5816
FUTSTK    ,COFORGE   ,24/02/2026,00001657.00,00001672.00,00001645.50,00001665.80,000000000569250,      347222662.50,           209250,              558,              505
FUTSTK    ,COFORGE   ,30/03/2026,00001660.40,00001679.00,00001654.00,00001674.20,000000000045375,       59438212.50,            35625,              095,              066
FUTSTK    ,COLPAL    ,27/01/2026,00002096.20,00002106.90,00002081.10,00002100.10,000000006664050,     2862763177.50,          1368900,             6084,             4679
FUTSTK    ,COLPAL    ,24/02/2026,00002110.00,00002115.00,00002093.00,00002110.20,000000000265725,      169181325.00,            80550,              358,              332
FUTSTK    ,COLPAL    ,30/03/2026,00002115.40,00002124.40,00002106.00,00002121.60,000000000021150,       15201787.50,             7200,              032,              032
FUTSTK    ,CONCOR    ,27/01/2026,00000530.00,00000532.50,00000527.60,00000531.30,000000032788750,     1432722000.00,          2701250,             2161,             1839
FUTSTK    ,CONCOR    ,24/02/2026,00000530.50,00000533.95,00000528.00,00000531.60,000000002701250,      177783250.00,           335000,              268,              221
FUTSTK    ,CONCOR    ,30/03/2026,00000533.90,00000535.10,00000531.40,00000534.90,000000000103750,        7344812.50,            13750,              011,              011
FUTSTK    ,CROMPTON  ,27/01/2026,00000262.15,00000263.70,00000258.60,00000260.85,000000054653400,     2358642240.00,          9050400,             5028,             4344
FUTSTK    ,CROMPTON  ,24/02/2026,00000262.50,00000265.00,00000260.25,00000262.40,000000002431800,      156232890.00,           595800,              331,              302
FUTSTK    ,CROMPTON  ,30/03/2026,00000262.50,00000266.50,00000262.50,00000264.00,000000000142200,       10437390.00,            39600,              022,              020
FUTSTK    ,CUMMINSIND,27/01/2026,00004338.10,00004338.10,00004138.10,00004151.30,000000003476200,     6083646060.00,          1438200,             7191,             6278
FUTSTK    ,CUMMINSIND,24/02/2026,00004327.80,00004331.90,00004145.00,00004156.60,000000000067800,      312450760.00,            73800,              369,              357
FUTSTK    ,CUMMINSIND,30/03/2026,00004359.00,00004359.00,00004175.00,00004183.90,000000000014800,       61354580.00,            14600,              073,              064
FUTSTK    ,HAVELLS   ,27/01/2026,00001460.60,00001513.00,00001453.30,00001508.40,000000008278500,     5036530100.00,          3385500,             6771,             5507
FUTSTK    ,HAVELLS   ,24/02/2026,00001469.90,00001517.60,00001467.60,00001513.90,000000000209000,      186660400.00,           125000,              250,              243
FUTSTK    ,HAVELLS   ,30/03/2026,00001482.70,00001525.00,00001476.60,00001520.90,000000000014000,       20254950.00,            13500,              027,              023
FUTSTK    ,HCLTECH   ,27/01/2026,00001582.10,00001619.00,00001582.10,00001611.00,000000016171750,     3232320000.00,          2007600,             5736,             4988
FUTSTK    ,HCLTECH   ,24/02/2026,00001609.00,00001626.90,00001605.50,00001619.70,000000000236950,      111624415.00,            68950,              197,              191
FUTSTK    ,HCLTECH   ,30/03/2026,00001628.00,00001633.90,00001620.00,00001629.80,000000000028350,       25089400.00,            15400,              044,              039
FUTSTK    ,HDFCAMC   ,27/01/2026,00002679.50,00002679.50,00002630.00,00002634.60,000000006386700,     1891055370.00,           715200,             2384,             2190
FUTSTK    ,HDFCAMC   ,24/02/2026,00002686.80,00002686.80,00002645.10,00002651.50,000000000108000,      130033680.00,            48900,              163,              160
FUTSTK    ,HDFCAMC   ,30/03/2026,00002687.60,00002687.70,00002663.60,00002663.60,000000000005700,       15259620.00,             5700,              019,              019
FUTSTK    ,HDFCBANK  ,27/01/2026,00000969.00,00000971.50,00000961.15,00000966.95,000000218236700,    25543738907.50,         26408250,            48015,            38455
FUTSTK    ,HDFCBANK  ,24/02/2026,00000975.00,00000976.80,00000967.35,00000972.30,000000004538600,     1421423080.00,          1460800,             2656,             2496
FUTSTK    ,HDFCBANK  ,30/03/2026,00000980.00,00000985.25,00000974.95,00000978.90,000000000765050,      336801135.00,           343750,              625,              573
