TIMESTAMP,EXP_DATE,SYMBOL,INSTRUMENT,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,2017-01-25,ADANIENT,FUTSTK,47.08,47.39,46.66,47.08,26032766,523419200.0,11138136,1392,796.0,26032766
2017-01-02,2017-02-23,ADANIENT,FUTSTK,47.33,47.33,47.33,47.33,131346,621600.0,13135,1,1.0,131346
2017-01-02,2017-03-30,ADANIENT,,47.39,47.39,46.5,46.87,0,0.0,0,0,,0
2017-01-03,2017-01-25,ADANIENT,FUTSTK,47.23,47.23,46.32,46.81,26019632,334463600.0,7132085,892,527.0,26019632
2017-01-03,2017-02-23,ADANIENT,FUTSTK,46.93,46.93,46.75,46.75,131346,1230400.0,26269,3,2.0,131346
2017-01-03,2017-03-30,ADANIENT,,46.96,47.14,46.17,46.62,0,0.0,0,0,,0
2017-01-04,2017-01-25,ADANIENT,FUTSTK,47.14,48.09,46.96,47.54,26111574,521996000.0,10980521,1372,781.0,26111574
2017-01-04,2017-02-23,ADANIENT,FUTSTK,47.14,47.14,47.14,47.14,131346,619200.0,13135,1,1.0,131346
2017-01-04,2017-03-30,ADANIENT,,46.9,48.0,46.78,47.39,0,0.0,0,0,,0
2017-01-05,2017-01-25,ADANIENT,FUTSTK,47.72,48.63,47.72,48.45,26098439,490006000.0,10153042,1270,718.0,26098439
2017-01-05,2017-02-23,ADANIENT,FUTSTK,48.24,48.3,48.24,48.3,170750,1902400.0,39404,4,3.0,170750
2017-01-05,2017-03-30,ADANIENT,,47.81,48.48,47.63,48.21,0,0.0,0,0,,0
2017-01-06,2017-03-30,ADANIENT,,48.24,48.67,47.75,47.9,0,0.0,0,0,,0
2017-01-06,2017-01-25,ADANIENT,FUTSTK,48.6,48.85,47.87,48.15,26190381,340149600.0,7053277,882,506.0,26190381
2017-01-06,2017-02-23,ADANIENT,FUTSTK,48.39,48.57,48.39,48.57,210153,5091200.0,105077,13,7.0,210153
2017-01-09,2017-01-25,ADANIENT,FUTSTK,48.15,48.6,47.81,48.15,26150977,197398800.0,4097993,512,279.0,26150977
2017-01-09,2017-02-23,ADANIENT,FUTSTK,48.48,48.57,48.48,48.48,748671,27924400.0,577922,73,31.0,748671
2017-01-09,2017-03-30,ADANIENT,,47.84,48.45,47.66,47.96,0,0.0,0,0,,0
2017-01-10,2017-01-25,ADANIENT,FUTSTK,48.21,49.58,48.0,49.09,27057265,723590400.0,14776419,1847,1041.0,27057265
2017-01-10,2017-02-23,ADANIENT,FUTSTK,49.12,49.12,49.12,49.12,709269,4516400.0,91942,11,7.0,709269
2017-01-10,2017-03-30,ADANIENT,,47.84,49.46,47.81,48.85,0,0.0,0,0,,0
2017-01-11,2017-03-30,ADANIENT,,49.06,49.7,48.82,49.24,0,0.0,0,0,,0
2017-01-11,2017-01-25,ADANIENT,FUTSTK,49.3,49.82,49.09,49.46,26820842,389186800.0,7880756,985,571.0,26820842
2017-01-11,2017-02-23,ADANIENT,FUTSTK,49.3,49.76,49.27,49.73,748671,5206000.0,105077,13,8.0,748671
2017-01-12,2017-03-30,ADANIENT,,49.09,49.49,48.15,48.82,0,0.0,0,0,,0
2017-01-12,2017-02-23,ADANIENT,FUTSTK,49.34,49.34,48.73,48.73,801211,2572400.0,52538,7,4.0,801211
2017-01-12,2017-01-25,ADANIENT,FUTSTK,49.73,49.73,48.36,49.03,26531880,440150800.0,8997197,1124,664.0,26531880
2017-01-13,2017-01-25,ADANIENT,FUTSTK,49.34,49.34,47.45,47.9,25073941,633616400.0,13095191,1637,867.0,25073941
2017-01-13,2017-02-23,ADANIENT,FUTSTK,49.15,49.27,47.66,47.84,1037632,21048000.0,433441,54,27.0,1037632
2017-01-13,2017-03-30,ADANIENT,,48.76,49.03,47.23,47.81,0,0.0,0,0,,0
2017-01-16,2017-01-25,ADANIENT,FUTSTK,47.84,49.03,47.39,48.79,25454844,369399600.0,7631199,953,546.0,25454844
2017-01-16,2017-02-23,ADANIENT,FUTSTK,47.6,49.09,47.45,49.09,1011363,17782800.0,367768,46,26.0,1011363
2017-01-16,2017-03-30,ADANIENT,,47.75,48.97,47.26,48.6,0,0.0,0,0,,0
2017-01-17,2017-01-25,ADANIENT,FUTSTK,48.82,49.03,47.87,48.12,25717536,339165600.0,7013874,876,465.0,25717536
2017-01-17,2017-02-23,ADANIENT,FUTSTK,48.85,48.88,48.18,48.24,1142710,12110800.0,249557,31,19.0,1142710
2017-01-17,2017-03-30,ADANIENT,,48.67,48.88,47.87,48.09,0,0.0,0,0,,0
2017-01-18,2017-02-23,ADANIENT,FUTSTK,48.48,49.34,48.36,48.6,1221518,22443600.0,459711,57,35.0,1221518
2017-01-18,2017-03-30,ADANIENT,,48.18,49.15,47.75,48.24,0,0.0,0,0,,0
2017-01-18,2017-01-25,ADANIENT,FUTSTK,47.9,49.3,47.81,48.39,24614231,579816000.0,11952482,1495,814.0,24614231
2017-01-19,2017-01-25,ADANIENT,FUTSTK,48.48,49.46,48.03,49.24,24312134,397350400.0,8143448,1017,573.0,24312134
2017-01-19,2017-02-23,ADANIENT,FUTSTK,48.79,49.64,48.18,49.4,1431671,33984400.0,696133,87,52.0,1431671
2017-01-19,2017-03-30,ADANIENT,,48.42,49.34,48.0,49.09,0,0.0,0,0,,0
2017-01-20,2017-01-25,ADANIENT,FUTSTK,49.24,50.01,47.08,47.29,23471521,782573600.0,16089879,2011,1120.0,23471521
2017-01-20,2017-02-23,ADANIENT,FUTSTK,49.46,50.1,47.33,47.48,2863342,138654400.0,2837073,355,186.0,2863342
2017-01-20,2017-03-30,ADANIENT,,49.3,49.94,46.9,47.2,0,0.0,0,0,,0
2017-01-23,2017-01-25,ADANIENT,FUTSTK,47.2,48.24,47.08,47.69,21330582,508401200.0,10639022,1329,572.0,21330582
2017-01-23,2017-02-23,ADANIENT,FUTSTK,47.39,48.48,47.33,47.93,7329104,306060800.0,6370279,797,279.0,7329104
2017-01-23,2017-03-30,ADANIENT,FUTSTK,48.0,48.0,48.0,48.0,13135,630400.0,13135,1,1.0,13135
2017-01-24,2017-03-30,ADANIENT,FUTSTK,48.82,48.82,48.82,48.82,26269,641200.0,13135,1,1.0,26269
2017-01-24,2017-01-25,ADANIENT,FUTSTK,48.15,48.94,47.87,48.63,11282617,1157227600.0,23944366,2992,1009.0,11282617
2017-01-24,2017-02-23,ADANIENT,FUTSTK,48.18,49.15,48.06,48.88,16247494,967396000.0,19925180,2491,755.0,16247494
2017-01-25,2017-03-30,ADANIENT,,48.94,49.24,48.3,49.03,0,0.0,0,0,,0
2017-01-25,2017-01-25,ADANIENT,FUTSTK,48.73,48.97,48.06,48.63,2889610,1000945200.0,20660717,2582,1096.0,2889610
2017-01-25,2017-02-23,ADANIENT,FUTSTK,48.94,49.27,48.21,49.0,22814790,891166000.0,18309625,2288,914.0,22814790
2017-01-27,2017-02-23,ADANIENT,FUTSTK,49.15,57.5,49.15,56.74,27228015,4521720800.0,82353908,10294,5846.0,27228015
2017-01-27,2017-03-30,ADANIENT,FUTSTK,51.16,57.56,51.16,57.16,105077,26183200.0,472845,58,36.0,105077
2017-01-27,2017-04-27,ADANIENT,,48.79,57.1,48.79,56.4,0,0.0,0,0,,0
2017-01-30,2017-02-23,ADANIENT,FUTSTK,56.4,57.34,55.49,56.4,24784979,1932223200.0,34281292,4285,2480.0,24784979
2017-01-30,2017-03-30,ADANIENT,FUTSTK,56.86,57.07,56.58,56.58,131346,2239600.0,39404,4,3.0,131346
2017-01-30,2017-04-27,ADANIENT,,55.97,57.19,55.24,56.25,0,0.0,0,0,,0
2017-01-31,2017-02-23,ADANIENT,FUTSTK,56.95,57.13,52.44,53.42,27030996,1821322800.0,33440677,4179,2381.0,27030996
2017-01-31,2017-03-30,ADANIENT,FUTSTK,54.66,54.66,53.29,54.12,157615,5673600.0,105077,13,8.0,157615
2017-01-31,2017-04-27,ADANIENT,,56.04,56.92,52.11,53.08,0,0.0,0,0,,0
2017-02-01,2017-04-27,ADANIENT,,53.6,55.61,53.11,55.33,0,0.0,0,0,,0
2017-02-01,2017-03-30,ADANIENT,FUTSTK,54.21,55.49,54.21,55.73,485980,19699200.0,354634,44,20.0,485980
2017-02-01,2017-02-23,ADANIENT,FUTSTK,53.84,55.85,53.48,55.61,27819071,1338166800.0,24390942,3049,1708.0,27819071
2017-02-02,2017-02-23,ADANIENT,FUTSTK,55.49,59.51,54.6,57.41,28948647,2581649200.0,44631353,5579,3277.0,28948647
2017-02-02,2017-03-30,ADANIENT,FUTSTK,54.94,59.32,54.94,57.59,538518,8382400.0,144480,19,11.0,538518
2017-02-02,2017-04-27,ADANIENT,,55.06,59.48,54.39,57.22,0,0.0,0,0,,0
2017-02-03,2017-02-23,ADANIENT,FUTSTK,57.65,58.35,56.43,57.89,30209568,990176000.0,17258858,2157,1253.0,30209568
2017-02-03,2017-03-30,ADANIENT,FUTSTK,57.92,58.29,57.01,58.29,564787,6814000.0,118211,14,8.0,564787
2017-02-03,2017-04-27,ADANIENT,,57.53,58.08,56.31,57.59,0,0.0,0,0,,0
2017-02-06,2017-02-23,ADANIENT,FUTSTK,58.26,61.03,57.95,59.45,30577336,2152143600.0,36028193,4503,2579.0,30577336
2017-02-06,2017-03-30,ADANIENT,FUTSTK,58.81,60.33,58.81,59.54,643595,14095600.0,236423,30,18.0,643595
2017-02-06,2017-04-27,ADANIENT,,57.92,61.03,57.65,59.2,0,0.0,0,0,,0
2017-02-07,2017-04-27,ADANIENT,,59.63,59.63,55.27,55.94,0,0.0,0,0,,0
2017-02-07,2017-03-30,ADANIENT,FUTSTK,59.2,59.2,56.04,56.58,683000,12856000.0,223288,28,17.0,683000
2017-02-07,2017-02-23,ADANIENT,FUTSTK,59.39,59.42,55.64,56.19,33335601,1582810400.0,27608918,3451,1977.0,33335601
2017-02-08,2017-02-23,ADANIENT,FUTSTK,56.4,58.17,55.64,56.37,35870578,1171311200.0,20686986,2586,1483.0,35870578
2017-02-08,2017-03-30,ADANIENT,FUTSTK,56.92,57.62,56.16,56.95,669864,8981200.0,157615,20,12.0,669864
2017-02-08,2017-04-27,ADANIENT,,56.31,57.92,55.43,56.1,0,0.0,0,0,,0
2017-02-09,2017-02-23,ADANIENT,FUTSTK,56.61,57.68,55.37,57.31,36724326,1170339200.0,20608179,2576,1469.0,36724326
2017-02-09,2017-03-30,ADANIENT,FUTSTK,57.47,57.74,57.47,57.53,656729,6052800.0,105077,13,8.0,656729
2017-02-09,2017-04-27,ADANIENT,,56.34,57.5,55.15,57.04,0,0.0,0,0,,0
2017-02-10,2017-02-23,ADANIENT,FUTSTK,57.56,57.98,56.46,56.8,35975655,783688400.0,13673112,1709,966.0,35975655
2017-02-10,2017-03-30,ADANIENT,FUTSTK,57.86,58.11,57.04,57.1,591056,16636000.0,288961,36,21.0,591056
2017-02-10,2017-04-27,ADANIENT,,57.25,57.83,56.28,56.55,0,0.0,0,0,,0
2017-02-13,2017-04-27,ADANIENT,,56.98,57.04,54.82,55.85,0,0.0,0,0,,0
2017-02-13,2017-03-30,ADANIENT,FUTSTK,57.25,57.25,55.27,56.19,709269,24302400.0,433441,54,31.0,709269
2017-02-13,2017-02-23,ADANIENT,FUTSTK,56.98,57.07,54.97,56.04,35437137,594038000.0,10625887,1328,768.0,35437137
2017-02-14,2017-02-23,ADANIENT,FUTSTK,56.0,56.0,54.51,55.52,36133270,727665200.0,13147729,1643,948.0,36133270
2017-02-14,2017-03-30,ADANIENT,FUTSTK,55.4,55.79,54.88,55.79,748671,10922400.0,197019,24,15.0,748671
2017-02-14,2017-04-27,ADANIENT,,55.97,56.1,54.39,55.27,0,0.0,0,0,,0
2017-02-15,2017-02-23,ADANIENT,FUTSTK,56.0,59.08,56.0,56.34,37643747,3167498000.0,54994547,6874,3945.0,37643747
2017-02-15,2017-03-30,ADANIENT,FUTSTK,56.58,59.14,56.49,56.64,1063903,79647200.0,1379133,172,99.0,1063903
2017-02-15,2017-04-27,ADANIENT,,55.73,58.93,55.58,56.19,0,0.0,0,0,,0
2017-02-16,2017-02-23,ADANIENT,FUTSTK,56.49,57.77,55.61,57.65,37289115,1063008400.0,18637989,2330,1282.0,37289115
2017-02-16,2017-03-30,ADANIENT,FUTSTK,56.22,58.05,55.88,57.92,1602421,92151600.0,1602421,201,71.0,1602421
2017-02-16,2017-04-27,ADANIENT,,56.46,57.56,55.43,57.44,0,0.0,0,0,,0
2017-02-17,2017-03-30,ADANIENT,FUTSTK,58.11,58.11,57.25,57.71,3625148,149974400.0,2613784,326,67.0,3625148
2017-02-17,2017-04-27,ADANIENT,,57.8,58.08,56.89,57.13,0,0.0,0,0,,0
2017-02-17,2017-02-23,ADANIENT,FUTSTK,57.86,58.14,56.95,57.34,36763730,549416000.0,9588254,1198,585.0,36763730
2017-02-20,2017-04-27,ADANIENT,FUTSTK,60.88,60.88,60.88,60.88,39404,2398800.0,39404,4,3.0,39404
2017-02-20,2017-03-30,ADANIENT,FUTSTK,57.86,61.12,57.47,59.78,7512988,681162000.0,11348289,1418,659.0,7512988
2017-02-20,2017-02-23,ADANIENT,FUTSTK,57.5,60.91,57.19,59.45,35529079,2985579600.0,49990268,6248,3407.0,35529079
2017-02-21,2017-02-23,ADANIENT,FUTSTK,59.63,60.45,59.05,59.48,29368953,1516046000.0,25454844,3182,1426.0,29368953
2017-02-21,2017-03-30,ADANIENT,FUTSTK,59.87,60.63,59.39,59.81,12517269,708226400.0,11834269,1479,456.0,12517269
2017-02-21,2017-04-27,ADANIENT,,61.18,61.97,60.54,60.91,0,0.0,0,0,,0
2017-02-22,2017-02-23,ADANIENT,FUTSTK,59.63,59.9,57.19,57.59,16300032,2423505200.0,41413377,5177,2245.0,16300032
2017-02-22,2017-03-30,ADANIENT,FUTSTK,59.9,60.24,57.59,57.92,25152749,1515211600.0,25796344,3225,1177.0,25152749
2017-02-22,2017-04-27,ADANIENT,FUTSTK,60.02,60.02,58.47,58.47,65673,1556400.0,26269,3,2.0,65673
2017-02-23,2017-02-23,ADANIENT,FUTSTK,57.41,59.54,57.16,58.81,6409683,2013724800.0,34281292,4285,2077.0,6409683
2017-02-23,2017-03-30,ADANIENT,FUTSTK,57.74,59.84,57.5,59.23,34675330,1826631200.0,30905701,3863,1835.0,34675330
2017-02-23,2017-04-27,ADANIENT,FUTSTK,58.29,59.32,58.29,59.32,65673,2322000.0,39404,4,3.0,65673
2017-02-27,2017-05-25,ADANIENT,,58.96,59.51,57.62,58.5,0,0.0,0,0,,0
2017-02-27,2017-04-27,ADANIENT,FUTSTK,59.42,59.42,59.05,59.32,65673,3111200.0,52538,7,4.0,65673
2017-02-27,2017-03-30,ADANIENT,FUTSTK,58.96,59.96,57.89,58.68,35148175,773197200.0,13147729,1643,944.0,35148175
2017-02-28,2017-03-30,ADANIENT,FUTSTK,58.65,61.52,58.47,60.24,35660425,2483197600.0,41163820,5145,2932.0,35660425
2017-02-28,2017-04-27,ADANIENT,FUTSTK,61.0,61.0,60.06,60.66,131346,6361200.0,105077,13,8.0,131346
2017-02-28,2017-05-25,ADANIENT,,58.47,61.36,57.92,59.99,0,0.0,0,0,,0
2017-03-01,2017-03-30,ADANIENT,FUTSTK,60.39,60.82,59.26,59.93,35305790,898050000.0,14960303,1870,1067.0,35305790
2017-03-01,2017-04-27,ADANIENT,FUTSTK,59.75,60.63,59.75,60.3,144480,3960000.0,65673,9,5.0,144480
2017-03-01,2017-05-25,ADANIENT,,60.3,60.63,59.17,59.69,0,0.0,0,0,,0
2017-03-02,2017-03-30,ADANIENT,FUTSTK,61.43,61.43,56.8,57.13,34281292,1717546800.0,29171935,3646,1946.0,34281292
2017-03-02,2017-04-27,ADANIENT,FUTSTK,60.66,61.06,57.34,57.5,144480,11648000.0,197019,24,15.0,144480
2017-03-02,2017-05-25,ADANIENT,,59.9,60.85,56.67,57.01,0,0.0,0,0,,0
2017-03-03,2017-04-27,ADANIENT,FUTSTK,57.13,58.32,57.13,58.23,420307,20618800.0,354634,44,14.0,420307
2017-03-03,2017-05-25,ADANIENT,,56.77,58.05,56.61,57.68,0,0.0,0,0,,0
2017-03-03,2017-03-30,ADANIENT,FUTSTK,56.61,58.23,56.61,57.95,34543984,1387176800.0,24115115,3014,1627.0,34543984
2017-03-06,2017-03-30,ADANIENT,FUTSTK,58.08,58.75,57.38,58.47,34307561,969577200.0,16694070,2086,1195.0,34307561
2017-03-06,2017-04-27,ADANIENT,FUTSTK,58.26,58.93,57.98,58.93,459711,8430400.0,144480,19,10.0,459711
2017-03-06,2017-05-25,ADANIENT,,57.89,58.38,57.28,58.11,0,0.0,0,0,,0
2017-03-07,2017-03-30,ADANIENT,FUTSTK,58.41,60.66,58.29,59.96,33296197,2074221600.0,34767272,4346,2396.0,33296197
2017-03-07,2017-04-27,ADANIENT,FUTSTK,58.84,61.0,58.84,60.48,1523613,72146800.0,1195247,150,42.0,1523613
2017-03-07,2017-05-25,ADANIENT,,58.26,60.54,57.98,59.6,0,0.0,0,0,,0
2017-03-08,2017-03-30,ADANIENT,FUTSTK,59.99,60.39,57.25,57.68,32389910,1282851200.0,22026715,2753,1581.0,32389910
2017-03-08,2017-04-27,ADANIENT,FUTSTK,59.08,59.08,57.8,58.01,1510479,9185600.0,157615,20,12.0,1510479
2017-03-08,2017-05-25,ADANIENT,,59.69,60.33,57.22,57.65,0,0.0,0,0,,0
2017-03-09,2017-05-25,ADANIENT,,57.47,57.77,56.52,57.01,0,0.0,0,0,,0
2017-03-09,2017-04-27,ADANIENT,FUTSTK,57.44,57.95,57.07,57.47,2009593,38359600.0,669864,84,29.0,2009593
2017-03-09,2017-03-30,ADANIENT,FUTSTK,57.65,57.86,56.71,57.28,31680642,767278000.0,13397286,1674,944.0,31680642
2017-03-10,2017-03-30,ADANIENT,FUTSTK,57.95,58.26,56.55,57.53,31562430,737217200.0,12819364,1603,941.0,31562430
2017-03-10,2017-04-27,ADANIENT,FUTSTK,58.5,58.5,56.8,57.71,2035862,12156400.0,210153,26,16.0,2035862
2017-03-10,2017-05-25,ADANIENT,,57.25,58.17,56.49,57.28,0,0.0,0,0,,0
2017-03-14,2017-03-30,ADANIENT,FUTSTK,59.69,60.48,58.38,59.54,30826894,1291612400.0,21698350,2712,1527.0,30826894
2017-03-14,2017-04-27,ADANIENT,FUTSTK,59.69,60.66,59.45,59.75,2022727,29915600.0,499114,63,24.0,2022727
2017-03-14,2017-05-25,ADANIENT,,59.11,60.3,58.32,59.42,0,0.0,0,0,,0
2017-03-15,2017-03-30,ADANIENT,FUTSTK,59.51,62.31,58.96,61.91,33532621,3268652000.0,53576011,6697,3882.0,33532621
2017-03-15,2017-04-27,ADANIENT,FUTSTK,59.39,62.49,59.32,62.19,1681228,86921600.0,1431671,180,109.0,1681228
2017-03-15,2017-05-25,ADANIENT,FUTSTK,62.7,62.7,62.7,62.7,13135,823600.0,13135,1,1.0,13135
2017-03-16,2017-04-27,ADANIENT,FUTSTK,63.1,63.68,62.37,63.16,2127804,63025600.0,998230,125,68.0,2127804
2017-03-16,2017-05-25,ADANIENT,FUTSTK,63.22,63.5,63.22,63.44,78808,4163200.0,65673,9,5.0,78808
2017-03-16,2017-03-30,ADANIENT,FUTSTK,62.52,63.47,62.0,62.74,33020371,2651055600.0,42175183,5272,3032.0,33020371
2017-03-17,2017-04-27,ADANIENT,FUTSTK,63.04,64.62,62.92,63.77,2272285,63658800.0,998230,125,71.0,2272285
2017-03-17,2017-05-25,ADANIENT,FUTSTK,63.89,63.89,63.77,63.77,91942,1676800.0,26269,3,2.0,91942
2017-03-17,2017-03-30,ADANIENT,FUTSTK,63.01,64.35,62.43,63.22,33283062,2232707200.0,35213848,4402,2589.0,33283062
2017-03-20,2017-03-30,ADANIENT,FUTSTK,63.31,63.95,62.19,63.1,32994101,1022917200.0,16260628,2032,1166.0,32994101
2017-03-20,2017-04-27,ADANIENT,FUTSTK,63.25,64.01,62.55,63.41,2337958,41350000.0,656729,83,49.0,2337958
2017-03-20,2017-05-25,ADANIENT,FUTSTK,63.65,63.65,63.65,63.65,91942,836000.0,13135,1,1.0,91942
2017-03-21,2017-03-30,ADANIENT,FUTSTK,63.16,63.74,61.97,63.41,32639468,1233246800.0,19623085,2452,1415.0,32639468
2017-03-21,2017-04-27,ADANIENT,FUTSTK,63.37,64.01,62.4,63.8,2548111,45703600.0,722402,90,53.0,2548111
2017-03-21,2017-05-25,ADANIENT,FUTSTK,62.98,62.98,62.98,62.98,105077,827200.0,13135,1,1.0,105077
2017-03-22,2017-03-30,ADANIENT,FUTSTK,62.89,63.41,61.85,62.19,31299739,1114203200.0,17823645,2229,1270.0,31299739
2017-03-22,2017-04-27,ADANIENT,FUTSTK,62.1,63.65,62.1,62.52,3047226,82481200.0,1313460,164,94.0,3047226
