TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE
2024-04-24,FUTIDX,NIFTYNXT50,2024-05-31,63050.05,64089.9,63050.05,63977.6,3980.0,778975203.0,12190.0,1219.0,1006.0
2024-04-24,FUTIDX,NIFTYNXT50,2024-07-26,65588.45,65588.45,64169.45,65347.3,30.0,2605514.5,40.0,4.0,4.0
2024-04-25,FUTIDX,NIFTYNXT50,2024-05-31,62630.9,64299.5,62630.9,64178.15,4040.0,422721362.5,6600.0,660.0,524.0
2024-04-26,FUTIDX,NIFTYNXT50,2024-05-31,64200.15,64799.0,64200.15,64613.8,5250.0,438340101.0,6790.0,679.0,550.0
2024-04-29,FUTIDX,NIFTYNXT50,2024-05-31,64800.0,64999.0,64000.45,64849.3,5560.0,329975483.0,5100.0,510.0,403.0
2024-04-30,FUTIDX,NIFTYNXT50,2024-05-31,64260.2,65639.95,64240.5,65291.3,6320.0,500948790.0,7670.0,767.0,638.0
2024-05-02,FUTIDX,NIFTYNXT50,2024-05-31,65490.0,66330.0,65340.55,66215.5,8760.0,582852603.5,8840.0,884.0,638.0
2024-05-02,FUTIDX,NIFTYNXT50,2024-06-28,67588.0,67588.0,66499.95,66849.1,50.0,7365822.5,110.0,11.0,10.0
2024-05-03,FUTIDX,NIFTYNXT50,2024-05-31,66525.0,66686.0,65414.0,66067.8,9460.0,668501486.5,10110.0,1011.0,816.0
2024-05-03,FUTIDX,NIFTYNXT50,2024-06-28,66999.95,67000.0,66000.0,66628.0,90.0,9322777.0,140.0,14.0,13.0
2024-05-03,FUTIDX,NIFTYNXT50,2024-07-26,66619.3,66619.3,66619.3,66619.3,30.0,666193.0,10.0,1.0,1.0
2024-05-06,FUTIDX,NIFTYNXT50,2024-05-31,66067.8,66149.85,64812.0,65389.25,8380.0,765787582.5,11710.0,1171.0,840.0
2024-05-06,FUTIDX,NIFTYNXT50,2024-06-28,66455.0,66455.0,65400.0,65799.6,200.0,14486093.5,220.0,22.0,22.0
