TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,FUTSTK,DIVISLAB,2017-01-25,792.0,806.65,786.0,798.7,3339600.0,2110714200.0,2644800.0,4408.0,4078.0,
2017-01-02,FUTSTK,DIVISLAB,2017-02-23,804.25,808.8,801.0,801.0,18000.0,8211330.0,10200.0,17.0,17.0,
2017-01-02,,DIVISLAB,2017-03-30,794.8,803.85,783.8,797.85,,0.0,0.0,0.0,,0.0
2017-01-03,FUTSTK,DIVISLAB,2017-01-25,805.55,811.95,775.5,778.75,3727800.0,2687792580.0,3392400.0,5654.0,5166.0,
2017-01-03,FUTSTK,DIVISLAB,2017-02-23,814.0,814.0,782.65,784.85,34800.0,17117760.0,21600.0,36.0,35.0,
2017-01-03,,DIVISLAB,2017-03-30,801.0,811.45,773.65,777.85,,0.0,0.0,0.0,,0.0
2017-01-04,FUTSTK,DIVISLAB,2017-01-25,778.8,784.4,751.2,755.6,4194600.0,4015889940.0,5238000.0,8730.0,7892.0,
2017-01-04,FUTSTK,DIVISLAB,2017-02-23,782.55,782.55,752.1,755.25,39000.0,30429630.0,39600.0,66.0,64.0,
2017-01-04,,DIVISLAB,2017-03-30,781.4,784.8,748.6,752.3,,0.0,0.0,0.0,,0.0
2017-01-05,FUTSTK,DIVISLAB,2017-01-25,763.25,774.6,754.45,767.0,4230000.0,2806300230.0,3666600.0,6111.0,5764.0,
2017-01-05,FUTSTK,DIVISLAB,2017-02-23,764.7,781.9,758.65,768.5,44400.0,13803570.0,18000.0,30.0,30.0,
2017-01-05,FUTSTK,DIVISLAB,2017-03-30,765.0,775.0,765.0,775.0,1800.0,1854000.0,2400.0,4.0,4.0,
2017-01-06,FUTSTK,DIVISLAB,2017-01-25,769.0,773.0,737.7,740.25,4864200.0,3706180590.0,4936800.0,8228.0,7669.0,
2017-01-06,FUTSTK,DIVISLAB,2017-02-23,771.95,772.0,740.95,743.6,75600.0,38335230.0,51000.0,85.0,85.0,
