TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE
2017-01-03,FUTIDX,FTSE100,20/01/2017,7195.0,7195.0,7195.0,7195.0,1000.0,7195000.0,1000.0,10.0,2.0
2017-10-12,FUTIDX,FTSE100,18/10/2017,7739.0,7739.0,7400.0,7570.0,300.0,4541700.0,600.0,6.0,2.0
2017-10-13,FUTIDX,FTSE100,18/10/2017,7549.0,7549.0,7549.0,7549.0,0.0,2264700.0,300.0,3.0,1.0
2018-02-06,FUTIDX,FTSE100,16/02/2018,7101.0,7101.0,7100.0,7100.0,0.0,7100500.0,1000.0,10.0,3.0
2018-09-28,FUTIDX,FTSE100,19/10/2018,7211.0,7500.0,7211.0,7500.0,0.0,1471100.0,200.0,2.0,2.0
