TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE
2017-01-19,FUTIDX,NIFTYCPSE,25/01/2017,2470.0,2491.8,2465.0,2488.4,32500.0,94245237.5,38000.0,152.0,90.0
2017-01-19,FUTIDX,NIFTYCPSE,23/02/2017,2420.0,2444.5,2420.0,2441.05,15500.0,24968625.0,10250.0,41.0,28.0
2017-01-20,FUTIDX,NIFTYCPSE,25/01/2017,2490.0,2490.0,2445.1,2452.95,39000.0,88011200.0,35750.0,143.0,97.0
2017-01-20,FUTIDX,NIFTYCPSE,23/02/2017,2442.0,2447.5,2405.65,2415.6,27250.0,55744362.5,23000.0,92.0,56.0
2017-01-23,FUTIDX,NIFTYCPSE,25/01/2017,2465.0,2490.0,2465.0,2487.0,40750.0,22305950.0,9000.0,36.0,31.0
2017-01-23,FUTIDX,NIFTYCPSE,23/02/2017,2430.0,2456.8,2430.0,2454.5,33250.0,20173100.0,8250.0,33.0,29.0
2017-01-23,FUTIDX,NIFTYCPSE,30/03/2017,2590.0,2590.0,2590.0,2590.0,250.0,647500.0,250.0,1.0,1.0
2017-01-24,FUTIDX,NIFTYCPSE,25/01/2017,2509.45,2519.95,2496.05,2518.15,31500.0,44598425.0,17750.0,71.0,44.0
2017-01-24,FUTIDX,NIFTYCPSE,23/02/2017,2475.0,2488.95,2471.8,2486.0,74000.0,116540450.0,47000.0,188.0,99.0
2017-01-24,FUTIDX,NIFTYCPSE,30/03/2017,2455.05,2455.05,2455.05,2455.05,0.0,613762.5,250.0,1.0,1.0
2017-01-25,FUTIDX,NIFTYCPSE,25/01/2017,2525.25,2570.0,2524.05,2565.5,21750.0,55981187.5,22000.0,88.0,55.0
2017-01-25,FUTIDX,NIFTYCPSE,23/02/2017,2578.0,2578.0,2492.1,2521.1,96000.0,93405912.5,37250.0,149.0,104.0
2017-01-27,FUTIDX,NIFTYCPSE,23/02/2017,2549.75,2559.95,2535.05,2535.05,79250.0,84133087.5,33000.0,132.0,61.0
2017-01-30,FUTIDX,NIFTYCPSE,23/02/2017,2530.0,2541.05,2505.0,2518.9,90750.0,46006787.5,18250.0,73.0,56.0
2017-01-31,FUTIDX,NIFTYCPSE,23/02/2017,2524.5,2525.0,2471.0,2483.05,94000.0,346252625.0,138750.0,555.0,347.0
2017-02-01,FUTIDX,NIFTYCPSE,23/02/2017,2482.05,2518.95,2482.05,2512.45,92250.0,54950737.5,22000.0,88.0,74.0
2017-02-02,FUTIDX,NIFTYCPSE,23/02/2017,2517.0,2535.0,2517.0,2530.0,87000.0,21506425.0,8500.0,34.0,29.0
2017-02-03,FUTIDX,NIFTYCPSE,23/02/2017,2540.05,2550.0,2540.0,2550.0,87000.0,9548525.0,3750.0,15.0,15.0
2017-02-06,FUTIDX,NIFTYCPSE,23/02/2017,2570.0,2570.0,2560.0,2560.0,87250.0,8345612.5,3250.0,13.0,10.0
2017-02-07,FUTIDX,NIFTYCPSE,23/02/2017,2570.0,2584.95,2520.0,2532.5,87500.0,29579600.0,11500.0,46.0,18.0
2017-02-08,FUTIDX,NIFTYCPSE,23/02/2017,2542.05,2542.05,2539.55,2539.55,90500.0,8260012.5,3250.0,13.0,5.0
2017-02-09,FUTIDX,NIFTYCPSE,23/02/2017,2578.0,2578.0,2550.0,2573.15,90750.0,15398800.0,6000.0,24.0,21.0
2017-02-10,FUTIDX,NIFTYCPSE,23/02/2017,2550.1,2580.0,2545.0,2561.05,92750.0,11528375.0,4500.0,18.0,9.0
2017-02-13,FUTIDX,NIFTYCPSE,23/02/2017,2540.05,2542.0,2524.1,2535.05,91750.0,5703800.0,2250.0,9.0,8.0
2017-02-14,FUTIDX,NIFTYCPSE,23/02/2017,2536.05,2564.95,2522.05,2542.05,92000.0,3175287.5,1250.0,5.0,5.0
2017-02-15,FUTIDX,NIFTYCPSE,23/02/2017,2550.0,2550.0,2515.0,2519.95,91250.0,6953575.0,2750.0,11.0,11.0
2017-02-16,FUTIDX,NIFTYCPSE,23/02/2017,2520.0,2530.05,2520.0,2530.0,91000.0,5054525.0,2000.0,8.0,6.0
2017-02-17,FUTIDX,NIFTYCPSE,23/02/2017,2550.0,2550.0,2550.0,2550.0,91000.0,2550000.0,1000.0,4.0,1.0
2017-02-20,FUTIDX,NIFTYCPSE,23/02/2017,2564.5,2577.95,2564.5,2574.9,91000.0,5141937.5,2000.0,8.0,8.0
2017-02-21,FUTIDX,NIFTYCPSE,23/02/2017,2595.0,2595.0,2574.05,2594.95,91500.0,3880750.0,1500.0,6.0,6.0
2017-02-21,FUTIDX,NIFTYCPSE,30/03/2017,2640.0,2640.0,2584.05,2600.0,0.0,1956012.5,750.0,3.0,3.0
2017-02-23,FUTIDX,NIFTYCPSE,23/02/2017,2600.0,2613.75,2590.0,2594.9,87500.0,11043187.5,4250.0,17.0,13.0
2017-02-23,FUTIDX,NIFTYCPSE,30/03/2017,2565.0,2565.0,2555.15,2560.6,3750.0,10277350.0,4000.0,16.0,7.0
2017-03-01,FUTIDX,NIFTYCPSE,30/03/2017,2570.0,2570.0,2549.1,2549.1,4000.0,1921262.5,750.0,3.0,3.0
2017-03-02,FUTIDX,NIFTYCPSE,30/03/2017,2566.95,2566.95,2535.0,2535.0,7000.0,7644937.5,3000.0,12.0,4.0
2017-03-03,FUTIDX,NIFTYCPSE,30/03/2017,2530.0,2530.0,2527.05,2527.05,5250.0,4425575.0,1750.0,7.0,3.0
2017-03-06,FUTIDX,NIFTYCPSE,30/03/2017,2560.0,2560.0,2555.0,2560.0,5500.0,1918750.0,750.0,3.0,3.0
2017-03-07,FUTIDX,NIFTYCPSE,30/03/2017,2561.0,2561.0,2561.0,2561.0,5250.0,640250.0,250.0,1.0,1.0
2017-03-08,FUTIDX,NIFTYCPSE,30/03/2017,2525.0,2525.0,2525.0,2525.0,5250.0,631250.0,250.0,1.0,1.0
2017-03-10,FUTIDX,NIFTYCPSE,30/03/2017,2510.0,2564.95,2502.95,2502.95,7250.0,6281475.0,2500.0,10.0,5.0
2017-03-14,FUTIDX,NIFTYCPSE,30/03/2017,2535.0,2535.0,2520.0,2520.0,7250.0,1896250.0,750.0,3.0,3.0
2017-03-15,FUTIDX,NIFTYCPSE,30/03/2017,2517.85,2521.05,2505.05,2512.0,7250.0,5655037.5,2250.0,9.0,9.0
2017-03-16,FUTIDX,NIFTYCPSE,30/03/2017,2530.05,2534.05,2510.05,2534.05,8250.0,8213325.0,3250.0,13.0,13.0
2017-03-17,FUTIDX,NIFTYCPSE,30/03/2017,2537.05,2539.9,2521.4,2525.9,13750.0,16425125.0,6500.0,26.0,23.0
2017-03-20,FUTIDX,NIFTYCPSE,30/03/2017,2455.05,2535.0,2455.05,2531.0,17500.0,11362962.5,4500.0,18.0,15.0
2017-03-21,FUTIDX,NIFTYCPSE,30/03/2017,2527.05,2531.0,2520.0,2531.0,22500.0,26484050.0,10500.0,42.0,20.0
2017-03-22,FUTIDX,NIFTYCPSE,30/03/2017,2515.0,2515.0,2515.0,2515.0,22250.0,628750.0,250.0,1.0,1.0
2017-03-23,FUTIDX,NIFTYCPSE,30/03/2017,2529.0,2530.0,2528.95,2528.95,22500.0,2529487.5,1000.0,4.0,4.0
2017-03-24,FUTIDX,NIFTYCPSE,30/03/2017,2534.3,2538.45,2533.15,2538.45,22250.0,1901475.0,750.0,3.0,3.0
2017-03-27,FUTIDX,NIFTYCPSE,30/03/2017,2528.15,2528.15,2512.05,2514.55,21500.0,7563212.5,3000.0,12.0,8.0
2017-03-28,FUTIDX,NIFTYCPSE,30/03/2017,2505.05,2510.25,2499.0,2504.0,21500.0,21913562.5,8750.0,35.0,28.0
2017-03-29,FUTIDX,NIFTYCPSE,30/03/2017,2515.0,2522.95,2513.0,2520.8,16500.0,13859487.5,5500.0,22.0,22.0
2017-03-30,FUTIDX,NIFTYCPSE,30/03/2017,2527.05,2534.45,2504.0,2515.0,9250.0,22085312.5,8750.0,35.0,25.0
2017-03-30,FUTIDX,NIFTYCPSE,27/04/2017,2480.0,2480.0,2480.0,2480.0,1500.0,3732000.0,1500.0,6.0,2.0
2017-03-31,FUTIDX,NIFTYCPSE,27/04/2017,2550.0,2550.0,2550.0,2550.0,1750.0,637500.0,250.0,1.0,1.0
2017-04-07,FUTIDX,NIFTYCPSE,27/04/2017,2580.0,2600.0,2580.0,2585.0,2000.0,2588750.0,1000.0,4.0,4.0
2017-04-27,FUTIDX,NIFTYCPSE,27/04/2017,2586.0,2586.0,2586.0,2586.0,4500.0,6465000.0,2500.0,10.0,1.0
2017-07-12,FUTIDX,NIFTYCPSE,27/07/2017,2500.0,2500.0,2480.0,2486.7,750.0,1865000.0,750.0,3.0,2.0
2017-07-13,FUTIDX,NIFTYCPSE,27/07/2017,2480.0,2480.0,2420.0,2420.0,1250.0,3645050.0,1500.0,6.0,4.0
2017-07-27,FUTIDX,NIFTYCPSE,27/07/2017,2450.0,2450.0,2450.0,2450.0,1500.0,612500.0,250.0,1.0,1.0
2017-11-30,FUTIDX,NIFTYCPSE,30/11/2017,2523.0,2523.0,2523.0,2523.0,2750.0,6938250.0,2750.0,11.0,1.0
