TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,FUTSTK,KTKBANK,2017-01-25,112.9,114.95,111.05,113.9,14108375.0,580553362.5,5140375.0,697.0,669.0,
2017-01-02,FUTSTK,KTKBANK,2017-02-23,114.0,114.9,114.0,114.2,177000.0,7550893.75,66375.0,9.0,9.0,
2017-01-02,FUTSTK,KTKBANK,2017-03-30,113.1,115.25,113.1,115.25,7375.0,1684081.25,14750.0,2.0,2.0,
2017-01-03,FUTSTK,KTKBANK,2017-01-25,114.55,116.85,113.1,116.65,14528750.0,1091977162.5,9447375.0,1281.0,1228.0,
2017-01-03,FUTSTK,KTKBANK,2017-02-23,115.6,117.1,114.95,116.85,199125.0,6006568.75,51625.0,7.0,7.0,
2017-01-03,,KTKBANK,2017-03-30,115.7,118.02,114.61,117.79,,0.0,0.0,0.0,,0.0
2017-01-04,FUTSTK,KTKBANK,2017-01-25,116.45,117.2,115.2,115.95,14580375.0,704993212.5,6069625.0,823.0,783.0,
2017-01-04,FUTSTK,KTKBANK,2017-02-23,116.5,116.75,116.35,116.45,221250.0,8587818.75,73750.0,10.0,10.0,
2017-01-04,,KTKBANK,2017-03-30,117.79,118.47,116.66,117.02,,0.0,0.0,0.0,,0.0
2017-01-05,FUTSTK,KTKBANK,2017-01-25,116.75,117.25,115.85,116.65,14801625.0,596879031.25,5118250.0,694.0,672.0,
2017-01-05,FUTSTK,KTKBANK,2017-02-23,117.35,117.55,117.25,117.25,243375.0,8653087.5,73750.0,10.0,10.0,
2017-01-05,,KTKBANK,2017-03-30,117.34,118.38,117.11,117.75,,0.0,0.0,0.0,,0.0
2017-01-06,FUTSTK,KTKBANK,2017-01-25,117.25,118.7,116.4,117.0,14978625.0,827159718.75,7043125.0,955.0,920.0,
2017-01-06,FUTSTK,KTKBANK,2017-02-23,119.1,119.2,117.15,117.6,280250.0,12183500.0,103250.0,14.0,14.0,
2017-01-06,,KTKBANK,2017-03-30,118.11,119.84,117.56,118.02,,0.0,0.0,0.0,,0.0
2017-01-09,FUTSTK,KTKBANK,2017-01-25,117.3,119.0,116.5,118.55,15649750.0,581682475.0,4933875.0,669.0,657.0,
2017-01-09,FUTSTK,KTKBANK,2017-02-23,118.0,119.0,118.0,119.0,302375.0,6107606.25,51625.0,7.0,7.0,
2017-01-09,,KTKBANK,2017-03-30,118.02,119.84,117.66,119.38,,0.0,0.0,0.0,,0.0
2017-01-10,FUTSTK,KTKBANK,2017-01-25,119.75,119.75,117.7,118.5,15671875.0,509082975.0,4299625.0,583.0,553.0,
2017-01-10,FUTSTK,KTKBANK,2017-02-23,119.1,119.3,118.5,119.1,508875.0,29802006.25,250750.0,34.0,26.0,
2017-01-10,,KTKBANK,2017-03-30,120.66,120.66,118.79,119.34,,0.0,0.0,0.0,,0.0
2017-01-11,FUTSTK,KTKBANK,2017-01-25,118.95,121.05,118.6,119.8,15664500.0,1101942631.25,9181875.0,1245.0,1211.0,
2017-01-11,FUTSTK,KTKBANK,2017-02-23,119.95,121.1,119.55,119.55,501500.0,22212025.0,184375.0,25.0,24.0,
2017-01-11,,KTKBANK,2017-03-30,119.75,121.7,119.47,120.75,,0.0,0.0,0.0,,0.0
2017-01-12,FUTSTK,KTKBANK,2017-01-25,120.0,121.4,118.75,119.65,15878375.0,717768556.25,5981125.0,811.0,767.0,
2017-01-12,FUTSTK,KTKBANK,2017-02-23,121.05,121.05,119.25,120.1,553125.0,19487700.0,162250.0,22.0,22.0,
2017-01-12,,KTKBANK,2017-03-30,121.06,122.2,119.56,120.47,,0.0,0.0,0.0,,0.0
2017-01-13,FUTSTK,KTKBANK,2017-01-25,120.0,120.3,117.75,119.4,15775125.0,627575256.25,5273125.0,715.0,700.0,
2017-01-13,FUTSTK,KTKBANK,2017-02-23,119.2,120.1,118.15,119.85,590000.0,21134537.5,177000.0,24.0,24.0,
2017-01-13,,KTKBANK,2017-03-30,120.7,121.06,118.79,120.43,,0.0,0.0,0.0,,0.0
2017-01-16,FUTSTK,KTKBANK,2017-01-25,119.2,123.8,118.6,123.25,16269250.0,1405809962.5,11519750.0,1562.0,1471.0,
2017-01-16,FUTSTK,KTKBANK,2017-02-23,120.4,124.35,120.2,124.0,693250.0,62082750.0,508875.0,69.0,66.0,
2017-01-16,,KTKBANK,2017-03-30,119.93,124.29,119.52,123.61,,0.0,0.0,0.0,,0.0
2017-01-17,FUTSTK,KTKBANK,2017-01-25,123.8,125.45,122.45,123.35,16438875.0,987641562.5,7987125.0,1083.0,1018.0,
2017-01-17,FUTSTK,KTKBANK,2017-02-23,125.0,125.4,122.75,123.95,1128375.0,83083062.5,671125.0,91.0,52.0,
2017-01-17,FUTSTK,KTKBANK,2017-03-30,125.45,125.45,125.45,125.45,7375.0,925193.75,7375.0,1.0,1.0,
2017-01-18,FUTSTK,KTKBANK,2017-01-25,123.9,124.6,121.9,122.9,16512625.0,731725375.0,5929500.0,804.0,754.0,
2017-01-18,FUTSTK,KTKBANK,2017-02-23,123.55,125.1,122.5,123.35,1357000.0,61143175.0,494125.0,67.0,67.0,
2017-01-18,,KTKBANK,2017-03-30,125.45,126.63,124.18,125.08,,0.0,0.0,0.0,,0.0
