TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,FUTSTK,RPOWER,2017-01-25,41.3,42.3,41.3,42.15,49356000.0,229388400.0,5496000.0,458.0,430.0,
2017-01-02,FUTSTK,RPOWER,2017-02-23,42.1,42.35,41.5,42.2,924000.0,4522800.0,108000.0,9.0,9.0,
2017-01-02,,RPOWER,2017-03-30,41.2,42.05,41.1,41.9,,0.0,0.0,0.0,,0.0
2017-01-03,FUTSTK,RPOWER,2017-01-25,42.2,42.4,41.8,42.1,49128000.0,194333400.0,4620000.0,385.0,370.0,
2017-01-03,FUTSTK,RPOWER,2017-02-23,42.25,42.4,42.0,42.05,1092000.0,7589400.0,180000.0,15.0,15.0,
2017-01-03,,RPOWER,2017-03-30,41.95,42.2,41.7,41.95,,0.0,0.0,0.0,,0.0
2017-01-04,FUTSTK,RPOWER,2017-01-25,42.1,42.8,42.0,42.65,49152000.0,362539200.0,8556000.0,713.0,645.0,
2017-01-04,FUTSTK,RPOWER,2017-02-23,42.7,42.9,42.3,42.8,1248000.0,6642600.0,156000.0,13.0,13.0,
2017-01-04,,RPOWER,2017-03-30,42.0,42.6,41.9,42.45,,0.0,0.0,0.0,,0.0
2017-01-05,FUTSTK,RPOWER,2017-01-25,42.5,43.5,42.5,43.45,49140000.0,240164400.0,5568000.0,464.0,430.0,
2017-01-05,FUTSTK,RPOWER,2017-02-23,43.05,43.7,43.0,43.65,1692000.0,20266800.0,468000.0,39.0,15.0,
2017-01-05,,RPOWER,2017-03-30,42.75,43.4,42.35,43.3,,0.0,0.0,0.0,,0.0
2017-01-06,FUTSTK,RPOWER,2017-01-25,43.25,44.4,43.25,44.1,49368000.0,412480800.0,9408000.0,784.0,699.0,
2017-01-06,FUTSTK,RPOWER,2017-02-23,43.45,44.2,43.45,44.35,1944000.0,17394600.0,396000.0,33.0,30.0,
2017-01-06,,RPOWER,2017-03-30,43.35,44.25,43.15,43.9,,0.0,0.0,0.0,,0.0
2017-01-09,FUTSTK,RPOWER,2017-01-25,44.35,44.45,43.5,43.95,49500000.0,280442400.0,6396000.0,533.0,481.0,
2017-01-09,FUTSTK,RPOWER,2017-02-23,44.4,44.4,43.85,44.2,2232000.0,24856800.0,564000.0,47.0,39.0,
2017-01-09,FUTSTK,RPOWER,2017-03-30,44.4,44.5,44.1,44.4,120000.0,5317800.0,120000.0,10.0,8.0,
2017-01-10,FUTSTK,RPOWER,2017-01-25,43.8,44.2,43.65,44.15,49260000.0,212774400.0,4836000.0,403.0,356.0,
2017-01-10,FUTSTK,RPOWER,2017-02-23,44.4,44.4,43.95,43.95,2508000.0,13204800.0,300000.0,25.0,14.0,
2017-01-10,,RPOWER,2017-03-30,44.7,44.75,44.2,44.5,,0.0,0.0,0.0,,0.0
2017-01-11,FUTSTK,RPOWER,2017-01-25,44.4,44.75,43.9,44.7,49104000.0,310615200.0,6996000.0,583.0,550.0,
2017-01-11,FUTSTK,RPOWER,2017-02-23,44.55,44.95,44.15,44.85,2820000.0,22481400.0,504000.0,42.0,35.0,
2017-01-11,,RPOWER,2017-03-30,44.6,45.25,44.4,45.1,,0.0,0.0,0.0,,0.0
2017-01-12,FUTSTK,RPOWER,2017-01-25,44.8,45.9,44.05,45.4,49656000.0,675900600.0,14964000.0,1247.0,1181.0,
2017-01-12,FUTSTK,RPOWER,2017-02-23,44.85,46.05,44.3,45.65,3060000.0,22764600.0,504000.0,42.0,42.0,
2017-01-12,FUTSTK,RPOWER,2017-03-30,44.8,44.8,44.8,44.8,132000.0,537600.0,12000.0,1.0,1.0,
2017-01-13,FUTSTK,RPOWER,2017-01-25,45.75,45.75,44.65,44.95,49044000.0,436279200.0,9684000.0,807.0,710.0,
2017-01-13,FUTSTK,RPOWER,2017-02-23,45.9,45.9,44.95,45.2,3720000.0,62904600.0,1392000.0,116.0,89.0,
2017-01-13,FUTSTK,RPOWER,2017-03-30,45.45,45.45,45.15,45.15,156000.0,1087200.0,24000.0,2.0,2.0,
2017-01-16,FUTSTK,RPOWER,2017-01-25,44.95,44.95,44.35,44.5,48768000.0,188717400.0,4236000.0,353.0,314.0,
2017-01-16,FUTSTK,RPOWER,2017-02-23,44.8,44.95,44.55,44.65,4176000.0,43546800.0,972000.0,81.0,70.0,
2017-01-16,,RPOWER,2017-03-30,45.15,45.15,44.55,44.7,,0.0,0.0,0.0,,0.0
2017-01-17,FUTSTK,RPOWER,2017-01-25,44.35,44.8,43.65,44.2,48252000.0,335805000.0,7608000.0,634.0,570.0,
2017-01-17,FUTSTK,RPOWER,2017-02-23,44.7,44.95,43.9,44.4,5268000.0,81866400.0,1848000.0,154.0,113.0,
2017-01-17,FUTSTK,RPOWER,2017-03-30,44.1,44.7,44.1,44.7,192000.0,2130000.0,48000.0,4.0,4.0,
2017-01-18,FUTSTK,RPOWER,2017-01-25,44.0,44.75,43.85,44.3,48204000.0,258395400.0,5820000.0,485.0,437.0,
2017-01-18,FUTSTK,RPOWER,2017-02-23,44.05,44.95,44.05,44.45,6864000.0,94181400.0,2112000.0,176.0,144.0,
2017-01-18,FUTSTK,RPOWER,2017-03-30,44.7,44.7,44.7,44.7,204000.0,536400.0,12000.0,1.0,1.0,
2017-01-19,FUTSTK,RPOWER,2017-01-25,44.1,44.7,43.95,44.6,47748000.0,242859000.0,5472000.0,456.0,422.0,
2017-01-19,FUTSTK,RPOWER,2017-02-23,44.55,44.85,44.2,44.75,8280000.0,89295000.0,2004000.0,167.0,144.0,
2017-01-19,FUTSTK,RPOWER,2017-03-30,44.4,44.4,44.4,44.4,216000.0,532800.0,12000.0,1.0,1.0,
2017-01-20,FUTSTK,RPOWER,2017-01-25,44.35,44.8,43.3,43.65,45768000.0,439130400.0,9960000.0,830.0,710.0,
2017-01-20,FUTSTK,RPOWER,2017-02-23,44.7,45.0,43.6,43.8,12264000.0,215059800.0,4848000.0,404.0,298.0,
2017-01-20,FUTSTK,RPOWER,2017-03-30,44.0,44.0,43.95,43.95,276000.0,2639400.0,60000.0,5.0,5.0,
2017-01-23,FUTSTK,RPOWER,2017-01-25,43.55,44.1,43.5,43.8,38724000.0,650700600.0,14868000.0,1239.0,767.0,
2017-01-23,FUTSTK,RPOWER,2017-02-23,43.75,44.25,43.75,44.0,23316000.0,548740800.0,12480000.0,1040.0,563.0,
2017-01-23,FUTSTK,RPOWER,2017-03-30,44.35,44.35,44.2,44.3,372000.0,5847600.0,132000.0,11.0,11.0,
2017-01-24,FUTSTK,RPOWER,2017-01-25,44.1,44.2,43.85,44.1,18564000.0,1299805800.0,29544000.0,2462.0,1140.0,
2017-01-24,FUTSTK,RPOWER,2017-02-23,44.2,44.45,44.0,44.4,37524000.0,1265527200.0,28632000.0,2386.0,1060.0,
2017-01-24,FUTSTK,RPOWER,2017-03-30,44.45,44.5,44.35,44.35,432000.0,6400800.0,144000.0,12.0,10.0,
2017-01-25,FUTSTK,RPOWER,2017-01-25,44.15,44.3,43.65,43.95,4476000.0,1222189200.0,27804000.0,2317.0,1485.0,
2017-01-25,FUTSTK,RPOWER,2017-02-23,44.45,44.55,43.9,44.3,50676000.0,1189986600.0,26904000.0,2242.0,1416.0,
2017-01-25,FUTSTK,RPOWER,2017-03-30,44.7,44.7,44.25,44.5,732000.0,15984000.0,360000.0,30.0,28.0,
2017-01-27,FUTSTK,RPOWER,2017-02-23,44.5,45.45,44.3,44.7,50712000.0,439469400.0,9792000.0,816.0,739.0,
2017-01-27,FUTSTK,RPOWER,2017-03-30,45.0,45.3,44.75,44.9,852000.0,8108400.0,180000.0,15.0,15.0,
2017-01-27,,RPOWER,2017-04-27,44.1,45.2,43.95,44.45,,0.0,0.0,0.0,,0.0
2017-01-30,FUTSTK,RPOWER,2017-02-23,44.85,46.7,44.2,45.75,51324000.0,706419600.0,15552000.0,1296.0,1180.0,
2017-01-30,FUTSTK,RPOWER,2017-03-30,44.75,46.65,44.65,45.9,1068000.0,16971600.0,372000.0,31.0,31.0,
2017-01-30,FUTSTK,RPOWER,2017-04-27,46.0,46.0,46.0,46.0,12000.0,552000.0,12000.0,1.0,1.0,
2017-01-31,FUTSTK,RPOWER,2017-02-23,45.55,46.4,44.8,45.0,51900000.0,700764600.0,15420000.0,1285.0,1160.0,
2017-01-31,FUTSTK,RPOWER,2017-03-30,46.0,46.25,45.1,45.15,1440000.0,19692000.0,432000.0,36.0,35.0,
2017-01-31,FUTSTK,RPOWER,2017-04-27,45.5,45.5,45.5,45.5,24000.0,546000.0,12000.0,1.0,1.0,
2017-02-01,FUTSTK,RPOWER,2017-02-23,45.1,45.8,43.9,45.6,52608000.0,562623600.0,12528000.0,1044.0,981.0,
2017-02-01,FUTSTK,RPOWER,2017-03-30,45.1,45.9,44.25,45.8,1620000.0,18284400.0,408000.0,34.0,33.0,
2017-02-01,FUTSTK,RPOWER,2017-04-27,44.6,44.6,44.6,44.6,36000.0,535200.0,12000.0,1.0,1.0,
2017-02-02,FUTSTK,RPOWER,2017-02-23,45.35,45.7,45.05,45.35,52572000.0,435639600.0,9600000.0,800.0,742.0,
2017-02-02,FUTSTK,RPOWER,2017-03-30,45.5,45.7,45.3,45.55,1920000.0,20769600.0,456000.0,38.0,37.0,
2017-02-02,FUTSTK,RPOWER,2017-04-27,45.85,45.85,45.85,45.85,72000.0,1650600.0,36000.0,3.0,3.0,
2017-02-03,FUTSTK,RPOWER,2017-02-23,45.4,47.3,45.4,46.35,53700000.0,885151200.0,19020000.0,1585.0,1487.0,
2017-02-03,FUTSTK,RPOWER,2017-03-30,45.65,47.5,45.65,46.55,2304000.0,35380200.0,756000.0,63.0,40.0,
2017-02-03,,RPOWER,2017-04-27,45.75,47.9,45.7,46.85,,0.0,0.0,0.0,,0.0
2017-02-06,FUTSTK,RPOWER,2017-02-23,46.8,46.85,46.2,46.75,53748000.0,434055000.0,9312000.0,776.0,725.0,
2017-02-06,FUTSTK,RPOWER,2017-03-30,47.0,47.1,46.45,47.05,2796000.0,34331400.0,732000.0,61.0,45.0,
2017-02-06,FUTSTK,RPOWER,2017-04-27,47.4,47.4,47.25,47.35,96000.0,1135800.0,24000.0,2.0,2.0,
2017-02-07,FUTSTK,RPOWER,2017-02-23,46.75,46.9,45.6,46.1,53400000.0,531972600.0,11484000.0,957.0,869.0,
2017-02-07,FUTSTK,RPOWER,2017-03-30,47.1,47.15,45.9,46.35,3252000.0,60497400.0,1296000.0,108.0,84.0,
2017-02-07,,RPOWER,2017-04-27,47.35,47.55,46.3,46.75,,0.0,0.0,0.0,,0.0
2017-02-08,FUTSTK,RPOWER,2017-02-23,46.2,46.5,45.75,46.25,53124000.0,404985600.0,8760000.0,730.0,676.0,
2017-02-08,FUTSTK,RPOWER,2017-03-30,46.3,46.6,46.05,46.05,3456000.0,10571400.0,228000.0,19.0,18.0,
2017-02-08,,RPOWER,2017-04-27,47.1,47.25,46.5,46.9,,0.0,0.0,0.0,,0.0
2017-02-09,FUTSTK,RPOWER,2017-02-23,46.55,46.8,45.25,45.85,53136000.0,608332800.0,13248000.0,1104.0,1029.0,
2017-02-09,FUTSTK,RPOWER,2017-03-30,46.9,47.05,45.55,46.15,4800000.0,91734000.0,1992000.0,166.0,122.0,
2017-02-09,FUTSTK,RPOWER,2017-04-27,46.5,46.5,46.5,46.5,108000.0,558000.0,12000.0,1.0,1.0,
