TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE
2017-01-02,FUTSTK,M&MFIN,25/01/2017,271.55,275.35,268.4,271.35,12292500.0,1142787875.0,4207500.0,1683.0,1547.0
2017-01-02,FUTSTK,M&MFIN,23/02/2017,271.2,271.2,268.75,270.2,170000.0,14852250.0,55000.0,22.0,22.0
2017-01-03,FUTSTK,M&MFIN,25/01/2017,272.65,272.9,267.1,271.15,12105000.0,1292067250.0,4775000.0,1910.0,1800.0
2017-01-03,FUTSTK,M&MFIN,23/02/2017,270.2,270.95,266.2,269.45,157500.0,12096250.0,45000.0,18.0,18.0
2017-01-04,FUTSTK,M&MFIN,25/01/2017,271.4,279.9,269.95,273.45,11982500.0,1749293250.0,6335000.0,2534.0,2396.0
2017-01-04,FUTSTK,M&MFIN,23/02/2017,275.5,277.0,271.0,272.0,157500.0,8198750.0,30000.0,12.0,12.0
2017-01-05,FUTSTK,M&MFIN,25/01/2017,275.05,283.6,275.0,282.15,12015000.0,2080018750.0,7415000.0,2966.0,2699.0
2017-01-05,FUTSTK,M&MFIN,23/02/2017,276.0,281.5,274.2,281.45,150000.0,18804000.0,67500.0,27.0,27.0
2017-01-06,FUTSTK,M&MFIN,25/01/2017,283.95,286.0,273.7,275.8,11912500.0,1542701625.0,5507500.0,2203.0,2059.0
2017-01-06,FUTSTK,M&MFIN,23/02/2017,284.6,284.95,273.85,274.5,155000.0,9752250.0,35000.0,14.0,14.0
2017-01-09,FUTSTK,M&MFIN,25/01/2017,276.8,278.9,272.75,275.55,11962500.0,664915125.0,2410000.0,964.0,925.0
2017-01-09,FUTSTK,M&MFIN,23/02/2017,278.2,278.2,278.2,278.2,157500.0,695500.0,2500.0,1.0,1.0
2017-01-10,FUTSTK,M&MFIN,25/01/2017,277.45,281.4,275.15,280.85,11937500.0,995693625.0,3575000.0,1430.0,1344.0
2017-01-10,FUTSTK,M&MFIN,23/02/2017,278.2,280.7,275.55,280.2,162500.0,5587125.0,20000.0,8.0,8.0
2017-01-11,FUTSTK,M&MFIN,25/01/2017,282.0,285.0,281.3,283.45,11950000.0,999868375.0,3530000.0,1412.0,1309.0
2017-01-11,FUTSTK,M&MFIN,23/02/2017,282.85,283.0,280.65,282.35,172500.0,19062125.0,67500.0,27.0,27.0
2017-01-12,FUTSTK,M&MFIN,25/01/2017,284.2,287.5,278.85,282.65,12042500.0,1063643625.0,3752500.0,1501.0,1368.0
2017-01-12,FUTSTK,M&MFIN,23/02/2017,283.9,283.9,279.5,279.5,172500.0,5635375.0,20000.0,8.0,8.0
2017-01-13,FUTSTK,M&MFIN,25/01/2017,283.95,289.4,279.2,287.25,11860000.0,1434457250.0,5017500.0,2007.0,1883.0
2017-01-13,FUTSTK,M&MFIN,23/02/2017,280.95,285.55,276.8,284.6,157500.0,11301250.0,40000.0,16.0,16.0
2017-01-16,FUTSTK,M&MFIN,25/01/2017,289.7,290.4,282.95,288.05,11910000.0,1060548000.0,3705000.0,1482.0,1406.0
2017-01-16,FUTSTK,M&MFIN,23/02/2017,284.6,288.15,282.85,286.65,170000.0,18517750.0,65000.0,26.0,25.0
2017-01-17,FUTSTK,M&MFIN,25/01/2017,289.6,298.75,286.85,297.6,12250000.0,2471988000.0,8412500.0,3365.0,3083.0
2017-01-17,FUTSTK,M&MFIN,23/02/2017,290.35,298.0,286.6,296.95,212500.0,62835125.0,215000.0,86.0,86.0
2017-01-18,FUTSTK,M&MFIN,25/01/2017,299.05,301.2,293.25,295.65,11755000.0,2339261375.0,7862500.0,3145.0,2890.0
2017-01-18,FUTSTK,M&MFIN,23/02/2017,298.0,300.7,293.0,294.4,437500.0,137054875.0,462500.0,185.0,172.0
2017-01-19,FUTSTK,M&MFIN,25/01/2017,294.65,296.75,290.05,293.55,11547500.0,910749000.0,3110000.0,1244.0,1159.0
2017-01-19,FUTSTK,M&MFIN,23/02/2017,293.2,293.2,289.0,292.4,592500.0,99835000.0,342500.0,137.0,131.0
2017-01-20,FUTSTK,M&MFIN,25/01/2017,291.55,292.15,274.85,276.8,11045000.0,2127135625.0,7497500.0,2999.0,2797.0
2017-01-20,FUTSTK,M&MFIN,23/02/2017,290.0,290.0,275.05,276.8,1222500.0,694478875.0,2442500.0,977.0,923.0
2017-01-23,FUTSTK,M&MFIN,25/01/2017,274.9,278.55,269.65,275.4,8090000.0,2596003375.0,9470000.0,3788.0,2750.0
2017-01-23,FUTSTK,M&MFIN,23/02/2017,276.4,278.9,270.4,275.6,5350000.0,1727638625.0,6292500.0,2517.0,1514.0
2017-01-24,FUTSTK,M&MFIN,25/01/2017,276.1,283.15,262.7,278.75,6720000.0,7540095625.0,27592500.0,11037.0,9692.0
2017-01-24,FUTSTK,M&MFIN,23/02/2017,277.65,283.5,263.9,279.35,9292500.0,4538991625.0,16520000.0,6608.0,5525.0
2017-01-24,FUTSTK,M&MFIN,30/03/2017,270.0,276.8,270.0,276.8,7500.0,2042000.0,7500.0,3.0,3.0
2017-01-25,FUTSTK,M&MFIN,25/01/2017,282.1,286.85,275.7,286.15,4835000.0,3501169750.0,12432500.0,4973.0,4407.0
2017-01-25,FUTSTK,M&MFIN,23/02/2017,282.7,288.15,276.4,287.05,10967500.0,3100855625.0,10952500.0,4381.0,3913.0
2017-01-25,FUTSTK,M&MFIN,30/03/2017,286.25,287.0,286.0,287.0,12500.0,2863125.0,10000.0,4.0,4.0
2017-01-27,FUTSTK,M&MFIN,23/02/2017,288.15,289.45,279.15,283.8,11355000.0,1670748250.0,5875000.0,2350.0,2151.0
2017-01-27,FUTSTK,M&MFIN,30/03/2017,285.0,285.0,284.0,284.0,15000.0,1422500.0,5000.0,2.0,2.0
2017-01-30,FUTSTK,M&MFIN,23/02/2017,282.15,284.85,278.2,280.0,11457500.0,1082523375.0,3852500.0,1541.0,1465.0
2017-01-31,FUTSTK,M&MFIN,23/02/2017,279.5,280.4,267.2,268.5,11547500.0,1447837750.0,5295000.0,2118.0,1974.0
2017-01-31,FUTSTK,M&MFIN,30/03/2017,275.0,275.0,270.6,266.75,27500.0,3377750.0,12500.0,5.0,4.0
2017-02-01,FUTSTK,M&MFIN,23/02/2017,264.95,288.35,264.95,286.8,11482500.0,2938452625.0,10460000.0,4184.0,3730.0
2017-02-01,FUTSTK,M&MFIN,30/03/2017,277.0,286.0,277.0,286.0,30000.0,3527250.0,12500.0,5.0,5.0
2017-02-02,FUTSTK,M&MFIN,23/02/2017,288.2,301.7,288.2,296.65,11720000.0,4381038500.0,14865000.0,5946.0,5237.0
2017-02-02,FUTSTK,M&MFIN,30/03/2017,291.2,300.35,291.0,297.0,37500.0,12554000.0,42500.0,17.0,17.0
2017-02-03,FUTSTK,M&MFIN,23/02/2017,297.85,298.45,290.9,292.65,12235000.0,1248256250.0,4252500.0,1701.0,1498.0
2017-02-03,FUTSTK,M&MFIN,30/03/2017,293.95,293.95,293.95,293.95,40000.0,734875.0,2500.0,1.0,1.0
2017-02-06,FUTSTK,M&MFIN,23/02/2017,297.4,304.55,294.45,301.85,12337500.0,3366284125.0,11187500.0,4475.0,4068.0
2017-02-06,FUTSTK,M&MFIN,30/03/2017,296.65,305.0,295.95,302.75,52500.0,25630375.0,85000.0,34.0,34.0
2017-02-07,FUTSTK,M&MFIN,23/02/2017,302.95,309.2,296.4,300.05,12852500.0,3590277750.0,11807500.0,4723.0,4498.0
2017-02-07,FUTSTK,M&MFIN,30/03/2017,305.9,309.0,298.35,300.0,60000.0,31324500.0,102500.0,41.0,39.0
2017-02-08,FUTSTK,M&MFIN,23/02/2017,302.55,303.0,293.1,300.5,12945000.0,1892786375.0,6337500.0,2535.0,2403.0
2017-02-08,FUTSTK,M&MFIN,30/03/2017,301.95,302.75,295.0,302.15,90000.0,17921250.0,60000.0,24.0,24.0
2017-02-08,FUTSTK,M&MFIN,27/04/2017,295.5,295.5,295.5,295.5,2500.0,738750.0,2500.0,1.0,1.0
2017-02-09,FUTSTK,M&MFIN,23/02/2017,302.8,307.45,297.55,302.15,12940000.0,2710384000.0,8947500.0,3579.0,3339.0
2017-02-09,FUTSTK,M&MFIN,30/03/2017,303.85,307.25,299.0,302.9,120000.0,27299500.0,90000.0,36.0,35.0
2017-02-10,FUTSTK,M&MFIN,23/02/2017,304.55,305.4,297.25,297.8,13172500.0,1403060000.0,4670000.0,1868.0,1743.0
2017-02-10,FUTSTK,M&MFIN,30/03/2017,306.0,306.0,298.8,299.0,152500.0,21880625.0,72500.0,29.0,29.0
2017-02-13,FUTSTK,M&MFIN,23/02/2017,300.05,303.0,291.05,295.55,13067500.0,1717466125.0,5787500.0,2315.0,2191.0
2017-02-13,FUTSTK,M&MFIN,30/03/2017,300.0,302.4,292.65,294.2,195000.0,30412375.0,102500.0,41.0,40.0
2017-02-14,FUTSTK,M&MFIN,23/02/2017,296.75,297.6,292.0,295.1,13007500.0,1276123875.0,4327500.0,1731.0,1600.0
2017-02-14,FUTSTK,M&MFIN,30/03/2017,293.3,298.35,293.3,295.5,210000.0,20711875.0,70000.0,28.0,28.0
2017-02-15,FUTSTK,M&MFIN,23/02/2017,293.85,295.2,284.4,286.05,12572500.0,1970443125.0,6827500.0,2731.0,2467.0
2017-02-15,FUTSTK,M&MFIN,30/03/2017,295.05,295.25,286.1,287.45,290000.0,106781625.0,370000.0,148.0,123.0
2017-02-16,FUTSTK,M&MFIN,23/02/2017,286.2,292.5,282.3,290.95,12607500.0,2036284625.0,7065000.0,2826.0,2589.0
2017-02-16,FUTSTK,M&MFIN,30/03/2017,287.2,293.5,283.5,292.5,455000.0,134675125.0,467500.0,187.0,183.0
2017-02-17,FUTSTK,M&MFIN,23/02/2017,292.6,296.3,289.1,292.45,12987500.0,2274011375.0,7760000.0,3104.0,2895.0
2017-02-17,FUTSTK,M&MFIN,30/03/2017,293.95,297.65,290.5,293.65,670000.0,229813375.0,780000.0,312.0,283.0
2017-02-20,FUTSTK,M&MFIN,23/02/2017,291.9,294.2,290.15,292.35,12125000.0,1439196250.0,4922500.0,1969.0,1792.0
2017-02-20,FUTSTK,M&MFIN,30/03/2017,293.2,295.35,291.25,293.65,1610000.0,583444875.0,1987500.0,795.0,681.0
2017-02-21,FUTSTK,M&MFIN,23/02/2017,290.4,301.45,289.1,300.0,9100000.0,3775796250.0,12702500.0,5081.0,3959.0
2017-02-21,FUTSTK,M&MFIN,30/03/2017,291.65,302.75,290.6,301.4,4602500.0,1926062375.0,6447500.0,2579.0,1591.0
2017-02-22,FUTSTK,M&MFIN,23/02/2017,301.5,302.0,290.35,292.4,6447500.0,2860154625.0,9647500.0,3859.0,2995.0
2017-02-22,FUTSTK,M&MFIN,30/03/2017,303.45,303.6,292.0,293.95,7432500.0,2155661500.0,7245000.0,2898.0,2180.0
2017-02-22,FUTSTK,M&MFIN,27/04/2017,295.0,295.0,293.5,293.5,10000.0,2941250.0,10000.0,4.0,4.0
2017-02-23,FUTSTK,M&MFIN,23/02/2017,293.0,296.0,290.45,291.05,2985000.0,3197573125.0,10902500.0,4361.0,3514.0
2017-02-23,FUTSTK,M&MFIN,30/03/2017,294.75,297.5,291.05,292.9,12630000.0,3084252125.0,10492500.0,4197.0,3350.0
2017-02-23,FUTSTK,M&MFIN,27/04/2017,296.0,296.0,291.25,295.4,37500.0,10316750.0,35000.0,14.0,14.0
2017-02-27,FUTSTK,M&MFIN,30/03/2017,292.95,294.8,288.2,291.55,12727500.0,1006724000.0,3440000.0,1376.0,1307.0
2017-02-27,FUTSTK,M&MFIN,27/04/2017,295.0,295.0,292.25,294.0,55000.0,6611125.0,22500.0,9.0,9.0
2017-02-28,FUTSTK,M&MFIN,30/03/2017,291.8,295.5,288.0,293.0,12680000.0,1237500375.0,4227500.0,1691.0,1598.0
2017-02-28,FUTSTK,M&MFIN,27/04/2017,290.0,296.85,290.0,296.85,52500.0,4407000.0,15000.0,6.0,6.0
2017-03-01,FUTSTK,M&MFIN,30/03/2017,294.2,297.4,292.85,296.15,13097500.0,1309259625.0,4432500.0,1773.0,1692.0
2017-03-01,FUTSTK,M&MFIN,27/04/2017,295.55,298.3,295.55,298.3,50000.0,3715125.0,12500.0,5.0,5.0
2017-03-02,FUTSTK,M&MFIN,30/03/2017,297.7,299.5,285.7,286.95,13425000.0,2166171500.0,7400000.0,2960.0,2733.0
2017-03-02,FUTSTK,M&MFIN,27/04/2017,299.8,300.0,289.0,289.0,85000.0,14686625.0,50000.0,20.0,20.0
2017-03-02,FUTSTK,M&MFIN,25/05/2017,298.0,298.0,297.0,297.0,5000.0,1487500.0,5000.0,2.0,2.0
2017-03-03,FUTSTK,M&MFIN,30/03/2017,287.0,290.95,286.35,289.95,13137500.0,1072953875.0,3715000.0,1486.0,1380.0
2017-03-03,FUTSTK,M&MFIN,27/04/2017,288.2,290.0,288.15,290.0,87500.0,2165875.0,7500.0,3.0,3.0
2017-03-06,FUTSTK,M&MFIN,30/03/2017,291.0,293.4,288.05,290.65,13010000.0,1012256500.0,3482500.0,1393.0,1315.0
2017-03-06,FUTSTK,M&MFIN,27/04/2017,290.05,291.95,290.0,291.95,95000.0,2905125.0,10000.0,4.0,4.0
2017-03-07,FUTSTK,M&MFIN,30/03/2017,290.7,292.5,286.95,287.8,13467500.0,1490054000.0,5145000.0,2058.0,1951.0
2017-03-07,FUTSTK,M&MFIN,27/04/2017,291.0,293.65,290.0,290.05,72500.0,23341000.0,80000.0,32.0,32.0
2017-03-08,FUTSTK,M&MFIN,30/03/2017,287.4,288.25,276.35,281.0,14147500.0,1711989000.0,6077500.0,2431.0,2340.0
2017-03-08,FUTSTK,M&MFIN,27/04/2017,288.0,288.0,277.25,282.15,92500.0,25473000.0,90000.0,36.0,36.0
2017-03-09,FUTSTK,M&MFIN,30/03/2017,278.0,283.8,277.75,281.1,13550000.0,1211471125.0,4307500.0,1723.0,1622.0
2017-03-09,FUTSTK,M&MFIN,27/04/2017,282.35,285.0,281.5,282.8,122500.0,24043750.0,85000.0,34.0,30.0
2017-03-10,FUTSTK,M&MFIN,30/03/2017,282.45,284.2,275.6,276.5,13947500.0,1218120000.0,4360000.0,1744.0,1660.0
2017-03-10,FUTSTK,M&MFIN,27/04/2017,283.75,283.75,276.9,277.85,130000.0,24461375.0,87500.0,35.0,35.0
2017-03-14,FUTSTK,M&MFIN,30/03/2017,283.45,286.2,278.0,281.0,16105000.0,3010811375.0,10677500.0,4271.0,4038.0
2017-03-14,FUTSTK,M&MFIN,27/04/2017,283.05,286.85,281.1,282.3,147500.0,33301625.0,117500.0,47.0,47.0
2017-03-15,FUTSTK,M&MFIN,30/03/2017,283.15,295.6,282.0,292.45,16975000.0,4849750000.0,16740000.0,6696.0,6137.0
