TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,,HONAUT,2017-01-25,8995.0,9126.95,8970.1,9063.2,,0.0,0.0,0.0,,0.0
2017-01-02,,HONAUT,2017-02-23,8995.0,9126.95,8970.1,9063.2,,0.0,0.0,0.0,,0.0
2017-01-02,,HONAUT,2017-03-30,8995.0,9126.95,8970.1,9063.2,,0.0,0.0,0.0,,0.0
2017-01-03,,HONAUT,2017-01-25,9063.0,9140.0,8974.0,9116.05,,0.0,0.0,0.0,,0.0
2017-01-03,,HONAUT,2017-02-23,9063.0,9140.0,8974.0,9116.05,,0.0,0.0,0.0,,0.0
2017-01-03,,HONAUT,2017-03-30,9063.0,9140.0,8974.0,9116.05,,0.0,0.0,0.0,,0.0
2017-01-04,,HONAUT,2017-01-25,9150.0,9270.0,9028.0,9222.2,,0.0,0.0,0.0,,0.0
2017-01-04,,HONAUT,2017-02-23,9150.0,9270.0,9028.0,9222.2,,0.0,0.0,0.0,,0.0
2017-01-04,,HONAUT,2017-03-30,9150.0,9270.0,9028.0,9222.2,,0.0,0.0,0.0,,0.0
2017-01-05,,HONAUT,2017-01-25,9299.95,9383.0,9036.0,9259.25,,0.0,0.0,0.0,,0.0
2017-01-05,,HONAUT,2017-02-23,9299.95,9383.0,9036.0,9259.25,,0.0,0.0,0.0,,0.0
2017-01-05,,HONAUT,2017-03-30,9299.95,9383.0,9036.0,9259.25,,0.0,0.0,0.0,,0.0
2017-01-06,,HONAUT,2017-01-25,9390.0,9390.0,9166.65,9288.8,,0.0,0.0,0.0,,0.0
2017-01-06,,HONAUT,2017-02-23,9390.0,9390.0,9166.65,9288.8,,0.0,0.0,0.0,,0.0
2017-01-06,,HONAUT,2017-03-30,9390.0,9390.0,9166.65,9288.8,,0.0,0.0,0.0,,0.0
2017-01-09,,HONAUT,2017-01-25,9260.0,9285.1,9120.0,9241.3,,0.0,0.0,0.0,,0.0
2017-01-09,,HONAUT,2017-02-23,9260.0,9285.1,9120.0,9241.3,,0.0,0.0,0.0,,0.0
2017-01-09,,HONAUT,2017-03-30,9260.0,9285.1,9120.0,9241.3,,0.0,0.0,0.0,,0.0
2017-01-10,,HONAUT,2017-01-25,9333.0,9450.0,7577.9,9016.85,,0.0,0.0,0.0,,0.0
2017-01-10,,HONAUT,2017-02-23,9333.0,9450.0,7577.9,9016.85,,0.0,0.0,0.0,,0.0
2017-01-10,,HONAUT,2017-03-30,9333.0,9450.0,7577.9,9016.85,,0.0,0.0,0.0,,0.0
2017-01-11,,HONAUT,2017-01-25,9198.75,9198.75,8903.0,9036.55,,0.0,0.0,0.0,,0.0
2017-01-11,,HONAUT,2017-02-23,9198.75,9198.75,8903.0,9036.55,,0.0,0.0,0.0,,0.0
2017-01-11,,HONAUT,2017-03-30,9198.75,9198.75,8903.0,9036.55,,0.0,0.0,0.0,,0.0
2017-01-12,,HONAUT,2017-01-25,8946.15,9287.0,8855.8,9172.7,,0.0,0.0,0.0,,0.0
2017-01-12,,HONAUT,2017-02-23,8946.15,9287.0,8855.8,9172.7,,0.0,0.0,0.0,,0.0
2017-01-12,,HONAUT,2017-03-30,8946.15,9287.0,8855.8,9172.7,,0.0,0.0,0.0,,0.0
2017-01-13,,HONAUT,2017-01-25,9115.1,9200.0,9021.0,9196.8,,0.0,0.0,0.0,,0.0
