TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,FUTSTK,JSWENERGY,2017-01-25,61.3,62.75,60.55,62.5,33952000.0,271605200.0,4392000.0,549.0,497.0,
2017-01-02,FUTSTK,JSWENERGY,2017-02-23,62.7,62.7,62.7,62.7,88000.0,501600.0,8000.0,1.0,1.0,
2017-01-02,,JSWENERGY,2017-03-30,60.95,62.45,60.35,62.25,,0.0,0.0,0.0,,0.0
2017-01-03,FUTSTK,JSWENERGY,2017-01-25,62.45,62.75,60.5,60.8,34056000.0,297689200.0,4848000.0,606.0,563.0,
2017-01-03,FUTSTK,JSWENERGY,2017-02-23,62.1,62.1,61.45,61.6,112000.0,3954800.0,64000.0,8.0,8.0,
2017-01-03,,JSWENERGY,2017-03-30,62.5,62.7,60.2,60.6,,0.0,0.0,0.0,,0.0
2017-01-04,FUTSTK,JSWENERGY,2017-01-25,61.1,61.65,60.55,61.35,34112000.0,160536000.0,2624000.0,328.0,323.0,
2017-01-04,FUTSTK,JSWENERGY,2017-02-23,61.25,61.4,61.25,61.4,104000.0,981200.0,16000.0,2.0,2.0,
2017-01-04,,JSWENERGY,2017-03-30,60.95,61.4,60.3,61.1,,0.0,0.0,0.0,,0.0
2017-01-05,FUTSTK,JSWENERGY,2017-01-25,61.5,62.25,61.3,61.85,34208000.0,274886400.0,4448000.0,556.0,513.0,
2017-01-05,FUTSTK,JSWENERGY,2017-02-23,62.0,62.45,61.9,62.15,168000.0,4474400.0,72000.0,9.0,9.0,
2017-01-05,,JSWENERGY,2017-03-30,61.4,62.1,61.1,61.6,,0.0,0.0,0.0,,0.0
2017-01-06,FUTSTK,JSWENERGY,2017-01-25,62.6,67.0,62.5,65.7,35752000.0,2081638000.0,31744000.0,3968.0,3556.0,
2017-01-06,FUTSTK,JSWENERGY,2017-02-23,63.95,67.25,63.95,65.7,240000.0,13176000.0,200000.0,25.0,25.0,
2017-01-06,,JSWENERGY,2017-03-30,62.1,66.7,62.1,65.3,,0.0,0.0,0.0,,0.0
2017-01-09,FUTSTK,JSWENERGY,2017-01-25,66.05,66.05,64.15,64.35,35184000.0,508581600.0,7848000.0,981.0,915.0,
2017-01-09,FUTSTK,JSWENERGY,2017-02-23,66.05,66.05,64.65,64.75,272000.0,5714000.0,88000.0,11.0,10.0,
2017-01-09,,JSWENERGY,2017-03-30,65.95,66.1,64.0,64.1,,0.0,0.0,0.0,,0.0
2017-01-10,FUTSTK,JSWENERGY,2017-01-25,64.5,65.3,63.6,64.55,34912000.0,321282800.0,4984000.0,623.0,572.0,
