TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,FUTSTK,HEROMOTOCO,2017-01-25,3050.0,3072.45,2994.0,3038.15,1508400.0,1841991270.0,609000.0,3045.0,2768.0,
2017-01-02,FUTSTK,HEROMOTOCO,2017-02-23,3050.65,3054.3,3015.0,3041.95,6800.0,9678690.0,3200.0,16.0,16.0,
2017-01-02,,HEROMOTOCO,2017-03-30,3042.0,3068.95,2992.55,3030.55,,0.0,0.0,0.0,,0.0
2017-01-03,FUTSTK,HEROMOTOCO,2017-01-25,2980.0,3021.95,2980.0,2989.75,1623600.0,3149820760.0,1049400.0,5247.0,4319.0,
2017-01-03,FUTSTK,HEROMOTOCO,2017-02-23,2994.25,3024.85,2994.25,2999.2,6800.0,5408950.0,1800.0,9.0,9.0,
2017-01-03,,HEROMOTOCO,2017-03-30,2978.0,3016.15,2962.55,2986.55,,0.0,0.0,0.0,,0.0
2017-01-04,FUTSTK,HEROMOTOCO,2017-01-25,3007.85,3027.4,2983.1,3017.2,1637200.0,1919092240.0,638200.0,3191.0,3002.0,
2017-01-04,FUTSTK,HEROMOTOCO,2017-02-23,2998.0,3030.0,2987.65,2996.2,10000.0,10824850.0,3600.0,18.0,18.0,
2017-01-04,FUTSTK,HEROMOTOCO,2017-03-30,3030.0,3030.0,3013.0,3028.0,5000.0,18728890.0,6200.0,31.0,31.0,
2017-01-05,FUTSTK,HEROMOTOCO,2017-01-25,3029.5,3092.45,3021.0,3083.25,1563400.0,2428059580.0,793000.0,3965.0,3504.0,
2017-01-05,FUTSTK,HEROMOTOCO,2017-02-23,3040.5,3092.0,3039.0,3092.0,10400.0,14693230.0,4800.0,24.0,23.0,
2017-01-05,,HEROMOTOCO,2017-03-30,3058.0,3106.9,3036.05,3094.85,,0.0,0.0,0.0,,0.0
2017-01-06,FUTSTK,HEROMOTOCO,2017-01-25,3098.7,3124.9,3061.6,3080.05,1525800.0,1876346960.0,606200.0,3031.0,2742.0,
2017-01-06,FUTSTK,HEROMOTOCO,2017-02-23,3116.05,3121.25,3084.4,3084.4,14400.0,21784530.0,7000.0,35.0,35.0,
2017-01-06,,HEROMOTOCO,2017-03-30,3108.1,3142.1,3075.1,3090.65,,0.0,0.0,0.0,,0.0
2017-01-09,FUTSTK,HEROMOTOCO,2017-01-25,3079.7,3113.05,3036.05,3043.2,1569200.0,1498285030.0,487000.0,2435.0,2264.0,
2017-01-09,FUTSTK,HEROMOTOCO,2017-02-23,3077.9,3108.55,3050.25,3050.3,16000.0,14784400.0,4800.0,24.0,23.0,
2017-01-09,,HEROMOTOCO,2017-03-30,3091.1,3131.0,3046.15,3054.55,,0.0,0.0,0.0,,0.0
