TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,,PHOENIXLTD,2017-01-25,187.4,190.48,185.0,189.88,,0.0,0.0,0.0,,0.0
2017-01-02,,PHOENIXLTD,2017-02-23,187.4,190.48,185.0,189.88,,0.0,0.0,0.0,,0.0
2017-01-02,,PHOENIXLTD,2017-03-30,187.4,190.48,185.0,189.88,,0.0,0.0,0.0,,0.0
2017-01-03,,PHOENIXLTD,2017-01-25,190.62,190.62,186.58,189.0,,0.0,0.0,0.0,,0.0
2017-01-03,,PHOENIXLTD,2017-02-23,190.62,190.62,186.58,189.0,,0.0,0.0,0.0,,0.0
2017-01-03,,PHOENIXLTD,2017-03-30,190.62,190.62,186.58,189.0,,0.0,0.0,0.0,,0.0
2017-01-04,,PHOENIXLTD,2017-01-25,188.98,190.0,187.0,187.95,,0.0,0.0,0.0,,0.0
2017-01-04,,PHOENIXLTD,2017-02-23,188.98,190.0,187.0,187.95,,0.0,0.0,0.0,,0.0
2017-01-04,,PHOENIXLTD,2017-03-30,188.98,190.0,187.0,187.95,,0.0,0.0,0.0,,0.0
2017-01-05,,PHOENIXLTD,2017-01-25,189.02,189.9,186.0,187.3,,0.0,0.0,0.0,,0.0
2017-01-05,,PHOENIXLTD,2017-02-23,189.02,189.9,186.0,187.3,,0.0,0.0,0.0,,0.0
2017-01-05,,PHOENIXLTD,2017-03-30,189.02,189.9,186.0,187.3,,0.0,0.0,0.0,,0.0
2017-01-06,,PHOENIXLTD,2017-01-25,186.02,188.0,181.15,183.05,,0.0,0.0,0.0,,0.0
2017-01-06,,PHOENIXLTD,2017-02-23,186.02,188.0,181.15,183.05,,0.0,0.0,0.0,,0.0
2017-01-06,,PHOENIXLTD,2017-03-30,186.02,188.0,181.15,183.05,,0.0,0.0,0.0,,0.0
2017-01-09,,PHOENIXLTD,2017-01-25,187.38,187.38,182.5,184.38,,0.0,0.0,0.0,,0.0
2017-01-09,,PHOENIXLTD,2017-02-23,187.38,187.38,182.5,184.38,,0.0,0.0,0.0,,0.0
2017-01-09,,PHOENIXLTD,2017-03-30,187.38,187.38,182.5,184.38,,0.0,0.0,0.0,,0.0
2017-01-10,,PHOENIXLTD,2017-01-25,182.5,186.78,182.48,182.98,,0.0,0.0,0.0,,0.0
2017-01-10,,PHOENIXLTD,2017-02-23,182.5,186.78,182.48,182.98,,0.0,0.0,0.0,,0.0
2017-01-10,,PHOENIXLTD,2017-03-30,182.5,186.78,182.48,182.98,,0.0,0.0,0.0,,0.0
2017-01-11,,PHOENIXLTD,2017-01-25,182.12,182.12,178.1,180.28,,0.0,0.0,0.0,,0.0
2017-01-11,,PHOENIXLTD,2017-02-23,182.12,182.12,178.1,180.28,,0.0,0.0,0.0,,0.0
2017-01-11,,PHOENIXLTD,2017-03-30,182.12,182.12,178.1,180.28,,0.0,0.0,0.0,,0.0
2017-01-12,,PHOENIXLTD,2017-01-25,182.98,183.8,179.05,181.12,,0.0,0.0,0.0,,0.0
2017-01-12,,PHOENIXLTD,2017-02-23,182.98,183.8,179.05,181.12,,0.0,0.0,0.0,,0.0
2017-01-12,,PHOENIXLTD,2017-03-30,182.98,183.8,179.05,181.12,,0.0,0.0,0.0,,0.0
2017-01-13,,PHOENIXLTD,2017-01-25,180.85,181.35,178.4,180.0,,0.0,0.0,0.0,,0.0
2017-01-13,,PHOENIXLTD,2017-02-23,180.85,181.35,178.4,180.0,,0.0,0.0,0.0,,0.0
2017-01-13,,PHOENIXLTD,2017-03-30,180.85,181.35,178.4,180.0,,0.0,0.0,0.0,,0.0
2017-01-16,,PHOENIXLTD,2017-01-25,185.0,185.0,177.62,180.0,,0.0,0.0,0.0,,0.0
2017-01-16,,PHOENIXLTD,2017-02-23,185.0,185.0,177.62,180.0,,0.0,0.0,0.0,,0.0
2017-01-16,,PHOENIXLTD,2017-03-30,185.0,185.0,177.62,180.0,,0.0,0.0,0.0,,0.0
2017-01-17,,PHOENIXLTD,2017-01-25,182.5,185.0,177.55,178.6,,0.0,0.0,0.0,,0.0
2017-01-17,,PHOENIXLTD,2017-02-23,182.5,185.0,177.55,178.6,,0.0,0.0,0.0,,0.0
2017-01-17,,PHOENIXLTD,2017-03-30,182.5,185.0,177.55,178.6,,0.0,0.0,0.0,,0.0
2017-01-18,,PHOENIXLTD,2017-01-25,179.02,179.22,176.98,177.52,,0.0,0.0,0.0,,0.0
2017-01-18,,PHOENIXLTD,2017-02-23,179.02,179.22,176.98,177.52,,0.0,0.0,0.0,,0.0
2017-01-18,,PHOENIXLTD,2017-03-30,179.02,179.22,176.98,177.52,,0.0,0.0,0.0,,0.0
2017-01-19,,PHOENIXLTD,2017-01-25,177.52,179.25,177.25,178.7,,0.0,0.0,0.0,,0.0
2017-01-19,,PHOENIXLTD,2017-02-23,177.52,179.25,177.25,178.7,,0.0,0.0,0.0,,0.0
2017-01-19,,PHOENIXLTD,2017-03-30,177.52,179.25,177.25,178.7,,0.0,0.0,0.0,,0.0
2017-01-20,,PHOENIXLTD,2017-01-25,179.48,180.2,176.5,177.5,,0.0,0.0,0.0,,0.0
2017-01-20,,PHOENIXLTD,2017-02-23,179.48,180.2,176.5,177.5,,0.0,0.0,0.0,,0.0
2017-01-20,,PHOENIXLTD,2017-03-30,179.48,180.2,176.5,177.5,,0.0,0.0,0.0,,0.0
2017-01-23,,PHOENIXLTD,2017-01-25,181.78,181.78,175.48,180.2,,0.0,0.0,0.0,,0.0
2017-01-23,,PHOENIXLTD,2017-02-23,181.78,181.78,175.48,180.2,,0.0,0.0,0.0,,0.0
2017-01-23,,PHOENIXLTD,2017-03-30,181.78,181.78,175.48,180.2,,0.0,0.0,0.0,,0.0
2017-01-24,,PHOENIXLTD,2017-01-25,180.5,183.5,180.5,182.18,,0.0,0.0,0.0,,0.0
2017-01-24,,PHOENIXLTD,2017-02-23,180.5,183.5,180.5,182.18,,0.0,0.0,0.0,,0.0
2017-01-24,,PHOENIXLTD,2017-03-30,180.5,183.5,180.5,182.18,,0.0,0.0,0.0,,0.0
2017-01-25,,PHOENIXLTD,2017-01-25,182.18,185.0,180.5,182.88,,0.0,0.0,0.0,,0.0
2017-01-25,,PHOENIXLTD,2017-02-23,182.18,185.0,180.5,182.88,,0.0,0.0,0.0,,0.0
2017-01-25,,PHOENIXLTD,2017-03-30,182.18,185.0,180.5,182.88,,0.0,0.0,0.0,,0.0
2017-01-27,,PHOENIXLTD,2017-02-23,181.52,186.88,179.22,181.75,,0.0,0.0,0.0,,0.0
2017-01-27,,PHOENIXLTD,2017-03-30,181.52,186.88,179.22,181.75,,0.0,0.0,0.0,,0.0
2017-01-27,,PHOENIXLTD,2017-04-27,181.52,186.88,179.22,181.75,,0.0,0.0,0.0,,0.0
2017-01-30,,PHOENIXLTD,2017-02-23,181.75,181.75,176.3,176.72,,0.0,0.0,0.0,,0.0
