TIMESTAMP,EXP_DATE,SYMBOL,INSTRUMENT,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,2017-01-25,REPCOHOME,,570.0,589.7,561.05,564.9,0.0,0.0,0.0,0.0,,0.0
2017-01-02,2017-02-23,REPCOHOME,,570.0,589.7,561.05,564.9,0.0,0.0,0.0,0.0,,0.0
2017-01-02,2017-03-30,REPCOHOME,,570.0,589.7,561.05,564.9,0.0,0.0,0.0,0.0,,0.0
2017-01-03,2017-01-25,REPCOHOME,,567.05,574.9,550.3,567.3,0.0,0.0,0.0,0.0,,0.0
2017-01-03,2017-02-23,REPCOHOME,,567.05,574.9,550.3,567.3,0.0,0.0,0.0,0.0,,0.0
2017-01-03,2017-03-30,REPCOHOME,,567.05,574.9,550.3,567.3,0.0,0.0,0.0,0.0,,0.0
2017-01-04,2017-01-25,REPCOHOME,,569.0,579.3,566.35,576.95,0.0,0.0,0.0,0.0,,0.0
2017-01-04,2017-02-23,REPCOHOME,,569.0,579.3,566.35,576.95,0.0,0.0,0.0,0.0,,0.0
2017-01-04,2017-03-30,REPCOHOME,,569.0,579.3,566.35,576.95,0.0,0.0,0.0,0.0,,0.0
2017-01-05,2017-01-25,REPCOHOME,,577.0,602.0,576.55,595.0,0.0,0.0,0.0,0.0,,0.0
2017-01-05,2017-02-23,REPCOHOME,,577.0,602.0,576.55,595.0,0.0,0.0,0.0,0.0,,0.0
2017-01-05,2017-03-30,REPCOHOME,,577.0,602.0,576.55,595.0,0.0,0.0,0.0,0.0,,0.0
2017-01-06,2017-01-25,REPCOHOME,,596.0,606.85,596.0,602.25,0.0,0.0,0.0,0.0,,0.0
2017-01-06,2017-02-23,REPCOHOME,,596.0,606.85,596.0,602.25,0.0,0.0,0.0,0.0,,0.0
2017-01-06,2017-03-30,REPCOHOME,,596.0,606.85,596.0,602.25,0.0,0.0,0.0,0.0,,0.0
2017-01-09,2017-01-25,REPCOHOME,,602.25,608.0,591.8,600.0,0.0,0.0,0.0,0.0,,0.0
2017-01-09,2017-02-23,REPCOHOME,,602.25,608.0,591.8,600.0,0.0,0.0,0.0,0.0,,0.0
2017-01-09,2017-03-30,REPCOHOME,,602.25,608.0,591.8,600.0,0.0,0.0,0.0,0.0,,0.0
2017-01-10,2017-01-25,REPCOHOME,,595.45,609.0,593.0,607.5,0.0,0.0,0.0,0.0,,0.0
2017-01-10,2017-02-23,REPCOHOME,,595.45,609.0,593.0,607.5,0.0,0.0,0.0,0.0,,0.0
2017-01-10,2017-03-30,REPCOHOME,,595.45,609.0,593.0,607.5,0.0,0.0,0.0,0.0,,0.0
2017-01-11,2017-01-25,REPCOHOME,,609.9,644.5,608.85,640.15,0.0,0.0,0.0,0.0,,0.0
2017-01-11,2017-02-23,REPCOHOME,,609.9,644.5,608.85,640.15,0.0,0.0,0.0,0.0,,0.0
2017-01-11,2017-03-30,REPCOHOME,,609.9,644.5,608.85,640.15,0.0,0.0,0.0,0.0,,0.0
2017-01-12,2017-01-25,REPCOHOME,,643.0,650.0,633.05,641.0,0.0,0.0,0.0,0.0,,0.0
2017-01-12,2017-02-23,REPCOHOME,,643.0,650.0,633.05,641.0,0.0,0.0,0.0,0.0,,0.0
2017-01-12,2017-03-30,REPCOHOME,,643.0,650.0,633.05,641.0,0.0,0.0,0.0,0.0,,0.0
2017-01-13,2017-01-25,REPCOHOME,,642.0,660.0,630.0,648.1,0.0,0.0,0.0,0.0,,0.0
2017-01-13,2017-02-23,REPCOHOME,,642.0,660.0,630.0,648.1,0.0,0.0,0.0,0.0,,0.0
2017-01-13,2017-03-30,REPCOHOME,,642.0,660.0,630.0,648.1,0.0,0.0,0.0,0.0,,0.0
2017-01-16,2017-01-25,REPCOHOME,,645.1,669.0,643.05,660.55,0.0,0.0,0.0,0.0,,0.0
2017-01-16,2017-02-23,REPCOHOME,,645.1,669.0,643.05,660.55,0.0,0.0,0.0,0.0,,0.0
2017-01-16,2017-03-30,REPCOHOME,,645.1,669.0,643.05,660.55,0.0,0.0,0.0,0.0,,0.0
2017-01-17,2017-01-25,REPCOHOME,,669.9,673.0,659.0,663.3,0.0,0.0,0.0,0.0,,0.0
2017-01-17,2017-02-23,REPCOHOME,,669.9,673.0,659.0,663.3,0.0,0.0,0.0,0.0,,0.0
2017-01-17,2017-03-30,REPCOHOME,,669.9,673.0,659.0,663.3,0.0,0.0,0.0,0.0,,0.0
2017-01-18,2017-01-25,REPCOHOME,,660.1,668.5,634.0,636.45,0.0,0.0,0.0,0.0,,0.0
2017-01-18,2017-02-23,REPCOHOME,,660.1,668.5,634.0,636.45,0.0,0.0,0.0,0.0,,0.0
