Date,Prev Close,Open,High,Low,Close,Volume,Turnover,Trades
2017-01-02,464.9561361570318,465.4814114002896,470.07756977879535,461.25732298575804,467.6919447156662,413111,192625038.4,9069
2017-01-03,467.6919447156662,466.1817783913,468.32665230126935,456.37664051715427,458.9592437965052,823219,379655750.05,11676
2017-01-04,458.9592437965052,461.3667553281034,473.71072354466185,459.65961078751553,469.90247803104273,514487,240987925.75,12451
2017-01-05,469.90247803104273,470.7779367698057,481.06457695027103,470.55907208511496,479.2261135988687,490634,234052460.15,15633
2017-01-06,479.2261135988687,481.5023063196525,485.35432477020976,472.6164001212081,480.9989175448638,876226,420378708.0,19852
2017-01-09,480.9989175448638,479.31365947274503,508.6415272213057,478.52574660785837,506.6279721221508,2022261,1005061138.4,37106
2017-01-10,506.6279721221508,509.0792565906872,513.8067337800073,500.3903286084644,510.9833793474967,1227948,624120137.7,19541
2017-01-11,510.9833793474967,512.9969344466516,517.3961146089357,509.51698596006867,514.7697383926467,489702,251321634.2,8487
2017-01-12,514.7697383926467,505.5774216356352,514.3320090232652,501.4189926265109,505.7306269149187,490577,249252015.05,10676
2017-01-13,505.7306269149187,503.38877478872763,507.19702030234674,498.17979529308775,502.8853860139389,885645,444625266.45,7585
2017-01-16,502.8853860139389,500.76239857243866,504.5925305545268,497.43565536513927,502.36011077068116,350326,175378890.6,7279
2017-01-17,502.36011077068116,502.07558668058317,504.1985741220834,495.7503972930204,498.83638934716,335232,167202608.95,4293
2017-01-18,498.83638934716,496.8228342480051,499.3178916534797,490.95726069829294,492.8176105181643,506729,250415979.05,6283
2017-01-19,492.8176105181643,492.4455405541901,497.8296117975826,487.2365610585502,490.672736608195,475746,234597707.65,8356
2017-01-20,490.672736608195,488.5059762297566,495.5096461398606,480.71439345476585,483.669066698091,512828,250266640.65,10532
2017-01-23,483.669066698091,483.69095316656006,485.87960001346755,478.4819736709201,484.1505690044106,334928,161500507.85,7370
2017-01-24,484.1505690044106,481.5023063196525,498.17979529308775,481.4804198511835,493.4304316352985,838052,412574463.1,11008
