Date,Prev Close,Open,High,Low,Close,Volume,Turnover,Trades
2021-08-11,109.88265819518352,112.52807216867433,113.50785512181908,106.35543956386242,112.18514813507367,22199,2467537.9,278
2021-08-12,112.18514813507367,106.89432018809204,119.82745516960271,106.89432018809204,118.30879159222836,111790,13171004.85,2016
2021-08-13,118.30879159222836,119.04362880708692,126.39200095567253,113.89976830307698,118.8966613641152,44409,5301039.3,738
2021-08-16,118.8966613641152,119.77846602194548,141.08874525284375,116.20225824296715,119.63149857897376,52954,6429125.15,1799
2021-08-17,119.63149857897376,125.11828311658437,125.11828311658437,116.98608460548294,121.49308618994878,24904,3021743.45,521
2021-08-18,121.49308618994878,118.06384585394217,135.84690645351935,118.06384585394217,128.74348004321993,320689,41352487.6,5915
2021-08-20,128.74348004321993,129.57629555339295,131.29091572139626,119.53352028365929,125.75514203612843,71798,9183507.35,1297
2021-08-23,125.75514203612843,125.65716374081397,131.63383975499693,117.57395437736979,120.02341176023167,66885,8146968.55,1236
2021-08-24,120.02341176023167,118.55373733051454,126.29402266035805,112.67503961164606,113.11594194056119,45888,5255143.35,713
2021-08-25,113.11594194056119,115.41843188045135,115.41843188045135,110.56850626238484,112.72402875930328,82242,9305348.35,616
2021-08-26,112.72402875930328,115.6143884710803,115.6143884710803,109.980636490498,112.03818069210196,28252,3177768.4,292
2021-08-27,112.03818069210196,111.9402023967875,113.45886597416185,110.71547370535656,113.21392023587566,24726,2765920.1,251
2021-08-30,113.21392023587566,113.6548225647908,119.43554198834482,113.6548225647908,115.17348614216516,34455,4036385.3,789
2021-08-31,115.17348614216516,117.37799778674083,117.37799778674083,113.6548225647908,114.73258381325002,36447,4200398.05,418
2021-09-01,114.73258381325002,116.20225824296715,116.20225824296715,112.67503961164606,115.66337761873753,13344,1534337.2,185
2021-09-02,115.66337761873753,117.42698693439807,118.45575903520007,114.63460551793555,116.54518227656781,13041,1514424.35,292
2021-09-03,116.54518227656781,114.24269233667765,118.55373733051454,114.24269233667765,116.49619312891058,21646,2528231.7,218
2021-09-06,116.49619312891058,117.47597608205533,121.29712959931983,115.17348614216516,116.9370954578257,9841,1158691.4,237
2021-09-07,116.9370954578257,120.51330323680403,120.51330323680403,115.27146443747964,118.40676988754282,27835,3267067.9,333
2021-09-08,118.40676988754282,119.33756369303033,120.02341176023167,116.44720398125332,117.08406290079742,26835,3154464.65,338
2021-09-09,117.08406290079742,117.37799778674083,118.55373733051454,116.59417142422504,116.88810631016847,9875,1160247.3,124
2021-09-13,116.88810631016847,115.36944273279411,117.57395437736979,115.36944273279411,115.76135591405202,12919,1499866.25,270
2021-09-14,115.76135591405202,115.32045358513687,117.32900863908361,114.38965977964936,114.73258381325002,30318,3493949.25,252
2021-09-15,114.73258381325002,117.08406290079742,117.08406290079742,113.6548225647908,114.83056210856451,30767,3539517.05,906
2021-09-16,114.83056210856451,116.59417142422504,121.44409704229155,114.73258381325002,118.11283500159941,37331,4401982.25,373
2021-09-17,118.11283500159941,119.43554198834482,127.12683817053109,115.66337761873753,121.19915130400537,141534,16935580.75,1042
2021-09-20,121.19915130400537,121.2481404516626,127.37178390881728,118.55373733051454,123.15871721029487,126782,15875535.55,1103
2021-09-21,123.15871721029487,123.55063039155276,127.37178390881728,118.06384585394217,125.75514203612843,139756,17281523.65,1614
2021-09-22,125.75514203612843,124.48142419704027,130.99698083545283,124.48142419704027,126.19604436504359,50767,6418451.0,723
2021-09-23,126.19604436504359,126.78391413693043,130.31113276825153,123.40366294858104,124.72636993532646,231951,29423406.95,2876
2021-09-24,124.72636993532646,129.33134981510676,130.21315447293705,123.20770635795209,125.3142397072133,31383,3929418.65,715
2021-09-27,125.3142397072133,127.17582731818834,129.33134981510676,124.97131567361264,126.19604436504359,44497,5627130.95,700
2021-09-28,126.19604436504359,128.25358856664755,128.25358856664755,123.94254357281066,125.51019629784226,24704,3098872.65,331
2021-09-29,125.51019629784226,124.43243504938303,127.22481646584556,119.63149857897376,121.68904278057774,27079,3343387.25,597
2021-09-30,121.68904278057774,121.68904278057774,126.8818924322449,121.49308618994878,125.9510986267574,46614,5849628.7,981
2021-10-01,125.9510986267574,125.90210947910015,125.90210947910015,118.55373733051454,122.66882573372249,57766,7067087.15,960
2021-10-04,122.66882573372249,123.35467380092382,125.41221800252778,122.17893425715012,124.28546760641132,82377,10218208.95,709
2021-10-05,124.28546760641132,125.60817459315672,126.39200095567253,121.98297766652117,124.43243504938303,86373,10708040.75,922
2021-10-06,124.43243504938303,125.3142397072133,145.69372513262405,124.08951101578238,128.74348004321993,663714,87941166.5,6570
2021-10-07,128.74348004321993,140.99076695752927,140.99076695752927,124.77535908298368,125.36322885487054,395553,50298914.25,3828
2021-10-08,125.36322885487054,127.02885987521663,127.71470794241793,123.45265209623828,124.92232652595541,146467,18309174.6,1732
2021-10-11,124.92232652595541,134.23026458083052,134.23026458083052,124.92232652595541,126.04907692207188,168571,21260935.35,1519
2021-10-12,126.04907692207188,127.46976220413174,127.46976220413174,125.51019629784226,126.34301180801528,51239,6474892.95,636
2021-10-13,126.34301180801528,129.72326299636467,129.72326299636467,126.73492498927318,127.42077305647453,73703,9396752.6,873
2021-10-14,127.42077305647453,129.87023043933638,129.87023043933638,125.46120715018503,127.32279476116003,84620,10756555.05,701
2021-10-18,127.32279476116003,129.87023043933638,129.87023043933638,127.12683817053109,127.61672964710347,327950,41861284.3,1054
2021-10-19,127.61672964710347,129.7722521440219,131.33990486905353,127.37178390881728,128.64550174790546,150687,19554492.05,1748
2021-10-20,128.64550174790546,131.29091572139626,154.3648042679551,127.37178390881728,149.85780268348924,1191868,172028009.15,11828
2021-10-21,149.85780268348924,155.9324569929867,179.25129127783168,154.80570659687024,163.13386169860058,1767376,299488239.55,27347
2021-10-22,163.13386169860058,164.94646016191837,172.39281060581845,159.16574073836435,168.86559197449736,409346,68738913.95,9349
2021-10-25,168.86559197449736,171.90291912924607,197.91615653523914,143.14628945444773,173.02966952536255,804870,143727037.55,15253
2021-10-26,173.02966952536255,175.77306179416786,197.8671673875819,172.53977804879017,181.25984633177842,374440,69671502.2,7251
2021-10-27,181.25984633177842,185.08099984904297,190.07789291008118,171.46201680033096,174.9402462839948,201925,36253235.8,5769
2021-10-28,174.9402462839948,178.3204974723442,180.1820850833192,168.5226679408967,172.14786486753226,70662,12368628.95,1616
2021-10-29,172.14786486753226,175.28317031759548,179.30028042548892,157.94101204693342,162.39902448374204,116140,19306414.6,2316
2021-11-01,162.39902448374204,170.0903206659283,176.3609315660547,163.13386169860058,171.266060209702,100142,17063457.55,2014
