TIMESTAMP,EXP_DATE,SYMBOL,INSTRUMENT,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,2017-01-25,INDUSINDBK,FUTSTK,1110.0,1113.0,1086.1,1091.25,4975800.0,2052235050.0,1873200.0,3122.0,2897.0,4975800.0
2017-01-02,2017-02-23,INDUSINDBK,FUTSTK,1112.0,1112.0,1093.45,1103.95,9000.0,7916790.0,7200.0,12.0,12.0,9000.0
2017-01-02,2017-03-30,INDUSINDBK,,1109.95,1114.65,1082.35,1087.45,0.0,0.0,0.0,0.0,,0.0
2017-01-03,2017-01-25,INDUSINDBK,FUTSTK,1092.45,1114.45,1084.0,1101.4,4816200.0,3068748960.0,2785800.0,4643.0,4355.0,4816200.0
2017-01-03,2017-02-23,INDUSINDBK,FUTSTK,1115.0,1117.0,1105.0,1105.0,9600.0,2002200.0,1800.0,3.0,3.0,9600.0
2017-01-03,2017-03-30,INDUSINDBK,,1088.0,1113.9,1082.05,1100.6,0.0,0.0,0.0,0.0,,0.0
2017-01-04,2017-01-25,INDUSINDBK,FUTSTK,1102.0,1107.75,1094.5,1103.65,5026200.0,1719970410.0,1561800.0,2603.0,2521.0,5026200.0
2017-01-04,2017-02-23,INDUSINDBK,FUTSTK,1104.05,1104.05,1102.15,1102.65,10800.0,3970410.0,3600.0,6.0,6.0,10800.0
2017-01-04,2017-03-30,INDUSINDBK,,1094.0,1107.4,1093.0,1100.15,0.0,0.0,0.0,0.0,,0.0
2017-01-05,2017-01-25,INDUSINDBK,FUTSTK,1109.0,1130.0,1106.2,1127.7,5173800.0,3182643540.0,2837400.0,4729.0,4421.0,5173800.0
2017-01-05,2017-02-23,INDUSINDBK,FUTSTK,1123.35,1133.9,1123.35,1133.35,18000.0,16256340.0,14400.0,24.0,24.0,18000.0
2017-01-05,2017-03-30,INDUSINDBK,,1107.0,1129.85,1104.05,1127.55,0.0,0.0,0.0,0.0,,0.0
