TIMESTAMP,EXP_DATE,SYMBOL,INSTRUMENT,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2017-01-02,2017-01-25,SHRIRAMFIN,FUTSTK,171.67,178.4,171.2,177.34,16707000,995246250.0,5697000,9495,1757.0,16707000
2017-01-02,2017-02-23,SHRIRAMFIN,,171.33,178.0,171.0,176.88,0,0.0,0,0,,0
2017-01-02,2017-03-30,SHRIRAMFIN,,171.33,178.0,171.0,176.88,0,0.0,0,0,,0
2017-01-03,2017-01-25,SHRIRAMFIN,FUTSTK,178.2,181.84,176.32,178.7,16833000,1424624880.0,7953000,13255,2441.0,16833000
2017-01-03,2017-02-23,SHRIRAMFIN,,178.0,181.58,176.06,178.59,0,0.0,0,0,,0
2017-01-03,2017-03-30,SHRIRAMFIN,,178.0,181.58,176.06,178.59,0,0.0,0,0,,0
2017-01-04,2017-01-25,SHRIRAMFIN,FUTSTK,178.76,183.16,178.76,182.6,17022000,936838560.0,5151000,8585,1576.0,17022000
2017-01-04,2017-02-23,SHRIRAMFIN,FUTSTK,183.2,183.2,182.0,182.0,24000,1095600.0,6000,10,2.0,24000
2017-01-04,2017-03-30,SHRIRAMFIN,,177.2,183.05,177.2,182.36,0,0.0,0,0,,0
2017-01-05,2017-01-25,SHRIRAMFIN,FUTSTK,184.32,185.0,181.84,183.56,17205000,971042940.0,5301000,8835,1614.0,17205000
2017-01-05,2017-02-23,SHRIRAMFIN,,183.58,184.44,181.44,182.61,0,0.0,0,0,,0
2017-01-05,2017-03-30,SHRIRAMFIN,,183.94,184.8,181.8,182.97,0,0.0,0,0,,0
2017-01-06,2017-03-30,SHRIRAMFIN,,185.0,188.78,183.43,185.57,0,0.0,0,0,,0
2017-01-06,2017-01-25,SHRIRAMFIN,FUTSTK,184.47,189.3,184.2,185.89,16707000,1320349200.0,7059000,11765,2077.0,16707000
2017-01-06,2017-02-23,SHRIRAMFIN,FUTSTK,186.19,189.46,186.19,186.81,45000,5646210.0,30000,50,10.0,45000
2017-01-09,2017-01-25,SHRIRAMFIN,FUTSTK,186.89,189.0,183.2,186.68,17016000,764500680.0,4110000,6850,1223.0,17016000
2017-01-09,2017-02-23,SHRIRAMFIN,FUTSTK,184.0,187.86,184.0,187.86,66000,6100350.0,33000,55,9.0,66000
2017-01-09,2017-03-30,SHRIRAMFIN,,186.4,188.7,182.44,185.9,0,0.0,0,0,,0
2017-01-10,2017-01-25,SHRIRAMFIN,FUTSTK,187.41,188.88,185.65,188.57,17082000,520922940.0,2775000,4625,844.0,17082000
2017-01-10,2017-02-23,SHRIRAMFIN,FUTSTK,188.4,188.4,188.4,188.4,69000,565200.0,3000,5,1.0,69000
2017-01-10,2017-03-30,SHRIRAMFIN,,187.18,188.4,185.2,187.89,0,0.0,0,0,,0
2017-01-11,2017-03-30,SHRIRAMFIN,,188.0,197.39,186.51,193.16,0,0.0,0,0,,0
2017-01-11,2017-01-25,SHRIRAMFIN,FUTSTK,189.0,197.82,186.2,193.63,17325000,1913064180.0,9897000,16495,2981.0,17325000
2017-01-11,2017-02-23,SHRIRAMFIN,FUTSTK,191.16,197.04,191.16,194.26,81000,8759970.0,45000,75,15.0,81000
2017-01-12,2017-03-30,SHRIRAMFIN,,194.4,195.34,186.6,188.52,0,0.0,0,0,,0
2017-01-12,2017-02-23,SHRIRAMFIN,FUTSTK,195.21,195.21,188.71,188.71,54000,12621300.0,66000,110,21.0,54000
2017-01-12,2017-01-25,SHRIRAMFIN,FUTSTK,194.58,195.47,187.3,189.33,17874000,1282541880.0,6738000,11230,2022.0,17874000
2017-01-13,2017-01-25,SHRIRAMFIN,FUTSTK,190.94,192.35,188.66,191.82,17733000,781048410.0,4095000,6825,1192.0,17733000
2017-01-13,2017-02-23,SHRIRAMFIN,FUTSTK,189.8,192.79,189.6,191.99,87000,10924920.0,57000,95,18.0,87000
2017-01-13,2017-03-30,SHRIRAMFIN,,189.78,191.79,188.1,191.06,0,0.0,0,0,,0
2017-01-16,2017-01-25,SHRIRAMFIN,FUTSTK,191.01,194.35,189.62,193.29,17742000,653821680.0,3402000,5670,1071.0,17742000
2017-01-16,2017-02-23,SHRIRAMFIN,FUTSTK,193.18,194.81,190.32,194.48,105000,11000580.0,57000,95,19.0,105000
2017-01-16,2017-03-30,SHRIRAMFIN,,192.4,193.71,188.9,192.16,0,0.0,0,0,,0
2017-01-17,2017-01-25,SHRIRAMFIN,FUTSTK,193.65,195.56,190.4,191.41,17391000,772672830.0,4005000,6675,1214.0,17391000
2017-01-17,2017-02-23,SHRIRAMFIN,FUTSTK,195.98,195.98,191.2,191.94,135000,15055050.0,78000,130,26.0,135000
2017-01-17,2017-03-30,SHRIRAMFIN,,192.4,195.29,189.8,191.04,0,0.0,0,0,,0
2017-01-18,2017-02-23,SHRIRAMFIN,FUTSTK,193.27,193.83,190.0,191.14,162000,20700510.0,108000,180,35.0,162000
2017-01-18,2017-03-30,SHRIRAMFIN,,190.0,193.36,188.55,189.49,0,0.0,0,0,,0
2017-01-18,2017-01-25,SHRIRAMFIN,FUTSTK,192.2,194.0,189.2,190.1,17451000,980692290.0,5124000,8540,1592.0,17451000
2017-01-19,2017-01-25,SHRIRAMFIN,FUTSTK,190.25,190.25,188.21,188.99,17460000,522685440.0,2766000,4610,841.0,17460000
2017-01-19,2017-02-23,SHRIRAMFIN,FUTSTK,190.0,190.97,189.0,189.41,390000,84769860.0,447000,745,131.0,390000
2017-01-19,2017-03-30,SHRIRAMFIN,,189.8,189.85,187.62,188.59,0,0.0,0,0,,0
2017-01-20,2017-01-25,SHRIRAMFIN,FUTSTK,187.8,188.1,182.3,182.81,16041000,1222212930.0,6618000,11030,1723.0,16041000
2017-01-20,2017-02-23,SHRIRAMFIN,FUTSTK,188.08,188.42,183.04,183.36,2103000,425218560.0,2298000,3830,403.0,2103000
2017-01-20,2017-03-30,SHRIRAMFIN,,188.5,188.5,181.54,182.45,0,0.0,0,0,,0
2017-01-23,2017-01-25,SHRIRAMFIN,FUTSTK,182.8,186.39,181.31,184.49,8412000,2404865040.0,13062000,21770,1755.0,8412000
2017-01-23,2017-02-23,SHRIRAMFIN,FUTSTK,184.51,187.05,182.2,185.25,9873000,1981206840.0,10716000,17860,1049.0,9873000
2017-01-23,2017-03-30,SHRIRAMFIN,,182.5,186.08,181.0,184.06,0,0.0,0,0,,0
2017-01-24,2017-03-30,SHRIRAMFIN,,185.3,189.34,184.21,188.67,0,0.0,0,0,,0
2017-01-24,2017-01-25,SHRIRAMFIN,FUTSTK,185.18,189.6,185.09,189.08,5376000,1454569950.0,7743000,12905,1923.0,5376000
2017-01-24,2017-02-23,SHRIRAMFIN,FUTSTK,185.91,190.5,185.91,189.94,12633000,884303760.0,4686000,7810,981.0,12633000
2017-01-25,2017-03-30,SHRIRAMFIN,FUTSTK,189.07,189.07,189.07,189.07,3000,567210.0,3000,5,1.0,3000
2017-01-25,2017-01-25,SHRIRAMFIN,FUTSTK,189.5,190.97,187.19,189.94,2082000,1985682870.0,10509000,17515,2626.0,2082000
2017-01-25,2017-02-23,SHRIRAMFIN,FUTSTK,190.38,191.94,188.01,191.4,17304000,1940989410.0,10215000,17025,2491.0,17304000
2017-01-27,2017-02-23,SHRIRAMFIN,FUTSTK,192.03,197.4,190.7,192.71,17139000,1427247840.0,7347000,12245,2152.0,17139000
2017-01-27,2017-03-30,SHRIRAMFIN,FUTSTK,195.04,195.99,192.62,193.41,9000,4073820.0,21000,35,7.0,9000
2017-01-27,2017-04-27,SHRIRAMFIN,,190.94,196.0,189.42,192.29,0,0.0,0,0,,0
2017-01-30,2017-02-23,SHRIRAMFIN,FUTSTK,192.85,197.1,188.0,196.16,16674000,1190990550.0,6162000,10270,1934.0,16674000
2017-01-30,2017-03-30,SHRIRAMFIN,FUTSTK,194.0,194.0,194.0,194.0,9000,582000.0,3000,5,1.0,9000
2017-01-30,2017-04-27,SHRIRAMFIN,,192.5,196.6,187.36,195.61,0,0.0,0,0,,0
2017-01-31,2017-02-23,SHRIRAMFIN,FUTSTK,197.15,199.69,188.08,191.31,17133000,2138232180.0,11016000,18360,3358.0,17133000
2017-01-31,2017-03-30,SHRIRAMFIN,FUTSTK,193.01,193.01,191.39,191.39,9000,1153200.0,6000,10,2.0,9000
2017-01-31,2017-04-27,SHRIRAMFIN,,197.56,199.33,186.72,190.95,0,0.0,0,0,,0
2017-02-01,2017-04-27,SHRIRAMFIN,FUTSTK,193.97,193.97,193.97,193.97,3000,581910.0,3000,5,1.0,3000
2017-02-01,2017-03-30,SHRIRAMFIN,FUTSTK,190.77,198.33,189.18,198.06,84000,19364100.0,99000,165,32.0,84000
